--------------------------------------------------
datetime,message,random_int_1,random_int_2
--------------------------------------------------
2004-08-14T23:56:00, Misc. noise event 0,28,3
2004-08-15T00:00:00, Critical path event 1,33,3
2004-08-15T00:06:18, Critical path event 2,90,3
2004-08-15T00:13:58, Critical path event 3,39,3
2004-08-15T00:18:09, Misc. noise event 1,22,8
2004-08-15T00:20:32, Critical path event 4,72,5
2004-08-15T00:29:08, Misc. noise event 2,16,6
2004-08-15T00:31:54, Critical path event 5,19,10
2004-08-15T00:38:08, Critical path event 6,68,0
2004-08-15T00:40:12, Misc. noise event 3,14,2
2004-08-15T00:44:23, Critical path event 7,85,8
2004-08-15T00:49:21, Critical path event 8,13,8
2004-08-15T00:57:12, Critical path event 9,56,1
2004-08-15T01:03:39, Critical path event 9,7,10
2004-08-15T01:12:17, Critical path event 9,26,4
2004-08-15T01:17:19, Critical path event 9,17,8
2004-08-15T01:21:12, Misc. noise event 4,85,8
2004-08-15T01:22:39, Critical path event 13,9,9
2004-08-15T01:29:51, Critical path event 14,35,9
2004-08-15T01:36:09, Critical path event 15,19,9
2004-08-15T01:43:49, Critical path event 16,69,8
2004-08-15T01:47:35, Misc. noise event 5,31,9
2004-08-15T01:50:23, Critical path event 17,78,6
2004-08-15T01:57:29, Misc. noise event 6,72,1
2004-08-15T02:01:45, Critical path event 18,54,10
2004-08-15T02:07:59, Critical path event 19,55,7
2004-08-15T02:14:14, Critical path event 19,21,7
2004-08-15T02:19:12, Critical path event 19,15,6
2004-08-15T02:27:03, Critical path event 19,8,3
2004-08-15T02:30:47, Misc. noise event 7,90,5
2004-08-15T02:33:30, Critical path event 23,53,5
2004-08-15T02:42:08, Critical path event 24,59,3
2004-08-15T02:43:26, Misc. noise event 8,6,6
2004-08-15T02:47:10, Critical path event 25,85,10
2004-08-15T02:52:30, Critical path event 26,35,3
2004-08-15T02:59:42, Critical path event 27,9,9
2004-08-15T03:06:00, Critical path event 28,67,10
2004-08-15T03:13:40, Critical path event 29,54,7
2004-08-15T03:20:14, Critical path event 29,39,0
2004-08-15T03:31:36, Critical path event 29,67,0
2004-08-15T03:37:50, Critical path event 29,3,2
2004-08-15T03:44:05, Critical path event 33,7,1
2004-08-15T03:49:03, Critical path event 34,17,10
2004-08-15T03:56:54, Critical path event 35,22,1
2004-08-15T03:59:43, Misc. noise event 9,92,1
2004-08-15T04:03:21, Critical path event 36,6,10
2004-08-15T04:10:27, Misc. noise event 10,79,8
2004-08-15T04:11:59, Critical path event 37,33,9
2004-08-15T04:17:01, Critical path event 38,91,6
2004-08-15T04:22:21, Critical path event 39,73,0
2004-08-15T04:29:33, Critical path event 19,87,0
2004-08-15T04:35:51, Critical path event 19,30,6
2004-08-15T04:43:31, Critical path event 19,40,6
2004-08-15T04:50:05, Critical path event 19,44,2
2004-08-15T05:01:27, Critical path event 44,40,2
