--------------------------------------------------
datetime,message,random_int_1,random_int_2
--------------------------------------------------
2005-06-30T00:00:00, Critical path event 1,8,1
2005-06-30T00:08:14, Critical path event 2,15,10
2005-06-30T00:13:37, Misc. noise event 0,12,9
2005-06-30T00:17:23, Critical path event 3,82,2
2005-06-30T00:26:44, Critical path event 4,96,7
2005-06-30T00:42:03, Misc. noise event 1,99,2
2005-06-30T00:42:12, Critical path event 5,86,7
2005-06-30T00:51:19, Critical path event 6,27,1
2005-06-30T01:07:05, Misc. noise event 2,88,7
2005-06-30T01:09:26, Critical path event 7,21,9
2005-06-30T01:15:09, Critical path event 8,20,5
2005-06-30T01:23:35, Critical path event 9,6,6
2005-06-30T01:32:53, Critical path event 9,46,6
2005-06-30T01:47:13, Critical path event 9,75,0
2005-06-30T01:55:30, Critical path event 9,23,9
2005-06-30T02:01:37, Misc. noise event 3,87,10
2005-06-30T02:02:57, Critical path event 13,40,1
2005-06-30T02:12:25, Critical path event 14,90,7
2005-06-30T02:27:34, Critical path event 15,98,1
2005-06-30T02:36:43, Critical path event 16,38,1
2005-06-30T02:46:04, Critical path event 17,84,7
2005-06-30T03:01:32, Critical path event 18,7,6
2005-06-30T03:10:39, Critical path event 19,84,10
2005-06-30T03:23:33, Misc. noise event 4,68,10
2005-06-30T03:26:13, Critical path event 19,86,8
2005-06-30T03:27:37, Misc. noise event 5,88,6
2005-06-30T03:31:56, Critical path event 19,31,5
2005-06-30T03:55:08, Critical path event 19,5,1
2005-06-30T04:04:26, Critical path event 23,26,7
2005-06-30T04:13:42, Misc. noise event 6,0,5
2005-06-30T04:15:24, Critical path event 24,46,10
2005-06-30T04:38:19, Critical path event 25,25,0
2005-06-30T04:43:21, Misc. noise event 7,13,8
2005-06-30T04:45:46, Critical path event 26,96,2
2005-06-30T04:59:07, Misc. noise event 8,35,8
2005-06-30T05:02:31, Critical path event 27,4,0
2005-06-30T05:21:26, Critical path event 28,53,1
2005-06-30T05:30:35, Critical path event 29,8,4
2005-06-30T05:53:11, Critical path event 29,16,6
2005-06-30T06:08:39, Critical path event 29,18,8
2005-06-30T06:17:46, Critical path event 29,0,3
2005-06-30T06:25:02, Critical path event 33,82,4
2005-06-30T06:30:45, Critical path event 34,79,1
2005-06-30T06:41:54, Critical path event 35,42,5
2005-06-30T06:50:03, Misc. noise event 9,27,3
2005-06-30T06:51:12, Critical path event 36,60,3
2005-06-30T07:02:10, Critical path event 37,16,2
2005-06-30T07:10:27, Critical path event 38,18,3
2005-06-30T07:17:54, Critical path event 39,72,9
2005-06-30T07:23:42, Misc. noise event 10,71,9
2005-06-30T07:27:22, Critical path event 19,66,9
2005-06-30T07:35:36, Critical path event 19,82,9
2005-06-30T07:44:45, Critical path event 19,24,9
2005-06-30T07:54:06, Critical path event 19,24,8
2005-06-30T08:09:34, Critical path event 44,46,2
