--------------------------------------------------
datetime,message,random_int_1,random_int_2
--------------------------------------------------
2007-07-30T23:56:12, Misc. noise event 0,26,8
2007-07-31T00:00:00, Critical path event 1,49,10
2007-07-31T00:07:57, Critical path event 2,91,10
2007-07-31T00:17:28, Critical path event 3,3,10
2007-07-31T00:25:06, Critical path event 4,74,2
2007-07-31T00:38:18, Critical path event 5,1,6
2007-07-31T00:45:40, Critical path event 6,42,8
2007-07-31T01:02:03, Critical path event 7,45,1
2007-07-31T01:07:21, Critical path event 8,77,8
2007-07-31T01:12:04, Misc. noise event 1,91,2
2007-07-31T01:15:36, Critical path event 9,11,10
2007-07-31T01:24:29, Critical path event 9,71,5
2007-07-31T01:34:31, Misc. noise event 2,13,0
2007-07-31T01:35:20, Critical path event 9,62,5
2007-07-31T01:43:35, Critical path event 9,77,4
2007-07-31T01:55:16, Critical path event 13,27,1
2007-07-31T01:59:00, Misc. noise event 3,4,8
2007-07-31T02:03:53, Critical path event 14,3,8
2007-07-31T02:22:11, Critical path event 15,30,4
2007-07-31T02:31:42, Critical path event 16,46,9
2007-07-31T02:51:44, Critical path event 17,75,0
2007-07-31T03:04:56, Critical path event 18,7,1
2007-07-31T03:12:18, Critical path event 19,40,6
2007-07-31T03:18:59, Misc. noise event 4,57,6
2007-07-31T03:20:15, Critical path event 19,89,5
2007-07-31T03:25:33, Critical path event 19,82,0
2007-07-31T03:32:24, Misc. noise event 5,27,6
2007-07-31T03:33:48, Critical path event 19,62,4
2007-07-31T03:38:25, Misc. noise event 6,92,1
2007-07-31T03:42:41, Critical path event 23,84,9
2007-07-31T03:53:32, Critical path event 24,74,2
2007-07-31T03:59:58, Misc. noise event 7,14,4
2007-07-31T04:01:47, Critical path event 25,80,1
2007-07-31T04:20:25, Critical path event 26,55,9
2007-07-31T04:27:32, Misc. noise event 8,62,4
2007-07-31T04:29:02, Critical path event 27,60,6
2007-07-31T04:36:59, Critical path event 28,47,8
2007-07-31T04:46:30, Critical path event 29,4,1
2007-07-31T04:54:08, Critical path event 29,53,4
2007-07-31T05:26:31, Critical path event 29,18,0
2007-07-31T05:36:29, Critical path event 29,52,3
2007-07-31T05:44:26, Critical path event 33,57,3
2007-07-31T05:49:44, Critical path event 34,46,2
2007-07-31T05:57:59, Critical path event 35,23,8
2007-07-31T06:06:52, Critical path event 36,38,7
2007-07-31T06:17:43, Critical path event 37,9,5
2007-07-31T06:25:28, Misc. noise event 9,88,8
2007-07-31T06:25:58, Critical path event 38,77,7
2007-07-31T06:27:51, Misc. noise event 10,78,7
2007-07-31T06:32:30, Critical path event 39,91,4
2007-07-31T06:54:39, Critical path event 19,23,2
2007-07-31T07:02:36, Critical path event 19,52,9
2007-07-31T07:24:33, Critical path event 19,1,6
2007-07-31T07:32:11, Critical path event 19,87,6
2007-07-31T07:58:05, Critical path event 44,93,1
