--------------------------------------------------
datetime,message,random_int_1,random_int_2
--------------------------------------------------
2007-10-26T23:56:55, Misc. noise event 0,81,6
2007-10-27T00:00:00, Critical path event 1,92,5
2007-10-27T00:06:56, Critical path event 2,6,0
2007-10-27T00:13:02, Critical path event 3,58,6
2007-10-27T00:20:45, Critical path event 4,51,1
2007-10-27T00:28:58, Misc. noise event 1,38,9
2007-10-27T00:32:26, Critical path event 5,47,10
2007-10-27T00:40:08, Critical path event 6,40,9
2007-10-27T00:47:59, Critical path event 7,22,4
2007-10-27T00:51:32, Critical path event 8,99,10
2007-10-27T00:54:06, Misc. noise event 2,23,4
2007-10-27T00:57:39, Critical path event 9,34,6
2007-10-27T01:05:01, Critical path event 9,76,1
2007-10-27T01:14:53, Critical path event 9,67,2
2007-10-27T01:20:40, Critical path event 9,15,0
2007-10-27T01:27:33, Critical path event 13,100,8
2007-10-27T01:35:14, Critical path event 14,82,0
2007-10-27T01:42:10, Critical path event 15,90,4
2007-10-27T01:48:16, Critical path event 16,77,4
2007-10-27T01:55:59, Critical path event 17,11,7
2007-10-27T02:07:40, Critical path event 18,83,8
2007-10-27T02:15:22, Critical path event 19,24,3
2007-10-27T02:23:13, Critical path event 19,93,9
2007-10-27T02:26:46, Critical path event 19,38,6
2007-10-27T02:32:53, Critical path event 19,86,6
2007-10-27T02:40:06, Misc. noise event 3,74,5
2007-10-27T02:40:15, Critical path event 23,49,3
2007-10-27T02:48:31, Misc. noise event 4,21,3
2007-10-27T02:50:07, Critical path event 24,30,10
2007-10-27T02:51:42, Misc. noise event 5,52,3
2007-10-27T02:55:54, Critical path event 25,27,7
2007-10-27T02:58:33, Misc. noise event 6,45,2
2007-10-27T03:02:47, Critical path event 26,2,0
2007-10-27T03:10:28, Critical path event 27,93,10
2007-10-27T03:17:24, Critical path event 28,44,8
2007-10-27T03:23:30, Critical path event 29,62,4
2007-10-27T03:31:13, Critical path event 29,91,5
2007-10-27T03:42:54, Critical path event 29,41,4
2007-10-27T03:48:31, Misc. noise event 7,77,9
2007-10-27T03:50:36, Critical path event 29,68,5
2007-10-27T03:58:27, Critical path event 33,41,8
2007-10-27T04:02:00, Critical path event 34,74,3
2007-10-27T04:08:07, Critical path event 35,59,1
2007-10-27T04:15:29, Critical path event 36,35,9
2007-10-27T04:25:21, Critical path event 37,36,1
2007-10-27T04:31:08, Critical path event 38,33,2
2007-10-27T04:34:24, Misc. noise event 8,29,4
2007-10-27T04:38:01, Critical path event 39,12,5
2007-10-27T04:45:42, Critical path event 19,95,0
2007-10-27T04:52:38, Critical path event 19,32,5
2007-10-27T04:55:34, Misc. noise event 9,97,2
2007-10-27T04:58:44, Critical path event 19,55,3
2007-10-27T05:06:27, Critical path event 19,89,6
2007-10-27T05:13:14, Misc. noise event 10,15,10
2007-10-27T05:18:08, Critical path event 44,77,4
