--------------------------------------------------
datetime,message,random_int_1,random_int_2
--------------------------------------------------
2004-01-07T00:00:00, Critical path event 1,23,5
2004-01-07T00:18:56, Critical path event 2,36,8
2004-01-07T00:47:13, Critical path event 3,64,3
2004-01-07T00:54:29, Critical path event 4,47,8
2004-01-07T01:08:23, Critical path event 5,67,3
2004-01-07T01:15:31, Misc. noise event 0,12,3
2004-01-07T01:18:03, Critical path event 6,11,1
2004-01-07T01:25:52, Critical path event 7,20,7
2004-01-07T01:30:18, Critical path event 8,87,2
2004-01-07T01:38:40, Critical path event 9,58,3
2004-01-07T01:46:39, Critical path event 9,80,2
2004-01-07T01:53:17, Misc. noise event 1,5,9
2004-01-07T01:56:39, Critical path event 9,14,6
2004-01-07T02:04:52, Critical path event 9,76,10
2004-01-07T02:12:17, Critical path event 13,94,9
2004-01-07T02:15:59, Misc. noise event 2,30,7
2004-01-07T02:19:35, Critical path event 14,48,10
2004-01-07T02:27:07, Misc. noise event 3,52,2
2004-01-07T02:28:22, Critical path event 15,96,2
2004-01-07T02:35:18, Misc. noise event 4,8,1
2004-01-07T02:37:53, Critical path event 16,27,10
2004-01-07T02:45:09, Critical path event 17,57,7
2004-01-07T02:54:59, Misc. noise event 5,76,6
2004-01-07T02:59:03, Critical path event 18,49,7
2004-01-07T03:06:43, Critical path event 19,78,5
2004-01-07T03:23:39, Critical path event 19,27,7
2004-01-07T03:24:27, Misc. noise event 6,39,5
2004-01-07T03:28:05, Critical path event 19,0,10
2004-01-07T03:36:27, Critical path event 19,80,7
2004-01-07T03:44:26, Critical path event 23,56,6
2004-01-07T04:13:31, Critical path event 24,22,7
2004-01-07T04:21:44, Critical path event 25,47,0
2004-01-07T04:37:12, Misc. noise event 7,41,5
2004-01-07T04:39:41, Critical path event 26,5,6
2004-01-07T04:46:59, Critical path event 27,35,6
2004-01-07T05:08:19, Critical path event 28,22,10
2004-01-07T05:17:50, Critical path event 29,11,3
2004-01-07T05:20:38, Misc. noise event 8,88,0
2004-01-07T05:25:06, Critical path event 29,14,7
2004-01-07T05:39:00, Critical path event 29,27,7
2004-01-07T05:46:40, Critical path event 29,88,0
2004-01-07T06:03:54, Critical path event 33,69,0
2004-01-07T06:08:20, Critical path event 34,89,4
2004-01-07T06:16:42, Critical path event 35,99,10
2004-01-07T06:24:41, Critical path event 36,10,1
2004-01-07T06:34:41, Critical path event 37,93,10
2004-01-07T06:42:54, Critical path event 38,28,0
2004-01-07T06:50:19, Critical path event 39,18,10
2004-01-07T06:57:42, Misc. noise event 9,50,0
2004-01-07T06:58:03, Critical path event 19,27,10
2004-01-07T07:04:58, Misc. noise event 10,12,1
2004-01-07T07:05:30, Critical path event 19,46,4
2004-01-07T07:24:46, Critical path event 19,37,6
2004-01-07T07:32:02, Critical path event 19,95,2
2004-01-07T07:50:04, Critical path event 44,49,7
