--------------------------------------------------
datetime,message,random_int_1,random_int_2
--------------------------------------------------
2006-11-01T00:00:00, Critical path event 1,71,10
2006-11-01T00:07:12, Critical path event 2,75,2
2006-11-01T00:15:57, Critical path event 3,27,1
2006-11-01T00:20:30, Misc. noise event 0,38,5
2006-11-01T00:23:57, Critical path event 4,58,0
2006-11-01T00:37:15, Critical path event 5,44,5
2006-11-01T00:45:11, Critical path event 6,21,1
2006-11-01T00:53:03, Critical path event 7,8,9
2006-11-01T00:55:07, Misc. noise event 1,95,8
2006-11-01T00:57:34, Critical path event 8,62,8
2006-11-01T01:07:05, Critical path event 9,74,7
2006-11-01T01:14:19, Critical path event 9,38,2
2006-11-01T01:24:52, Critical path event 9,30,9
2006-11-01T01:32:39, Critical path event 9,67,3
2006-11-01T01:37:04, Misc. noise event 2,72,3
2006-11-01T01:40:05, Critical path event 13,5,9
2006-11-01T01:49:22, Critical path event 14,16,10
2006-11-01T01:56:34, Critical path event 15,63,7
2006-11-01T02:05:19, Critical path event 16,4,7
2006-11-01T02:09:04, Misc. noise event 3,36,4
2006-11-01T02:13:19, Critical path event 17,48,10
2006-11-01T02:26:37, Critical path event 18,28,2
2006-11-01T02:34:33, Critical path event 19,31,4
2006-11-01T02:42:25, Critical path event 19,10,10
2006-11-01T02:42:37, Misc. noise event 4,6,1
2006-11-01T02:46:56, Critical path event 19,23,0
2006-11-01T02:56:27, Critical path event 19,72,7
2006-11-01T03:03:41, Critical path event 23,73,6
2006-11-01T03:14:14, Critical path event 24,92,1
2006-11-01T03:19:00, Misc. noise event 5,14,6
2006-11-01T03:22:01, Critical path event 25,80,6
2006-11-01T03:25:50, Misc. noise event 6,75,2
2006-11-01T03:29:27, Critical path event 26,93,8
2006-11-01T03:38:44, Critical path event 27,71,3
2006-11-01T03:45:56, Critical path event 28,13,7
2006-11-01T03:52:34, Misc. noise event 7,28,1
2006-11-01T03:54:41, Critical path event 29,49,8
2006-11-01T04:02:41, Critical path event 29,88,9
2006-11-01T04:15:59, Critical path event 29,91,10
2006-11-01T04:23:55, Critical path event 29,38,3
2006-11-01T04:27:41, Misc. noise event 8,34,7
2006-11-01T04:31:47, Critical path event 33,57,4
2006-11-01T04:36:18, Critical path event 34,2,3
2006-11-01T04:45:49, Critical path event 35,75,6
2006-11-01T04:53:03, Critical path event 36,0,3
2006-11-01T05:01:11, Misc. noise event 9,58,3
2006-11-01T05:03:36, Critical path event 37,31,4
2006-11-01T05:11:23, Critical path event 38,23,3
2006-11-01T05:18:49, Critical path event 39,77,5
2006-11-01T05:25:18, Misc. noise event 10,6,3
2006-11-01T05:28:06, Critical path event 19,62,3
2006-11-01T05:35:18, Critical path event 19,14,5
2006-11-01T05:44:03, Critical path event 19,64,1
2006-11-01T05:52:03, Critical path event 19,71,0
2006-11-01T06:05:21, Critical path event 44,22,1
