--------------------------------------------------
datetime,message,random_int_1,random_int_2
--------------------------------------------------
2006-11-15T00:00:00, Critical path event 1,16,8
2006-11-15T00:11:23, Critical path event 2,34,10
2006-11-15T00:19:54, Critical path event 3,21,4
2006-11-15T00:28:18, Critical path event 4,98,6
2006-11-15T01:02:01, Misc. noise event 0,12,5
2006-11-15T01:02:20, Critical path event 5,15,0
2006-11-15T01:07:36, Misc. noise event 1,1,8
2006-11-15T01:10:11, Critical path event 6,50,5
2006-11-15T01:17:43, Misc. noise event 2,77,4
2006-11-15T01:21:24, Critical path event 7,63,10
2006-11-15T01:25:43, Critical path event 8,18,0
2006-11-15T01:34:11, Critical path event 9,67,2
2006-11-15T01:52:43, Critical path event 9,7,4
2006-11-15T02:10:37, Critical path event 9,60,7
2006-11-15T02:17:17, Critical path event 9,24,5
2006-11-15T02:23:23, Critical path event 13,47,7
2006-11-15T02:29:25, Misc. noise event 3,42,6
2006-11-15T02:30:52, Critical path event 14,80,10
2006-11-15T02:38:09, Critical path event 15,83,1
2006-11-15T02:46:40, Critical path event 16,27,9
2006-11-15T02:55:04, Critical path event 17,100,2
2006-11-15T03:36:39, Critical path event 18,55,4
2006-11-15T03:49:41, Misc. noise event 4,67,1
2006-11-15T03:52:43, Critical path event 19,66,8
2006-11-15T04:05:33, Misc. noise event 5,93,4
2006-11-15T04:10:08, Critical path event 19,55,1
2006-11-15T04:20:08, Critical path event 19,43,1
2006-11-15T04:28:36, Critical path event 19,34,4
2006-11-15T04:38:05, Critical path event 23,9,6
2006-11-15T04:49:46, Critical path event 24,37,9
2006-11-15T04:56:26, Critical path event 25,54,9
2006-11-15T04:57:32, Misc. noise event 6,14,1
2006-11-15T05:02:32, Critical path event 26,98,4
2006-11-15T05:10:01, Critical path event 27,63,5
2006-11-15T05:17:18, Critical path event 28,30,1
2006-11-15T05:25:49, Critical path event 29,84,8
2006-11-15T05:38:36, Critical path event 29,65,9
2006-11-15T05:52:57, Critical path event 29,30,1
2006-11-15T05:57:51, Misc. noise event 7,57,6
2006-11-15T06:00:48, Critical path event 29,64,3
2006-11-15T06:14:36, Misc. noise event 8,6,1
2006-11-15T06:16:44, Critical path event 33,44,0
2006-11-15T06:26:30, Critical path event 34,26,10
2006-11-15T06:34:58, Critical path event 35,10,0
2006-11-15T06:44:27, Critical path event 36,42,6
2006-11-15T07:05:03, Critical path event 37,96,0
2006-11-15T07:21:56, Critical path event 38,38,8
2006-11-15T07:28:02, Critical path event 39,58,5
2006-11-15T07:35:31, Critical path event 19,50,5
2006-11-15T07:42:48, Critical path event 19,90,6
2006-11-15T07:50:13, Misc. noise event 9,68,0
2006-11-15T07:54:13, Critical path event 19,28,7
2006-11-15T08:02:37, Critical path event 19,40,8
2006-11-15T08:13:44, Misc. noise event 10,3,0
2006-11-15T08:16:58, Critical path event 44,37,3
