--------------------------------------------------
datetime,message,random_int_1,random_int_2
--------------------------------------------------
2006-07-07T00:00:00, Critical path event 1,20,6
2006-07-07T00:07:38, Critical path event 2,61,5
2006-07-07T00:16:49, Critical path event 3,70,9
2006-07-07T00:25:52, Critical path event 4,7,5
2006-07-07T00:41:02, Critical path event 5,3,3
2006-07-07T00:44:31, Misc. noise event 0,28,8
2006-07-07T00:49:31, Critical path event 6,4,7
2006-07-07T00:58:11, Critical path event 7,20,8
2006-07-07T01:02:13, Critical path event 8,21,8
2006-07-07T01:11:47, Critical path event 9,43,7
2006-07-07T01:21:15, Critical path event 9,76,7
2006-07-07T01:32:18, Critical path event 9,30,5
2006-07-07T01:38:49, Critical path event 9,25,8
2006-07-07T01:46:43, Critical path event 13,12,2
2006-07-07T01:54:14, Misc. noise event 1,18,8
2006-07-07T01:54:38, Critical path event 14,99,7
2006-07-07T02:02:16, Critical path event 15,74,8
2006-07-07T02:08:33, Misc. noise event 2,59,4
2006-07-07T02:11:27, Critical path event 16,0,5
2006-07-07T02:16:30, Misc. noise event 3,32,1
2006-07-07T02:20:30, Critical path event 17,5,0
2006-07-07T02:34:49, Misc. noise event 4,76,8
2006-07-07T02:35:40, Critical path event 18,59,9
2006-07-07T02:44:09, Critical path event 19,47,4
2006-07-07T02:52:49, Critical path event 19,19,6
2006-07-07T02:56:51, Critical path event 19,81,5
2006-07-07T03:02:42, Misc. noise event 5,42,9
2006-07-07T03:06:25, Critical path event 19,20,3
2006-07-07T03:15:46, Misc. noise event 6,25,10
2006-07-07T03:15:53, Critical path event 23,44,1
2006-07-07T03:26:56, Critical path event 24,93,8
2006-07-07T03:33:27, Critical path event 25,4,8
2006-07-07T03:41:21, Critical path event 26,98,6
2006-07-07T03:49:16, Critical path event 27,94,2
2006-07-07T03:56:54, Critical path event 28,87,9
2006-07-07T04:06:05, Critical path event 29,30,5
2006-07-07T04:15:08, Critical path event 29,69,9
2006-07-07T04:30:18, Critical path event 29,20,6
2006-07-07T04:36:26, Misc. noise event 7,26,3
2006-07-07T04:38:47, Critical path event 29,59,7
2006-07-07T04:47:27, Critical path event 33,87,2
2006-07-07T04:51:29, Critical path event 34,63,8
2006-07-07T05:01:03, Critical path event 35,74,5
2006-07-07T05:10:31, Critical path event 36,11,5
2006-07-07T05:20:00, Misc. noise event 8,27,2
2006-07-07T05:21:34, Critical path event 37,90,2
2006-07-07T05:28:05, Critical path event 38,89,5
2006-07-07T05:31:35, Misc. noise event 9,50,2
2006-07-07T05:35:59, Critical path event 39,26,5
2006-07-07T05:42:16, Misc. noise event 10,30,0
2006-07-07T05:43:54, Critical path event 19,8,5
2006-07-07T05:51:32, Critical path event 19,52,4
2006-07-07T06:00:43, Critical path event 19,18,7
2006-07-07T06:09:46, Critical path event 19,9,2
2006-07-07T06:24:56, Critical path event 44,29,8
