--------------------------------------------------
datetime,message,random_int_1,random_int_2
--------------------------------------------------
2006-04-21T00:00:00, Critical path event 1,93,6
2006-04-21T00:07:17, Critical path event 2,74,10
2006-04-21T00:15:09, Critical path event 3,99,0
2006-04-21T00:23:28, Critical path event 4,40,3
2006-04-21T00:38:39, Critical path event 5,33,6
2006-04-21T00:46:54, Critical path event 6,96,7
2006-04-21T00:56:03, Critical path event 7,15,10
2006-04-21T01:00:43, Critical path event 8,55,6
2006-04-21T01:09:54, Critical path event 9,90,3
2006-04-21T01:14:02, Misc. noise event 0,39,10
2006-04-21T01:17:08, Critical path event 9,84,8
2006-04-21T01:27:39, Critical path event 9,34,2
2006-04-21T01:33:49, Critical path event 9,99,3
2006-04-21T01:40:36, Critical path event 13,34,7
2006-04-21T01:47:59, Critical path event 14,46,7
2006-04-21T01:55:16, Critical path event 15,94,5
2006-04-21T01:58:59, Misc. noise event 1,66,3
2006-04-21T02:03:08, Critical path event 16,13,1
2006-04-21T02:11:27, Critical path event 17,19,9
2006-04-21T02:26:38, Critical path event 18,15,6
2006-04-21T02:34:53, Critical path event 19,28,5
2006-04-21T02:44:02, Critical path event 19,12,1
2006-04-21T02:48:42, Critical path event 19,3,10
2006-04-21T02:57:53, Critical path event 19,75,0
2006-04-21T03:05:07, Critical path event 23,25,9
2006-04-21T03:14:29, Misc. noise event 2,59,9
2006-04-21T03:15:38, Critical path event 24,65,0
2006-04-21T03:21:48, Critical path event 25,59,4
2006-04-21T03:26:38, Misc. noise event 3,53,7
2006-04-21T03:28:35, Critical path event 26,8,2
2006-04-21T03:35:58, Critical path event 27,8,3
2006-04-21T03:41:47, Misc. noise event 4,20,10
2006-04-21T03:43:15, Critical path event 28,57,2
2006-04-21T03:46:11, Misc. noise event 5,25,2
2006-04-21T03:51:07, Critical path event 29,33,10
2006-04-21T03:56:04, Misc. noise event 6,56,2
2006-04-21T03:59:26, Critical path event 29,27,3
2006-04-21T04:10:03, Misc. noise event 7,62,0
2006-04-21T04:14:37, Critical path event 29,75,5
2006-04-21T04:22:52, Critical path event 29,1,3
2006-04-21T04:32:01, Critical path event 33,11,5
2006-04-21T04:36:41, Critical path event 34,1,7
2006-04-21T04:45:52, Critical path event 35,11,10
2006-04-21T04:49:21, Misc. noise event 8,10,7
2006-04-21T04:53:06, Critical path event 36,14,7
2006-04-21T05:03:37, Critical path event 37,89,3
2006-04-21T05:09:47, Critical path event 38,46,9
2006-04-21T05:16:34, Critical path event 39,62,6
2006-04-21T05:22:44, Misc. noise event 9,93,4
2006-04-21T05:23:57, Critical path event 19,88,5
2006-04-21T05:26:23, Misc. noise event 10,34,8
2006-04-21T05:31:14, Critical path event 19,64,0
2006-04-21T05:39:06, Critical path event 19,60,10
2006-04-21T05:47:25, Critical path event 19,9,3
2006-04-21T06:02:36, Critical path event 44,40,9
