--------------------------------------------------
datetime,message,random_int_1,random_int_2
--------------------------------------------------
2007-08-31T00:00:00, Critical path event 1,87,7
2007-08-31T00:09:25, Critical path event 2,16,0
2007-08-31T00:17:33, Critical path event 3,37,6
2007-08-31T00:27:06, Critical path event 4,1,10
2007-08-31T00:42:14, Critical path event 5,69,8
2007-08-31T00:51:04, Critical path event 6,6,4
2007-08-31T01:00:10, Critical path event 7,60,9
2007-08-31T01:04:16, Critical path event 8,89,3
2007-08-31T01:12:31, Critical path event 9,59,2
2007-08-31T01:21:24, Critical path event 9,79,10
2007-08-31T01:33:12, Critical path event 9,98,1
2007-08-31T01:41:11, Critical path event 9,57,0
2007-08-31T01:47:37, Critical path event 13,90,3
2007-08-31T01:56:28, Critical path event 14,53,6
2007-08-31T02:05:53, Critical path event 15,81,1
2007-08-31T02:11:34, Misc. noise event 0,57,5
2007-08-31T02:14:01, Critical path event 16,58,3
2007-08-31T02:23:34, Critical path event 17,20,1
2007-08-31T02:38:42, Critical path event 18,11,1
2007-08-31T02:47:32, Critical path event 19,44,0
2007-08-31T02:56:04, Misc. noise event 1,70,6
2007-08-31T02:56:38, Critical path event 19,78,8
2007-08-31T03:00:44, Critical path event 19,73,2
2007-08-31T03:08:59, Critical path event 19,40,5
2007-08-31T03:17:52, Critical path event 23,35,10
2007-08-31T03:29:40, Critical path event 24,54,2
2007-08-31T03:35:21, Misc. noise event 2,58,6
2007-08-31T03:37:39, Critical path event 25,33,5
2007-08-31T03:44:05, Critical path event 26,45,1
2007-08-31T03:52:56, Critical path event 27,8,0
2007-08-31T03:57:37, Misc. noise event 3,62,1
2007-08-31T04:02:21, Critical path event 28,22,4
2007-08-31T04:10:29, Critical path event 29,23,9
2007-08-31T04:15:04, Misc. noise event 4,29,7
2007-08-31T04:20:02, Critical path event 29,69,5
2007-08-31T04:35:10, Critical path event 29,15,1
2007-08-31T04:44:00, Critical path event 29,82,8
2007-08-31T04:53:06, Critical path event 33,39,2
2007-08-31T04:57:12, Critical path event 34,7,2
2007-08-31T05:05:27, Critical path event 35,27,3
2007-08-31T05:14:20, Critical path event 36,6,9
2007-08-31T05:25:14, Misc. noise event 5,37,1
2007-08-31T05:26:08, Critical path event 37,81,10
2007-08-31T05:33:59, Misc. noise event 6,53,3
2007-08-31T05:34:07, Critical path event 38,88,10
2007-08-31T05:38:06, Misc. noise event 7,99,6
2007-08-31T05:40:33, Critical path event 39,60,0
2007-08-31T05:49:24, Critical path event 19,64,8
2007-08-31T05:58:30, Misc. noise event 8,68,10
2007-08-31T05:58:49, Critical path event 19,27,10
2007-08-31T06:06:57, Critical path event 19,99,7
2007-08-31T06:14:47, Misc. noise event 9,45,0
2007-08-31T06:16:30, Critical path event 19,49,1
2007-08-31T06:29:58, Misc. noise event 10,4,9
2007-08-31T06:31:38, Critical path event 44,48,7
