--------------------------------------------------
datetime,message,random_int_1,random_int_2
--------------------------------------------------
2006-11-15T23:59:18, Misc. noise event 0,81,1
2006-11-16T00:00:00, Critical path event 1,29,2
2006-11-16T00:08:24, Critical path event 2,79,1
2006-11-16T00:16:12, Critical path event 3,49,8
2006-11-16T00:22:07, Misc. noise event 1,45,3
2006-11-16T00:25:23, Critical path event 4,99,10
2006-11-16T00:37:53, Misc. noise event 2,93,2
2006-11-16T00:39:52, Critical path event 5,1,0
2006-11-16T00:47:55, Critical path event 6,5,8
2006-11-16T01:11:21, Critical path event 7,76,0
2006-11-16T01:29:10, Critical path event 8,13,10
2006-11-16T01:38:10, Critical path event 9,7,3
2006-11-16T01:45:20, Misc. noise event 3,33,1
2006-11-16T01:46:36, Critical path event 9,72,6
2006-11-16T01:56:41, Critical path event 9,22,6
2006-11-16T02:11:56, Critical path event 9,34,6
2006-11-16T02:18:56, Critical path event 13,13,1
2006-11-16T02:41:16, Critical path event 14,7,4
2006-11-16T02:49:40, Critical path event 15,68,1
2006-11-16T02:57:28, Critical path event 16,16,3
2006-11-16T03:06:39, Critical path event 17,23,4
2006-11-16T03:21:08, Critical path event 18,44,4
2006-11-16T03:29:11, Critical path event 19,8,7
2006-11-16T03:38:38, Critical path event 19,54,0
2006-11-16T03:44:36, Critical path event 19,41,7
2006-11-16T04:00:54, Critical path event 19,22,5
2006-11-16T04:09:20, Critical path event 23,17,3
2006-11-16T04:19:25, Critical path event 24,34,0
2006-11-16T04:26:52, Critical path event 25,34,10
2006-11-16T04:46:39, Critical path event 26,79,0
2006-11-16T05:01:20, Critical path event 27,13,10
2006-11-16T05:09:44, Critical path event 28,9,3
2006-11-16T05:17:32, Critical path event 29,21,2
2006-11-16T05:26:43, Critical path event 29,24,0
2006-11-16T05:58:40, Critical path event 29,44,8
2006-11-16T06:02:55, Misc. noise event 4,36,2
2006-11-16T06:06:43, Critical path event 29,37,8
2006-11-16T06:22:54, Misc. noise event 5,88,3
2006-11-16T06:25:08, Critical path event 33,25,8
2006-11-16T06:40:04, Misc. noise event 6,70,3
2006-11-16T06:40:57, Critical path event 34,45,9
2006-11-16T07:01:34, Misc. noise event 7,49,5
2006-11-16T07:05:25, Critical path event 35,11,1
2006-11-16T07:13:51, Critical path event 36,8,9
2006-11-16T07:23:28, Misc. noise event 8,64,9
2006-11-16T07:23:56, Critical path event 37,38,3
2006-11-16T07:39:53, Critical path event 38,3,2
2006-11-16T07:46:53, Critical path event 39,18,6
2006-11-16T07:55:47, Critical path event 19,52,1
2006-11-16T08:01:43, Misc. noise event 9,38,2
2006-11-16T08:04:11, Critical path event 19,76,3
2006-11-16T08:09:31, Misc. noise event 10,48,1
2006-11-16T08:11:59, Critical path event 19,23,1
2006-11-16T08:21:10, Critical path event 19,21,10
2006-11-16T08:41:15, Critical path event 44,93,3
