--------------------------------------------------
datetime,message,random_int_1,random_int_2
--------------------------------------------------
2004-09-11T00:00:00, Critical path event 1,46,8
2004-09-11T00:07:01, Critical path event 2,16,3
2004-09-11T00:14:19, Critical path event 3,28,0
2004-09-11T00:20:27, Critical path event 4,87,8
2004-09-11T00:49:15, Critical path event 5,17,2
2004-09-11T00:56:03, Critical path event 6,18,10
2004-09-11T01:03:12, Critical path event 7,6,5
2004-09-11T01:07:53, Critical path event 8,74,3
2004-09-11T01:18:29, Misc. noise event 0,100,3
2004-09-11T01:20:50, Critical path event 9,83,5
2004-09-11T01:26:52, Critical path event 9,7,3
2004-09-11T01:36:36, Critical path event 9,18,7
2004-09-11T01:39:51, Misc. noise event 1,44,0
2004-09-11T01:41:52, Critical path event 9,99,3
2004-09-11T01:49:34, Critical path event 13,61,6
2004-09-11T01:56:21, Critical path event 14,37,2
2004-09-11T02:03:22, Critical path event 15,42,3
2004-09-11T02:21:56, Misc. noise event 2,14,10
2004-09-11T02:23:43, Critical path event 16,32,9
2004-09-11T02:25:02, Misc. noise event 3,8,1
2004-09-11T02:29:51, Critical path event 17,25,8
2004-09-11T02:40:51, Critical path event 18,68,6
2004-09-11T02:47:39, Critical path event 19,75,9
2004-09-11T02:54:48, Critical path event 19,26,9
2004-09-11T02:59:29, Critical path event 19,84,10
2004-09-11T03:06:44, Critical path event 19,27,5
2004-09-11T03:12:05, Misc. noise event 4,47,1
2004-09-11T03:12:46, Critical path event 23,96,8
2004-09-11T03:21:51, Misc. noise event 5,6,5
2004-09-11T03:22:30, Critical path event 24,64,3
2004-09-11T03:27:46, Critical path event 25,7,4
2004-09-11T03:33:36, Critical path event 26,4,0
2004-09-11T03:40:23, Critical path event 27,56,3
2004-09-11T03:47:24, Critical path event 28,93,7
2004-09-11T03:50:03, Misc. noise event 6,14,2
2004-09-11T03:54:42, Critical path event 29,81,3
2004-09-11T03:59:41, Misc. noise event 7,78,2
2004-09-11T04:00:50, Critical path event 29,88,0
2004-09-11T04:11:50, Critical path event 29,65,7
2004-09-11T04:31:14, Critical path event 29,73,2
2004-09-11T04:38:23, Critical path event 33,83,10
2004-09-11T04:43:04, Critical path event 34,2,0
2004-09-11T04:58:38, Critical path event 35,76,4
2004-09-11T05:04:40, Critical path event 36,34,5
2004-09-11T05:09:27, Misc. noise event 8,61,7
2004-09-11T05:14:24, Critical path event 37,7,3
2004-09-11T05:16:58, Misc. noise event 9,85,10
2004-09-11T05:19:40, Critical path event 38,7,8
2004-09-11T05:23:38, Misc. noise event 10,86,0
2004-09-11T05:27:37, Critical path event 39,89,2
2004-09-11T05:38:05, Critical path event 19,14,10
2004-09-11T05:45:06, Critical path event 19,79,10
2004-09-11T05:52:24, Critical path event 19,0,8
2004-09-11T05:58:32, Critical path event 19,17,9
2004-09-11T06:19:06, Critical path event 44,48,6
