--------------------------------------------------
datetime,message,random_int_1,random_int_2
--------------------------------------------------
2004-07-02T23:57:30, Misc. noise event 0,6,9
2004-07-03T00:00:00, Critical path event 1,24,4
2004-07-03T00:10:04, Misc. noise event 1,72,1
2004-07-03T00:14:21, Critical path event 2,71,7
2004-07-03T00:21:28, Critical path event 3,71,1
2004-07-03T00:28:28, Critical path event 4,90,8
2004-07-03T00:40:18, Critical path event 5,25,2
2004-07-03T00:43:09, Misc. noise event 2,14,2
2004-07-03T00:46:47, Critical path event 6,1,2
2004-07-03T00:54:30, Critical path event 7,40,7
2004-07-03T01:05:22, Critical path event 8,60,2
2004-07-03T01:11:03, Misc. noise event 3,13,1
2004-07-03T01:12:45, Critical path event 9,28,3
2004-07-03T01:16:24, Misc. noise event 4,72,1
2004-07-03T01:19:35, Critical path event 9,41,6
2004-07-03T01:26:43, Misc. noise event 5,55,7
2004-07-03T01:28:02, Critical path event 9,88,4
2004-07-03T01:34:56, Critical path event 9,2,10
2004-07-03T01:40:15, Critical path event 13,70,4
2004-07-03T01:46:18, Critical path event 14,73,7
2004-07-03T01:48:15, Misc. noise event 6,27,1
2004-07-03T01:52:24, Critical path event 15,80,5
2004-07-03T01:59:31, Critical path event 16,73,2
2004-07-03T02:06:31, Critical path event 17,15,2
2004-07-03T02:18:21, Critical path event 18,59,4
2004-07-03T02:24:50, Critical path event 19,55,10
2004-07-03T02:32:33, Critical path event 19,57,5
2004-07-03T02:37:26, Critical path event 19,82,10
2004-07-03T02:44:49, Critical path event 19,63,5
2004-07-03T02:55:27, Critical path event 23,28,7
2004-07-03T03:03:54, Critical path event 24,2,9
2004-07-03T03:10:27, Critical path event 25,59,9
2004-07-03T03:15:46, Critical path event 26,68,4
2004-07-03T03:19:01, Misc. noise event 7,26,5
2004-07-03T03:21:49, Critical path event 27,13,1
2004-07-03T03:26:04, Misc. noise event 8,33,2
2004-07-03T03:27:55, Critical path event 28,40,6
2004-07-03T03:35:02, Critical path event 29,97,4
2004-07-03T03:47:49, Critical path event 29,7,0
2004-07-03T03:59:39, Critical path event 29,51,9
2004-07-03T04:06:08, Critical path event 29,60,1
2004-07-03T04:13:51, Critical path event 33,70,9
2004-07-03T04:18:44, Critical path event 34,67,9
2004-07-03T04:26:07, Critical path event 35,26,9
2004-07-03T04:32:57, Critical path event 36,91,2
2004-07-03T04:41:24, Critical path event 37,8,7
2004-07-03T04:47:57, Critical path event 38,45,0
2004-07-03T04:53:24, Misc. noise event 9,21,9
2004-07-03T04:56:23, Critical path event 39,29,1
2004-07-03T05:02:26, Critical path event 19,57,5
2004-07-03T05:08:32, Critical path event 19,15,4
2004-07-03T05:15:39, Critical path event 19,70,3
2004-07-03T05:18:25, Misc. noise event 10,69,5
2004-07-03T05:22:39, Critical path event 19,91,6
2004-07-03T05:34:29, Critical path event 44,78,0
