--------------------------------------------------
datetime,message,random_int_1,random_int_2
--------------------------------------------------
2006-07-21T00:00:00, Critical path event 1,75,7
2006-07-21T00:07:19, Critical path event 2,8,7
2006-07-21T00:30:27, Critical path event 3,21,7
2006-07-21T00:39:25, Critical path event 4,97,1
2006-07-21T00:52:39, Critical path event 5,68,1
2006-07-21T00:57:32, Misc. noise event 0,10,5
2006-07-21T01:00:25, Critical path event 6,53,5
2006-07-21T01:07:47, Critical path event 7,58,7
2006-07-21T01:11:49, Critical path event 8,25,7
2006-07-21T01:19:34, Critical path event 9,20,10
2006-07-21T01:25:06, Misc. noise event 1,43,9
2006-07-21T01:29:48, Critical path event 9,57,8
2006-07-21T01:51:57, Critical path event 9,28,5
2006-07-21T01:58:23, Critical path event 9,65,8
2006-07-21T02:04:57, Misc. noise event 2,20,2
2006-07-21T02:08:38, Critical path event 13,71,8
2006-07-21T02:31:09, Critical path event 14,43,0
2006-07-21T02:38:28, Critical path event 15,12,5
2006-07-21T02:47:16, Misc. noise event 3,48,8
2006-07-21T02:47:32, Critical path event 16,2,10
2006-07-21T03:12:07, Misc. noise event 4,36,0
2006-07-21T03:14:20, Critical path event 17,98,9
2006-07-21T03:27:34, Critical path event 18,73,8
2006-07-21T03:39:37, Critical path event 19,3,1
2006-07-21T03:46:59, Critical path event 19,26,2
2006-07-21T03:51:01, Critical path event 19,68,6
2006-07-21T03:57:19, Misc. noise event 5,53,0
2006-07-21T03:58:46, Critical path event 19,2,5
2006-07-21T04:07:09, Critical path event 23,2,6
2006-07-21T04:18:49, Critical path event 24,99,6
2006-07-21T04:22:15, Misc. noise event 6,16,6
2006-07-21T04:25:15, Critical path event 25,4,9
2006-07-21T04:32:02, Critical path event 26,46,9
2006-07-21T04:39:03, Misc. noise event 7,24,9
2006-07-21T04:40:46, Critical path event 27,18,9
2006-07-21T04:48:05, Critical path event 28,29,4
2006-07-21T04:56:10, Critical path event 29,95,4
2006-07-21T05:00:39, Misc. noise event 8,81,2
2006-07-21T05:05:08, Critical path event 29,12,1
2006-07-21T05:18:22, Critical path event 29,81,8
2006-07-21T05:26:08, Critical path event 29,34,6
2006-07-21T05:36:49, Misc. noise event 9,20,10
2006-07-21T05:40:08, Critical path event 33,26,10
2006-07-21T05:51:48, Critical path event 34,24,9
2006-07-21T05:59:33, Critical path event 35,69,8
2006-07-21T06:07:56, Critical path event 36,7,6
2006-07-21T06:19:36, Critical path event 37,75,5
2006-07-21T06:26:02, Critical path event 38,14,1
2006-07-21T06:31:39, Misc. noise event 10,1,5
2006-07-21T06:32:35, Critical path event 39,18,9
2006-07-21T06:41:19, Critical path event 19,14,0
2006-07-21T06:48:38, Critical path event 19,64,2
2006-07-21T06:56:50, Critical path event 19,79,8
2006-07-21T07:05:48, Critical path event 19,68,9
2006-07-21T07:27:55, Critical path event 44,49,3
