--------------------------------------------------
datetime,message,random_int_1,random_int_2
--------------------------------------------------
2006-12-14T00:00:00, Critical path event 1,37,1
2006-12-14T00:08:12, Critical path event 2,49,0
2006-12-14T00:13:20, Misc. noise event 0,69,4
2006-12-14T00:16:33, Critical path event 3,39,8
2006-12-14T00:24:35, Critical path event 4,59,2
2006-12-14T00:39:09, Critical path event 5,2,1
2006-12-14T00:48:01, Critical path event 6,40,6
2006-12-14T00:56:19, Critical path event 7,19,6
2006-12-14T01:00:44, Critical path event 8,4,0
2006-12-14T01:04:32, Misc. noise event 1,85,5
2006-12-14T01:08:18, Critical path event 9,60,4
2006-12-14T01:17:50, Critical path event 9,71,5
2006-12-14T01:23:40, Misc. noise event 2,23,6
2006-12-14T01:27:47, Critical path event 9,89,7
2006-12-14T01:34:59, Critical path event 9,97,9
2006-12-14T01:42:33, Critical path event 13,96,2
2006-12-14T01:47:12, Misc. noise event 3,11,7
2006-12-14T01:52:07, Critical path event 14,34,5
2006-12-14T02:00:19, Critical path event 15,24,2
2006-12-14T02:08:40, Critical path event 16,7,9
2006-12-14T02:13:03, Misc. noise event 4,91,8
2006-12-14T02:16:42, Critical path event 17,78,4
2006-12-14T02:31:16, Critical path event 18,53,6
2006-12-14T02:40:08, Critical path event 19,69,10
2006-12-14T02:48:26, Critical path event 19,33,6
2006-12-14T02:52:51, Critical path event 19,90,6
2006-12-14T02:59:43, Misc. noise event 5,10,9
2006-12-14T03:00:25, Critical path event 19,61,6
2006-12-14T03:09:57, Critical path event 23,83,8
2006-12-14T03:19:20, Misc. noise event 6,1,0
2006-12-14T03:19:54, Critical path event 24,100,7
2006-12-14T03:27:06, Critical path event 25,27,4
2006-12-14T03:32:56, Misc. noise event 7,30,10
2006-12-14T03:34:40, Critical path event 26,82,5
2006-12-14T03:44:14, Critical path event 27,69,2
2006-12-14T03:52:26, Critical path event 28,5,1
2006-12-14T04:00:47, Critical path event 29,51,8
2006-12-14T04:08:49, Critical path event 29,20,4
2006-12-14T04:23:23, Critical path event 29,69,9
2006-12-14T04:32:15, Critical path event 29,20,9
2006-12-14T04:40:33, Critical path event 33,32,3
2006-12-14T04:44:58, Critical path event 34,86,4
2006-12-14T04:52:32, Critical path event 35,39,8
2006-12-14T05:02:04, Critical path event 36,2,7
2006-12-14T05:12:01, Critical path event 37,100,8
2006-12-14T05:18:26, Misc. noise event 8,93,4
2006-12-14T05:19:13, Critical path event 38,54,9
2006-12-14T05:26:47, Critical path event 39,21,7
2006-12-14T05:36:21, Critical path event 19,80,0
2006-12-14T05:44:33, Critical path event 19,27,1
2006-12-14T05:48:58, Misc. noise event 9,95,4
2006-12-14T05:52:54, Critical path event 19,59,3
2006-12-14T05:59:15, Misc. noise event 10,90,1
2006-12-14T06:00:56, Critical path event 19,16,2
2006-12-14T06:15:30, Critical path event 44,20,10
