--------------------------------------------------
datetime,message,random_int_1,random_int_2
--------------------------------------------------
2007-09-30T00:00:00, Critical path event 1,61,4
2007-09-30T00:07:05, Critical path event 2,37,3
2007-09-30T00:12:55, Misc. noise event 0,28,1
2007-09-30T00:13:24, Critical path event 3,97,6
2007-09-30T00:25:59, Misc. noise event 1,77,10
2007-09-30T00:30:12, Critical path event 4,89,5
2007-09-30T00:42:06, Critical path event 5,96,8
2007-09-30T00:48:07, Critical path event 6,57,10
2007-09-30T01:04:48, Critical path event 7,21,2
2007-09-30T01:08:15, Critical path event 8,96,1
2007-09-30T01:16:06, Critical path event 9,41,3
2007-09-30T01:22:27, Critical path event 9,77,9
2007-09-30T01:31:45, Critical path event 9,5,7
2007-09-30T01:38:43, Critical path event 9,15,3
2007-09-30T01:44:20, Critical path event 13,75,10
2007-09-30T01:51:55, Critical path event 14,94,4
2007-09-30T01:56:31, Misc. noise event 2,22,3
2007-09-30T01:59:00, Critical path event 15,72,7
2007-09-30T02:11:16, Critical path event 16,66,7
2007-09-30T02:19:07, Critical path event 17,25,4
2007-09-30T02:28:15, Misc. noise event 3,6,8
2007-09-30T02:30:44, Critical path event 18,44,8
2007-09-30T02:36:45, Critical path event 19,8,10
2007-09-30T02:49:59, Critical path event 19,71,10
2007-09-30T02:50:13, Misc. noise event 4,67,10
2007-09-30T02:53:54, Critical path event 19,46,3
2007-09-30T03:01:45, Critical path event 19,70,9
2007-09-30T03:17:32, Critical path event 23,46,8
2007-09-30T03:24:51, Misc. noise event 5,94,1
2007-09-30T03:26:50, Critical path event 24,33,10
2007-09-30T03:33:48, Critical path event 25,24,5
2007-09-30T03:39:25, Misc. noise event 6,46,7
2007-09-30T03:39:25, Critical path event 26,71,9
2007-09-30T03:47:00, Critical path event 27,63,2
2007-09-30T04:03:00, Critical path event 28,25,2
2007-09-30T04:08:14, Misc. noise event 7,92,5
2007-09-30T04:09:19, Critical path event 29,76,9
2007-09-30T04:12:56, Misc. noise event 8,66,0
2007-09-30T04:17:10, Critical path event 29,24,1
2007-09-30T04:43:44, Critical path event 29,70,0
2007-09-30T04:54:45, Critical path event 29,39,5
2007-09-30T05:00:54, Critical path event 33,88,7
2007-09-30T05:04:21, Critical path event 34,91,10
2007-09-30T05:19:25, Critical path event 35,30,0
2007-09-30T05:25:46, Critical path event 36,92,2
2007-09-30T05:30:33, Misc. noise event 9,69,6
2007-09-30T05:35:04, Critical path event 37,61,10
2007-09-30T05:42:02, Critical path event 38,83,8
2007-09-30T05:55:50, Critical path event 39,59,2
2007-09-30T06:03:25, Critical path event 19,51,4
2007-09-30T06:16:52, Misc. noise event 10,69,7
2007-09-30T06:20:39, Critical path event 19,87,4
2007-09-30T06:26:58, Critical path event 19,42,7
2007-09-30T06:39:14, Critical path event 19,17,4
2007-09-30T06:50:51, Critical path event 44,45,1
