--------------------------------------------------
datetime,message,random_int_1,random_int_2
--------------------------------------------------
2004-07-16T23:59:25, Misc. noise event 0,13,10
2004-07-17T00:00:00, Critical path event 1,56,8
2004-07-17T00:07:58, Critical path event 2,95,7
2004-07-17T00:24:39, Critical path event 3,52,6
2004-07-17T00:31:30, Critical path event 4,47,8
2004-07-17T00:42:55, Critical path event 5,44,9
2004-07-17T00:48:45, Misc. noise event 1,46,3
2004-07-17T00:49:59, Critical path event 6,33,2
2004-07-17T00:57:42, Critical path event 7,88,3
2004-07-17T01:01:47, Critical path event 8,31,4
2004-07-17T01:08:19, Critical path event 9,36,4
2004-07-17T01:17:57, Critical path event 9,75,8
2004-07-17T01:27:15, Critical path event 9,33,2
2004-07-17T01:30:51, Misc. noise event 2,1,2
2004-07-17T01:33:09, Critical path event 9,60,4
2004-07-17T01:38:32, Critical path event 13,85,3
2004-07-17T01:44:50, Critical path event 14,79,4
2004-07-17T02:08:05, Critical path event 15,18,0
2004-07-17T02:14:06, Critical path event 16,88,9
2004-07-17T02:26:01, Critical path event 17,57,0
2004-07-17T02:35:25, Misc. noise event 3,62,1
2004-07-17T02:37:26, Critical path event 18,17,4
2004-07-17T02:44:28, Misc. noise event 4,39,5
2004-07-17T02:44:30, Critical path event 19,7,5
2004-07-17T02:51:29, Misc. noise event 5,31,7
2004-07-17T02:52:13, Critical path event 19,60,2
2004-07-17T02:56:18, Critical path event 19,79,8
2004-07-17T03:02:50, Critical path event 19,49,1
2004-07-17T03:10:16, Critical path event 23,22,6
2004-07-17T03:20:45, Critical path event 24,99,10
2004-07-17T03:31:22, Critical path event 25,31,10
2004-07-17T03:36:45, Critical path event 26,7,8
2004-07-17T03:43:03, Critical path event 27,70,1
2004-07-17T03:49:47, Misc. noise event 6,63,6
2004-07-17T03:51:01, Critical path event 28,100,6
2004-07-17T04:08:15, Critical path event 29,37,4
2004-07-17T04:22:12, Critical path event 29,45,9
2004-07-17T04:33:37, Critical path event 29,50,1
2004-07-17T04:35:53, Misc. noise event 7,49,2
2004-07-17T04:40:41, Critical path event 29,41,7
2004-07-17T04:48:24, Critical path event 33,89,4
2004-07-17T04:49:35, Misc. noise event 8,1,7
2004-07-17T04:52:29, Critical path event 34,91,5
2004-07-17T04:59:01, Critical path event 35,61,5
2004-07-17T05:11:30, Critical path event 36,34,9
2004-07-17T05:20:48, Critical path event 37,57,2
2004-07-17T05:38:13, Critical path event 38,11,2
2004-07-17T05:43:36, Critical path event 39,62,2
2004-07-17T06:00:57, Critical path event 19,98,6
2004-07-17T06:08:55, Critical path event 19,26,10
2004-07-17T06:11:57, Misc. noise event 9,51,9
2004-07-17T06:14:56, Critical path event 19,17,0
2004-07-17T06:30:36, Critical path event 19,95,7
2004-07-17T06:39:57, Misc. noise event 10,99,1
2004-07-17T06:42:01, Critical path event 44,4,10
