--------------------------------------------------
datetime,message,random_int_1,random_int_2
--------------------------------------------------
2007-08-30T00:00:00, Critical path event 1,36,8
2007-08-30T00:07:48, Misc. noise event 0,32,1
2007-08-30T00:08:27, Critical path event 2,69,9
2007-08-30T00:14:23, Misc. noise event 1,98,4
2007-08-30T00:15:57, Critical path event 3,32,10
2007-08-30T00:25:13, Critical path event 4,0,5
2007-08-30T00:35:04, Misc. noise event 2,77,6
2007-08-30T00:38:47, Critical path event 5,73,5
2007-08-30T00:46:21, Critical path event 6,32,0
2007-08-30T00:53:44, Critical path event 7,38,9
2007-08-30T00:58:52, Critical path event 8,14,8
2007-08-30T01:07:45, Misc. noise event 3,68,9
2007-08-30T01:08:05, Critical path event 9,64,5
2007-08-30T01:11:42, Misc. noise event 4,55,8
2007-08-30T01:15:51, Critical path event 9,96,2
2007-08-30T01:27:16, Critical path event 9,60,4
2007-08-30T01:34:31, Critical path event 9,22,4
2007-08-30T01:41:46, Critical path event 13,95,2
2007-08-30T01:51:09, Critical path event 14,41,2
2007-08-30T01:59:36, Critical path event 15,25,2
2007-08-30T02:04:25, Misc. noise event 5,87,0
2007-08-30T02:07:06, Critical path event 16,21,10
2007-08-30T02:16:22, Critical path event 17,43,1
2007-08-30T02:27:20, Misc. noise event 6,12,1
2007-08-30T02:29:56, Critical path event 18,2,0
2007-08-30T02:37:30, Critical path event 19,26,8
2007-08-30T02:44:53, Critical path event 19,25,3
2007-08-30T02:50:01, Critical path event 19,30,10
2007-08-30T02:59:14, Critical path event 19,8,7
2007-08-30T03:07:00, Critical path event 23,56,9
2007-08-30T03:18:25, Critical path event 24,65,6
2007-08-30T03:25:37, Misc. noise event 7,81,8
2007-08-30T03:25:40, Critical path event 25,35,9
2007-08-30T03:32:55, Critical path event 26,26,2
2007-08-30T03:42:18, Critical path event 27,26,2
2007-08-30T03:50:45, Critical path event 28,94,4
2007-08-30T03:58:15, Critical path event 29,25,1
2007-08-30T04:04:14, Misc. noise event 8,24,8
2007-08-30T04:07:31, Critical path event 29,61,10
2007-08-30T04:17:31, Misc. noise event 9,23,10
2007-08-30T04:21:05, Critical path event 29,9,8
2007-08-30T04:28:39, Critical path event 29,32,8
2007-08-30T04:36:02, Critical path event 33,85,9
2007-08-30T04:37:23, Misc. noise event 10,71,4
2007-08-30T04:41:10, Critical path event 34,92,0
2007-08-30T04:50:23, Critical path event 35,78,9
2007-08-30T04:58:09, Critical path event 36,47,9
2007-08-30T05:09:34, Critical path event 37,49,7
2007-08-30T05:16:49, Critical path event 38,55,6
2007-08-30T05:24:04, Critical path event 39,63,8
2007-08-30T05:33:27, Critical path event 19,87,6
2007-08-30T05:41:54, Critical path event 19,79,1
2007-08-30T05:49:24, Critical path event 19,66,8
2007-08-30T05:58:40, Critical path event 19,67,8
2007-08-30T06:12:14, Critical path event 44,17,3
