--------------------------------------------------
datetime,message,random_int_1,random_int_2
--------------------------------------------------
2004-01-18T00:00:00, Critical path event 1,18,5
2004-01-18T00:07:59, Critical path event 2,54,7
2004-01-18T00:14:42, Critical path event 3,26,0
2004-01-18T00:21:00, Critical path event 4,26,8
2004-01-18T00:48:35, Misc. noise event 0,65,7
2004-01-18T00:48:52, Critical path event 5,39,5
2004-01-18T00:55:00, Critical path event 6,4,5
2004-01-18T01:01:58, Critical path event 7,76,3
2004-01-18T01:05:27, Critical path event 8,89,7
2004-01-18T01:07:18, Misc. noise event 1,27,4
2004-01-18T01:11:36, Critical path event 9,98,3
2004-01-18T01:19:14, Critical path event 9,78,7
2004-01-18T01:25:28, Misc. noise event 2,0,8
2004-01-18T01:28:44, Critical path event 9,6,5
2004-01-18T01:35:35, Critical path event 9,81,6
2004-01-18T01:43:52, Critical path event 13,63,4
2004-01-18T01:47:16, Misc. noise event 3,45,4
2004-01-18T01:51:40, Critical path event 14,87,1
2004-01-18T01:59:39, Critical path event 15,9,7
2004-01-18T02:06:22, Critical path event 16,78,4
2004-01-18T02:09:38, Misc. noise event 4,21,6
2004-01-18T02:12:40, Critical path event 17,26,10
2004-01-18T02:25:26, Critical path event 18,4,8
2004-01-18T02:40:10, Critical path event 19,59,6
2004-01-18T02:47:08, Critical path event 19,79,8
2004-01-18T02:50:37, Critical path event 19,47,1
2004-01-18T02:56:46, Critical path event 19,36,10
2004-01-18T03:04:24, Critical path event 23,64,0
2004-01-18T03:18:34, Critical path event 24,7,5
2004-01-18T03:25:25, Critical path event 25,23,2
2004-01-18T03:28:42, Misc. noise event 5,52,6
2004-01-18T03:31:22, Critical path event 26,62,0
2004-01-18T03:35:41, Misc. noise event 6,62,10
2004-01-18T03:39:10, Critical path event 27,2,9
2004-01-18T03:50:37, Critical path event 28,45,0
2004-01-18T03:57:20, Critical path event 29,5,0
2004-01-18T04:08:36, Critical path event 29,56,2
2004-01-18T04:21:22, Critical path event 29,7,8
2004-01-18T04:27:30, Critical path event 29,56,1
2004-01-18T04:29:47, Misc. noise event 7,93,7
2004-01-18T04:34:28, Critical path event 33,54,10
2004-01-18T04:35:55, Misc. noise event 8,49,10
2004-01-18T04:38:01, Critical path event 34,63,7
2004-01-18T04:44:10, Critical path event 35,17,7
2004-01-18T04:54:19, Misc. noise event 9,58,5
2004-01-18T04:59:00, Critical path event 36,75,9
2004-01-18T05:08:30, Critical path event 37,16,7
2004-01-18T05:10:37, Misc. noise event 10,41,3
2004-01-18T05:15:21, Critical path event 38,44,7
2004-01-18T05:20:40, Critical path event 39,95,3
2004-01-18T05:28:28, Critical path event 19,7,8
2004-01-18T05:36:27, Critical path event 19,93,6
2004-01-18T05:43:10, Critical path event 19,75,3
2004-01-18T05:49:28, Critical path event 19,74,2
2004-01-18T06:02:14, Critical path event 44,92,4
