--------------------------------------------------
datetime,message,random_int_1,random_int_2
--------------------------------------------------
2007-06-30T23:56:07, Misc. noise event 0,78,9
2007-07-01T00:00:00, Critical path event 1,27,6
2007-07-01T00:06:53, Critical path event 2,60,6
2007-07-01T00:12:58, Critical path event 3,32,0
2007-07-01T00:20:42, Critical path event 4,52,3
2007-07-01T00:29:19, Misc. noise event 1,34,1
2007-07-01T00:33:41, Critical path event 5,96,3
2007-07-01T00:37:40, Misc. noise event 2,1,1
2007-07-01T00:39:43, Critical path event 6,11,9
2007-07-01T00:46:38, Critical path event 7,88,6
2007-07-01T00:51:28, Critical path event 8,29,3
2007-07-01T00:56:51, Misc. noise event 3,46,4
2007-07-01T00:58:54, Critical path event 9,95,7
2007-07-01T01:05:08, Critical path event 9,60,6
2007-07-01T01:14:26, Critical path event 9,6,0
2007-07-01T01:20:00, Critical path event 9,99,8
2007-07-01T01:26:44, Critical path event 13,100,4
2007-07-01T01:30:57, Misc. noise event 4,47,5
2007-07-01T01:33:11, Critical path event 14,97,10
2007-07-01T01:40:04, Critical path event 15,93,1
2007-07-01T01:46:09, Critical path event 16,30,7
2007-07-01T01:53:53, Critical path event 17,74,8
2007-07-01T02:02:05, Misc. noise event 5,65,6
2007-07-01T02:06:52, Critical path event 18,60,8
2007-07-01T02:08:44, Misc. noise event 6,60,0
2007-07-01T02:12:54, Critical path event 19,83,8
2007-07-01T02:19:49, Critical path event 19,35,8
2007-07-01T02:24:39, Critical path event 19,9,8
2007-07-01T02:32:05, Critical path event 19,69,9
2007-07-01T02:38:19, Critical path event 23,39,0
2007-07-01T02:47:37, Critical path event 24,59,2
2007-07-01T02:48:11, Misc. noise event 7,37,10
2007-07-01T02:53:11, Critical path event 25,36,6
2007-07-01T02:59:55, Critical path event 26,97,8
2007-07-01T03:06:04, Misc. noise event 8,2,0
2007-07-01T03:06:22, Critical path event 27,30,3
2007-07-01T03:13:15, Critical path event 28,97,10
2007-07-01T03:19:20, Critical path event 29,37,7
2007-07-01T03:23:08, Misc. noise event 9,91,3
2007-07-01T03:27:04, Critical path event 29,99,3
2007-07-01T03:40:03, Critical path event 29,13,3
2007-07-01T03:45:48, Misc. noise event 10,51,10
2007-07-01T03:46:05, Critical path event 29,40,4
2007-07-01T03:53:00, Critical path event 33,85,1
2007-07-01T03:57:50, Critical path event 34,84,8
2007-07-01T04:05:16, Critical path event 35,70,10
2007-07-01T04:11:30, Critical path event 36,96,2
2007-07-01T04:20:48, Critical path event 37,12,5
2007-07-01T04:26:22, Critical path event 38,76,8
2007-07-01T04:33:06, Critical path event 39,79,9
2007-07-01T04:39:33, Critical path event 19,84,2
2007-07-01T04:46:26, Critical path event 19,24,2
2007-07-01T04:52:31, Critical path event 19,49,6
2007-07-01T05:00:15, Critical path event 19,100,8
2007-07-01T05:13:14, Critical path event 44,71,7
