--------------------------------------------------
datetime,message,random_int_1,random_int_2
--------------------------------------------------
2007-07-10T00:00:00, Critical path event 1,48,6
2007-07-10T00:09:26, Critical path event 2,53,8
2007-07-10T00:18:18, Critical path event 3,4,0
2007-07-10T00:26:05, Misc. noise event 0,6,0
2007-07-10T00:27:01, Critical path event 4,10,9
2007-07-10T00:40:52, Critical path event 5,72,9
2007-07-10T00:50:15, Critical path event 6,79,6
2007-07-10T01:06:58, Critical path event 7,24,0
2007-07-10T01:08:09, Misc. noise event 1,53,3
2007-07-10T01:10:53, Critical path event 8,52,7
2007-07-10T01:32:48, Critical path event 9,70,0
2007-07-10T01:41:36, Critical path event 9,5,6
2007-07-10T01:52:52, Critical path event 9,97,9
2007-07-10T02:00:36, Misc. noise event 2,93,10
2007-07-10T02:03:15, Critical path event 9,79,1
2007-07-10T02:10:54, Critical path event 13,47,0
2007-07-10T02:28:28, Critical path event 14,63,2
2007-07-10T02:52:08, Critical path event 15,78,4
2007-07-10T03:01:00, Critical path event 16,91,9
2007-07-10T03:09:43, Critical path event 17,83,8
2007-07-10T03:18:34, Misc. noise event 3,24,6
2007-07-10T03:23:34, Critical path event 18,25,10
2007-07-10T03:32:57, Critical path event 19,39,4
2007-07-10T03:41:25, Critical path event 19,85,10
2007-07-10T03:45:20, Critical path event 19,50,7
2007-07-10T03:53:22, Critical path event 19,54,10
2007-07-10T04:02:10, Critical path event 23,49,6
2007-07-10T04:13:26, Critical path event 24,68,7
2007-07-10T04:20:14, Critical path event 25,60,9
2007-07-10T04:22:56, Misc. noise event 4,87,4
2007-07-10T04:27:53, Critical path event 26,28,1
2007-07-10T04:34:25, Misc. noise event 5,68,6
2007-07-10T04:35:18, Critical path event 27,7,1
2007-07-10T04:42:43, Misc. noise event 6,18,3
2007-07-10T04:44:44, Critical path event 28,73,7
2007-07-10T04:52:38, Misc. noise event 7,46,2
2007-07-10T04:55:01, Critical path event 29,46,9
2007-07-10T05:18:36, Critical path event 29,54,8
2007-07-10T05:32:27, Critical path event 29,51,1
2007-07-10T05:41:50, Critical path event 29,81,1
2007-07-10T05:56:55, Critical path event 33,0,9
2007-07-10T06:06:39, Critical path event 34,72,4
2007-07-10T06:14:41, Critical path event 35,90,0
2007-07-10T06:33:24, Misc. noise event 8,92,3
2007-07-10T06:34:15, Critical path event 36,88,5
2007-07-10T07:01:47, Misc. noise event 9,18,5
2007-07-10T07:06:39, Critical path event 37,14,3
2007-07-10T07:13:27, Critical path event 38,44,6
2007-07-10T07:21:06, Critical path event 39,14,3
2007-07-10T07:28:31, Critical path event 19,19,2
2007-07-10T07:37:57, Critical path event 19,75,10
2007-07-10T07:46:49, Critical path event 19,14,1
2007-07-10T07:58:47, Misc. noise event 10,57,9
2007-07-10T08:02:24, Critical path event 19,72,8
2007-07-10T08:16:15, Critical path event 44,48,3
