--------------------------------------------------
datetime,message,random_int_1,random_int_2
--------------------------------------------------
2006-04-14T00:00:00, Critical path event 1,88,2
2006-04-14T00:09:22, Critical path event 2,76,10
2006-04-14T00:18:51, Critical path event 3,12,4
2006-04-14T00:29:06, Misc. noise event 0,3,6
2006-04-14T00:33:33, Critical path event 4,31,6
2006-04-14T00:47:30, Critical path event 5,55,2
2006-04-14T00:52:47, Misc. noise event 1,80,0
2006-04-14T00:54:51, Critical path event 6,36,10
2006-04-14T00:59:01, Misc. noise event 2,92,0
2006-04-14T01:03:03, Critical path event 7,12,10
2006-04-14T01:09:11, Critical path event 8,52,4
2006-04-14T01:19:38, Critical path event 9,28,4
2006-04-14T01:27:01, Critical path event 9,88,9
2006-04-14T01:56:21, Critical path event 9,70,3
2006-04-14T01:58:21, Misc. noise event 3,66,2
2006-04-14T02:02:29, Critical path event 9,11,3
2006-04-14T02:09:45, Critical path event 13,86,7
2006-04-14T02:18:55, Critical path event 14,28,10
2006-04-14T02:43:57, Critical path event 15,91,7
2006-04-14T02:49:30, Misc. noise event 4,42,7
2006-04-14T02:53:26, Critical path event 16,81,9
2006-04-14T03:00:51, Critical path event 17,63,6
2006-04-14T03:13:37, Misc. noise event 5,15,3
2006-04-14T03:14:48, Critical path event 18,97,4
2006-04-14T03:26:46, Critical path event 19,76,4
2006-04-14T03:34:58, Critical path event 19,80,10
2006-04-14T03:40:36, Critical path event 19,22,10
2006-04-14T03:51:25, Misc. noise event 6,73,9
2006-04-14T03:51:39, Critical path event 19,27,7
2006-04-14T04:03:49, Critical path event 23,80,4
2006-04-14T04:14:07, Critical path event 24,7,10
2006-04-14T04:20:15, Critical path event 25,37,1
2006-04-14T04:27:31, Critical path event 26,38,7
2006-04-14T04:36:41, Critical path event 27,74,8
2006-04-14T04:46:03, Critical path event 28,70,4
2006-04-14T04:55:32, Critical path event 29,92,8
2006-04-14T05:14:57, Misc. noise event 7,23,2
2006-04-14T05:17:22, Critical path event 29,45,1
2006-04-14T05:28:49, Misc. noise event 8,47,0
2006-04-14T05:31:19, Critical path event 29,73,6
2006-04-14T05:38:40, Critical path event 29,51,7
2006-04-14T05:51:47, Critical path event 33,23,9
2006-04-14T05:57:25, Critical path event 34,21,8
2006-04-14T06:06:17, Critical path event 35,98,0
2006-04-14T06:13:40, Critical path event 36,52,2
2006-04-14T06:23:58, Critical path event 37,30,1
2006-04-14T06:30:19, Critical path event 38,84,8
2006-04-14T06:37:35, Critical path event 39,17,2
2006-04-14T07:00:00, Misc. noise event 9,77,1
2006-04-14T07:02:28, Critical path event 19,40,4
2006-04-14T07:11:50, Critical path event 19,30,10
2006-04-14T07:21:19, Critical path event 19,24,6
2006-04-14T07:33:54, Critical path event 19,85,3
2006-04-14T07:47:51, Misc. noise event 10,41,3
2006-04-14T07:47:51, Critical path event 44,47,9
