--------------------------------------------------
datetime,message,random_int_1,random_int_2
--------------------------------------------------
2007-10-09T23:55:22, Misc. noise event 0,88,6
2007-10-10T00:00:00, Critical path event 1,20,5
2007-10-10T00:05:13, Misc. noise event 1,85,7
2007-10-10T00:08:21, Critical path event 2,77,0
2007-10-10T00:17:33, Critical path event 3,74,4
2007-10-10T00:20:05, Misc. noise event 2,70,9
2007-10-10T00:24:50, Critical path event 4,40,0
2007-10-10T00:38:55, Critical path event 5,6,6
2007-10-10T00:46:08, Critical path event 6,23,0
2007-10-10T00:55:08, Critical path event 7,49,6
2007-10-10T00:56:52, Misc. noise event 3,85,6
2007-10-10T00:59:24, Critical path event 8,27,1
2007-10-10T01:08:29, Critical path event 9,20,6
2007-10-10T01:15:51, Critical path event 9,91,7
2007-10-10T01:25:44, Critical path event 9,56,10
2007-10-10T01:32:26, Critical path event 9,10,7
2007-10-10T01:36:32, Misc. noise event 4,52,4
2007-10-10T01:38:48, Critical path event 13,4,5
2007-10-10T01:46:43, Misc. noise event 5,91,4
2007-10-10T01:47:22, Critical path event 14,47,9
2007-10-10T01:55:43, Critical path event 15,4,5
2007-10-10T02:04:55, Critical path event 16,71,6
2007-10-10T02:12:12, Critical path event 17,67,8
2007-10-10T02:26:17, Critical path event 18,24,8
2007-10-10T02:33:30, Critical path event 19,65,8
2007-10-10T02:42:30, Critical path event 19,95,5
2007-10-10T02:46:46, Critical path event 19,65,7
2007-10-10T02:52:11, Misc. noise event 6,29,7
2007-10-10T02:55:51, Critical path event 19,0,8
2007-10-10T03:03:13, Critical path event 23,46,8
2007-10-10T03:13:06, Critical path event 24,85,10
2007-10-10T03:19:43, Misc. noise event 7,78,8
2007-10-10T03:19:48, Critical path event 25,41,1
2007-10-10T03:26:10, Critical path event 26,30,8
2007-10-10T03:34:44, Critical path event 27,25,6
2007-10-10T03:43:05, Critical path event 28,84,0
2007-10-10T03:50:01, Misc. noise event 8,84,0
2007-10-10T03:52:17, Critical path event 29,75,4
2007-10-10T03:59:34, Critical path event 29,42,5
2007-10-10T04:13:39, Critical path event 29,56,8
2007-10-10T04:20:52, Critical path event 29,10,9
2007-10-10T04:29:52, Critical path event 33,23,6
2007-10-10T04:34:08, Critical path event 34,25,3
2007-10-10T04:43:13, Critical path event 35,71,5
2007-10-10T04:50:35, Critical path event 36,72,2
2007-10-10T05:00:28, Critical path event 37,52,0
2007-10-10T05:06:36, Misc. noise event 9,28,1
2007-10-10T05:07:10, Critical path event 38,17,6
2007-10-10T05:13:32, Critical path event 39,2,10
2007-10-10T05:20:34, Misc. noise event 10,42,5
2007-10-10T05:22:06, Critical path event 19,99,7
2007-10-10T05:30:27, Critical path event 19,70,6
2007-10-10T05:39:39, Critical path event 19,93,4
2007-10-10T05:46:56, Critical path event 19,100,3
2007-10-10T06:01:01, Critical path event 44,4,2
