--------------------------------------------------
datetime,message,random_int_1,random_int_2
--------------------------------------------------
2006-02-16T00:00:00, Critical path event 1,60,10
2006-02-16T00:21:19, Misc. noise event 0,13,7
2006-02-16T00:22:14, Critical path event 2,2,3
2006-02-16T00:39:44, Misc. noise event 1,23,6
2006-02-16T00:42:38, Critical path event 3,17,6
2006-02-16T00:52:08, Critical path event 4,92,2
2006-02-16T01:06:57, Misc. noise event 2,42,6
2006-02-16T01:06:58, Critical path event 5,71,0
2006-02-16T01:19:43, Critical path event 6,43,1
2006-02-16T01:27:20, Critical path event 7,39,6
2006-02-16T01:33:00, Critical path event 8,54,4
2006-02-16T01:41:53, Critical path event 9,11,1
2006-02-16T01:50:14, Critical path event 9,13,8
2006-02-16T02:00:31, Critical path event 9,86,1
2006-02-16T02:08:29, Critical path event 9,76,4
2006-02-16T02:14:02, Misc. noise event 3,74,1
2006-02-16T02:16:52, Critical path event 13,75,10
2006-02-16T02:19:50, Misc. noise event 4,96,9
2006-02-16T02:24:14, Critical path event 14,20,0
2006-02-16T02:33:11, Critical path event 15,35,1
2006-02-16T02:37:34, Misc. noise event 5,16,7
2006-02-16T02:41:29, Critical path event 16,84,5
2006-02-16T02:50:59, Critical path event 17,31,10
2006-02-16T03:04:11, Misc. noise event 6,79,6
2006-02-16T03:05:49, Critical path event 18,7,7
2006-02-16T03:09:14, Misc. noise event 7,39,4
2006-02-16T03:13:48, Critical path event 19,44,3
2006-02-16T03:21:25, Critical path event 19,54,8
2006-02-16T03:27:05, Critical path event 19,29,8
2006-02-16T03:35:58, Critical path event 19,5,2
2006-02-16T03:56:07, Misc. noise event 8,50,6
2006-02-16T03:58:24, Critical path event 23,56,9
2006-02-16T04:08:41, Critical path event 24,37,5
2006-02-16T04:16:39, Critical path event 25,90,10
2006-02-16T04:20:49, Misc. noise event 9,70,2
2006-02-16T04:25:02, Critical path event 26,43,8
2006-02-16T04:32:24, Critical path event 27,99,1
2006-02-16T04:41:21, Critical path event 28,7,5
2006-02-16T04:49:39, Critical path event 29,24,5
2006-02-16T04:59:09, Critical path event 29,71,4
2006-02-16T05:10:22, Misc. noise event 10,46,6
2006-02-16T05:13:59, Critical path event 29,15,7
2006-02-16T05:21:58, Critical path event 29,70,2
2006-02-16T05:38:32, Critical path event 33,72,1
2006-02-16T05:44:12, Critical path event 34,27,2
2006-02-16T05:53:05, Critical path event 35,28,4
2006-02-16T06:01:26, Critical path event 36,90,10
2006-02-16T06:11:43, Critical path event 37,54,2
2006-02-16T06:19:41, Critical path event 38,93,0
2006-02-16T06:28:04, Critical path event 39,27,6
2006-02-16T06:35:26, Critical path event 19,48,10
2006-02-16T06:44:23, Critical path event 19,9,1
2006-02-16T06:54:17, Critical path event 19,4,4
2006-02-16T07:03:47, Critical path event 19,42,10
2006-02-16T07:18:37, Critical path event 44,40,0
