--------------------------------------------------
datetime,message,random_int_1,random_int_2
--------------------------------------------------
2005-03-30T00:00:00, Critical path event 1,2,10
2005-03-30T00:23:36, Critical path event 2,22,6
2005-03-30T00:48:26, Critical path event 3,49,1
2005-03-30T00:56:37, Critical path event 4,68,9
2005-03-30T01:10:18, Critical path event 5,81,5
2005-03-30T01:19:40, Critical path event 6,32,2
2005-03-30T01:23:34, Misc. noise event 0,28,4
2005-03-30T01:26:58, Critical path event 7,49,5
2005-03-30T01:32:23, Critical path event 8,3,10
2005-03-30T01:37:56, Misc. noise event 1,58,2
2005-03-30T01:41:55, Critical path event 9,21,9
2005-03-30T02:02:30, Critical path event 9,51,4
2005-03-30T02:14:02, Critical path event 9,3,1
2005-03-30T02:20:53, Critical path event 9,60,2
2005-03-30T02:27:58, Critical path event 13,94,6
2005-03-30T02:32:32, Misc. noise event 2,27,0
2005-03-30T02:35:57, Critical path event 14,99,3
2005-03-30T02:42:35, Misc. noise event 3,45,2
2005-03-30T02:44:04, Critical path event 15,16,2
2005-03-30T03:05:13, Misc. noise event 4,93,5
2005-03-30T03:09:15, Critical path event 16,52,4
2005-03-30T03:17:26, Critical path event 17,0,3
2005-03-30T03:31:07, Critical path event 18,16,10
2005-03-30T03:41:42, Misc. noise event 5,88,0
2005-03-30T03:44:06, Critical path event 19,83,0
2005-03-30T03:51:24, Critical path event 19,62,7
2005-03-30T03:56:49, Critical path event 19,57,1
2005-03-30T04:06:21, Critical path event 19,38,0
2005-03-30T04:14:31, Critical path event 23,97,8
2005-03-30T04:26:03, Critical path event 24,92,3
2005-03-30T04:32:54, Critical path event 25,58,3
2005-03-30T04:39:59, Critical path event 26,43,10
2005-03-30T04:47:58, Critical path event 27,80,9
2005-03-30T04:58:31, Critical path event 28,67,5
2005-03-30T05:07:41, Critical path event 29,59,9
2005-03-30T05:29:41, Critical path event 29,46,9
2005-03-30T05:43:22, Critical path event 29,2,8
2005-03-30T05:52:44, Critical path event 29,63,3
2005-03-30T06:00:02, Critical path event 33,59,10
2005-03-30T06:05:27, Critical path event 34,80,3
2005-03-30T06:14:59, Critical path event 35,23,0
2005-03-30T06:23:09, Critical path event 36,53,0
2005-03-30T06:34:41, Critical path event 37,41,0
2005-03-30T06:38:12, Misc. noise event 6,7,3
2005-03-30T06:41:32, Critical path event 38,15,3
2005-03-30T06:45:05, Misc. noise event 7,25,2
2005-03-30T06:49:31, Critical path event 39,42,5
2005-03-30T06:53:51, Misc. noise event 8,8,3
2005-03-30T06:57:30, Critical path event 19,1,9
2005-03-30T07:00:52, Misc. noise event 9,10,10
2005-03-30T07:05:37, Critical path event 19,49,5
2005-03-30T07:14:47, Critical path event 19,7,4
2005-03-30T07:22:58, Critical path event 19,82,2
2005-03-30T07:36:36, Misc. noise event 10,10,10
2005-03-30T07:36:39, Critical path event 44,81,6
