--------------------------------------------------
datetime,message,random_int_1,random_int_2
--------------------------------------------------
2004-05-16T00:00:00, Critical path event 1,59,6
2004-05-16T00:05:33, Misc. noise event 0,99,3
2004-05-16T00:07:28, Critical path event 2,38,1
2004-05-16T00:15:23, Critical path event 3,17,10
2004-05-16T00:22:58, Critical path event 4,90,0
2004-05-16T00:34:28, Misc. noise event 1,84,9
2004-05-16T00:38:29, Critical path event 5,90,9
2004-05-16T00:45:21, Misc. noise event 2,39,0
2004-05-16T00:45:22, Critical path event 6,95,5
2004-05-16T00:51:26, Critical path event 7,22,1
2004-05-16T00:52:40, Misc. noise event 3,60,9
2004-05-16T00:56:07, Critical path event 8,56,1
2004-05-16T01:18:46, Critical path event 9,53,8
2004-05-16T01:26:01, Misc. noise event 4,97,8
2004-05-16T01:26:34, Critical path event 9,89,5
2004-05-16T01:43:45, Critical path event 9,18,8
2004-05-16T01:50:07, Critical path event 9,9,10
2004-05-16T01:52:40, Misc. noise event 5,92,4
2004-05-16T01:56:37, Critical path event 13,47,3
2004-05-16T02:04:04, Critical path event 14,99,0
2004-05-16T02:11:32, Critical path event 15,10,0
2004-05-16T02:19:27, Critical path event 16,64,9
2004-05-16T02:27:02, Critical path event 17,77,7
2004-05-16T02:53:04, Critical path event 18,25,2
2004-05-16T02:59:57, Critical path event 19,33,10
2004-05-16T03:06:01, Critical path event 19,9,7
2004-05-16T03:10:22, Misc. noise event 6,31,3
2004-05-16T03:10:42, Critical path event 19,56,4
2004-05-16T03:18:38, Critical path event 19,38,4
2004-05-16T03:25:23, Misc. noise event 7,15,2
2004-05-16T03:27:58, Critical path event 23,29,7
2004-05-16T03:54:43, Critical path event 24,28,7
2004-05-16T04:01:05, Critical path event 25,70,2
2004-05-16T04:07:35, Critical path event 26,15,9
2004-05-16T04:15:02, Critical path event 27,22,10
2004-05-16T04:22:30, Critical path event 28,96,3
2004-05-16T04:30:25, Critical path event 29,55,9
2004-05-16T04:36:50, Misc. noise event 8,14,3
2004-05-16T04:38:00, Critical path event 29,71,0
2004-05-16T04:49:43, Critical path event 29,69,7
2004-05-16T05:06:42, Critical path event 29,98,8
2004-05-16T05:12:46, Critical path event 33,64,2
2004-05-16T05:17:27, Critical path event 34,45,2
2004-05-16T05:38:17, Critical path event 35,22,0
2004-05-16T05:46:05, Critical path event 36,26,7
2004-05-16T05:55:41, Critical path event 37,69,7
2004-05-16T06:07:27, Critical path event 38,82,5
2004-05-16T06:12:11, Misc. noise event 9,57,2
2004-05-16T06:13:57, Critical path event 39,92,6
2004-05-16T06:21:24, Critical path event 19,86,10
2004-05-16T06:26:40, Misc. noise event 10,72,9
2004-05-16T06:28:52, Critical path event 19,33,10
2004-05-16T06:36:47, Critical path event 19,42,0
2004-05-16T06:45:31, Critical path event 19,97,7
2004-05-16T06:57:14, Critical path event 44,7,7
