--------------------------------------------------
datetime,message,random_int_1,random_int_2
--------------------------------------------------
2004-08-08T00:00:00, Critical path event 1,98,0
2004-08-08T00:05:23, Misc. noise event 0,64,5
2004-08-08T00:07:50, Critical path event 2,91,9
2004-08-08T00:15:00, Critical path event 3,98,5
2004-08-08T00:21:27, Critical path event 4,29,6
2004-08-08T00:34:03, Critical path event 5,10,2
2004-08-08T00:40:16, Critical path event 6,32,9
2004-08-08T00:43:11, Misc. noise event 1,9,5
2004-08-08T00:46:40, Critical path event 7,68,3
2004-08-08T00:45:01, Misc. noise event 2,95,8
2004-08-08T00:49:40, Critical path event 8,38,2
2004-08-08T00:54:07, Misc. noise event 3,36,3
2004-08-08T00:57:22, Critical path event 9,59,4
2004-08-08T01:04:04, Misc. noise event 4,7,0
2004-08-08T01:04:45, Critical path event 9,5,4
2004-08-08T01:10:43, Misc. noise event 5,18,9
2004-08-08T01:12:53, Critical path event 9,35,4
2004-08-08T01:19:34, Critical path event 9,40,10
2004-08-08T01:24:42, Critical path event 13,92,5
2004-08-08T01:32:40, Critical path event 14,16,9
2004-08-08T01:40:30, Critical path event 15,13,3
2004-08-08T01:47:40, Critical path event 16,92,1
2004-08-08T01:52:29, Misc. noise event 6,77,6
2004-08-08T01:54:07, Critical path event 17,62,3
2004-08-08T02:06:43, Critical path event 18,17,0
2004-08-08T02:11:14, Misc. noise event 7,21,0
2004-08-08T02:12:56, Critical path event 19,11,4
2004-08-08T02:19:20, Critical path event 19,54,0
2004-08-08T02:22:20, Critical path event 19,59,3
2004-08-08T02:30:02, Critical path event 19,32,7
2004-08-08T02:37:25, Critical path event 23,92,4
2004-08-08T02:45:33, Critical path event 24,21,0
2004-08-08T02:52:14, Critical path event 25,95,1
2004-08-08T02:57:22, Critical path event 26,30,0
2004-08-08T03:05:20, Critical path event 27,42,8
2004-08-08T03:13:10, Critical path event 28,37,8
2004-08-08T03:20:20, Critical path event 29,61,2
2004-08-08T03:26:47, Critical path event 29,73,9
2004-08-08T03:39:23, Critical path event 29,84,4
2004-08-08T03:45:36, Critical path event 29,93,8
2004-08-08T03:52:00, Critical path event 33,93,7
2004-08-08T03:55:00, Critical path event 34,36,7
2004-08-08T04:02:42, Critical path event 35,63,9
2004-08-08T04:05:58, Misc. noise event 8,0,5
2004-08-08T04:10:05, Critical path event 36,26,8
2004-08-08T04:17:56, Misc. noise event 9,31,0
2004-08-08T04:18:13, Critical path event 37,58,6
2004-08-08T04:24:54, Critical path event 38,82,4
2004-08-08T04:30:02, Critical path event 39,80,8
2004-08-08T04:33:20, Misc. noise event 10,63,8
2004-08-08T04:38:00, Critical path event 19,33,7
2004-08-08T04:45:50, Critical path event 19,92,1
2004-08-08T04:53:00, Critical path event 19,81,6
2004-08-08T04:59:27, Critical path event 19,46,6
2004-08-08T05:12:03, Critical path event 44,53,10
