--------------------------------------------------
datetime,message,random_int_1,random_int_2
--------------------------------------------------
2006-02-19T00:00:00, Critical path event 1,94,2
2006-02-19T00:07:58, Critical path event 2,34,7
2006-02-19T00:14:23, Critical path event 3,78,3
2006-02-19T00:21:16, Critical path event 4,51,7
2006-02-19T00:34:13, Critical path event 5,100,10
2006-02-19T00:43:04, Misc. noise event 0,46,6
2006-02-19T00:46:31, Critical path event 6,0,2
2006-02-19T00:53:58, Critical path event 7,23,10
2006-02-19T00:57:10, Critical path event 8,24,3
2006-02-19T01:08:34, Critical path event 9,99,7
2006-02-19T01:14:38, Critical path event 9,58,8
2006-02-19T01:23:39, Critical path event 9,96,1
2006-02-19T01:28:52, Critical path event 9,29,6
2006-02-19T01:32:55, Misc. noise event 1,25,8
2006-02-19T01:34:00, Critical path event 13,86,7
2006-02-19T01:36:45, Misc. noise event 2,93,0
2006-02-19T01:41:02, Critical path event 14,24,10
2006-02-19T01:49:00, Critical path event 15,13,8
2006-02-19T01:51:38, Misc. noise event 3,37,3
2006-02-19T01:55:25, Critical path event 16,98,7
2006-02-19T02:02:18, Critical path event 17,31,8
2006-02-19T02:24:10, Critical path event 18,33,7
2006-02-19T02:35:21, Critical path event 19,30,9
2006-02-19T02:42:48, Critical path event 19,54,3
2006-02-19T02:46:00, Critical path event 19,49,7
2006-02-19T02:47:44, Misc. noise event 4,54,10
2006-02-19T02:52:44, Critical path event 19,82,10
2006-02-19T02:58:25, Misc. noise event 5,41,4
2006-02-19T02:58:48, Critical path event 23,85,9
2006-02-19T03:07:49, Critical path event 24,41,5
2006-02-19T03:13:02, Critical path event 25,91,0
2006-02-19T03:18:10, Critical path event 26,14,10
2006-02-19T03:25:12, Critical path event 27,66,8
2006-02-19T03:33:10, Critical path event 28,79,5
2006-02-19T03:39:26, Misc. noise event 6,55,5
2006-02-19T03:39:35, Critical path event 29,69,10
2006-02-19T03:46:28, Critical path event 29,3,0
2006-02-19T03:59:25, Critical path event 29,22,4
2006-02-19T04:06:51, Critical path event 29,67,10
2006-02-19T04:14:18, Critical path event 33,72,2
2006-02-19T04:17:30, Critical path event 34,89,0
2006-02-19T04:29:35, Critical path event 35,77,1
2006-02-19T04:35:39, Critical path event 36,9,10
2006-02-19T04:44:45, Critical path event 37,49,4
2006-02-19T04:45:14, Misc. noise event 7,51,0
2006-02-19T04:49:58, Critical path event 38,31,5
2006-02-19T04:55:06, Critical path event 39,39,10
2006-02-19T05:07:11, Critical path event 19,24,5
2006-02-19T05:15:09, Critical path event 19,41,7
2006-02-19T05:20:06, Misc. noise event 8,91,3
2006-02-19T05:21:34, Critical path event 19,99,1
2006-02-19T05:27:26, Misc. noise event 9,64,10
2006-02-19T05:28:27, Critical path event 19,25,7
2006-02-19T05:36:33, Misc. noise event 10,32,4
2006-02-19T05:41:24, Critical path event 44,78,10
