--------------------------------------------------
datetime,message,random_int_1,random_int_2
--------------------------------------------------
2007-06-23T23:58:39, Misc. noise event 0,27,1
2007-06-24T00:00:00, Critical path event 1,50,6
2007-06-24T00:07:50, Critical path event 2,11,3
2007-06-24T00:14:27, Misc. noise event 1,58,9
2007-06-24T00:15:23, Critical path event 3,66,9
2007-06-24T00:17:20, Misc. noise event 2,93,1
2007-06-24T00:21:47, Critical path event 4,85,4
2007-06-24T00:33:44, Critical path event 5,82,9
2007-06-24T00:40:32, Critical path event 6,83,4
2007-06-24T00:48:29, Critical path event 7,2,5
2007-06-24T00:46:53, Misc. noise event 3,21,6
2007-06-24T00:51:39, Critical path event 8,77,9
2007-06-24T00:56:23, Misc. noise event 4,27,3
2007-06-24T00:59:28, Critical path event 9,48,6
2007-06-24T01:06:39, Critical path event 9,38,2
2007-06-24T01:25:29, Critical path event 9,60,5
2007-06-24T01:30:46, Critical path event 9,82,9
2007-06-24T01:37:07, Critical path event 13,21,8
2007-06-24T01:49:36, Critical path event 14,10,9
2007-06-24T01:57:26, Critical path event 15,28,10
2007-06-24T02:04:59, Critical path event 16,15,8
2007-06-24T02:15:52, Critical path event 17,74,5
2007-06-24T02:27:49, Critical path event 18,97,8
2007-06-24T02:34:37, Critical path event 19,80,1
2007-06-24T02:40:19, Misc. noise event 5,71,8
2007-06-24T02:42:14, Critical path event 19,99,0
2007-06-24T02:45:24, Critical path event 19,41,7
2007-06-24T02:53:13, Critical path event 19,83,6
2007-06-24T03:00:09, Critical path event 23,42,7
2007-06-24T03:09:29, Misc. noise event 6,68,6
2007-06-24T03:09:59, Critical path event 24,35,5
2007-06-24T03:16:33, Critical path event 25,99,8
2007-06-24T03:24:59, Critical path event 26,37,0
2007-06-24T03:31:01, Critical path event 27,35,8
2007-06-24T03:38:51, Critical path event 28,20,5
2007-06-24T03:47:59, Misc. noise event 7,26,10
2007-06-24T03:51:20, Critical path event 29,74,8
2007-06-24T03:55:15, Misc. noise event 8,39,5
2007-06-24T03:57:44, Critical path event 29,18,7
2007-06-24T04:09:41, Critical path event 29,68,8
2007-06-24T04:16:29, Critical path event 29,94,4
2007-06-24T04:29:08, Misc. noise event 9,86,5
2007-06-24T04:32:20, Critical path event 33,62,3
2007-06-24T04:35:30, Critical path event 34,84,4
2007-06-24T04:43:19, Critical path event 35,4,2
2007-06-24T05:01:05, Critical path event 36,87,6
2007-06-24T05:10:55, Critical path event 37,70,7
2007-06-24T05:16:12, Critical path event 38,38,9
2007-06-24T05:22:33, Critical path event 39,82,1
2007-06-24T05:28:25, Misc. noise event 10,17,5
2007-06-24T05:28:35, Critical path event 19,15,6
2007-06-24T05:36:25, Critical path event 19,57,8
2007-06-24T05:43:58, Critical path event 19,0,10
2007-06-24T06:01:16, Critical path event 19,29,3
2007-06-24T06:13:13, Critical path event 44,57,2
