--------------------------------------------------
datetime,message,random_int_1,random_int_2
--------------------------------------------------
2006-10-17T23:55:54, Misc. noise event 0,34,2
2006-10-18T00:00:00, Critical path event 1,84,6
2006-10-18T00:08:22, Critical path event 2,93,1
2006-10-18T00:15:37, Critical path event 3,1,0
2006-10-18T00:24:10, Critical path event 4,9,2
2006-10-18T00:34:04, Misc. noise event 1,83,5
2006-10-18T00:37:49, Critical path event 5,72,6
2006-10-18T00:47:19, Critical path event 6,48,3
2006-10-18T00:54:53, Critical path event 7,54,5
2006-10-18T01:00:16, Critical path event 8,1,6
2006-10-18T01:02:48, Misc. noise event 2,73,4
2006-10-18T01:07:33, Critical path event 9,52,0
2006-10-18T01:16:51, Critical path event 9,34,8
2006-10-18T01:24:49, Misc. noise event 3,9,8
2006-10-18T01:28:19, Critical path event 9,77,7
2006-10-18T01:36:30, Critical path event 9,94,10
2006-10-18T01:43:48, Critical path event 13,98,5
2006-10-18T01:50:09, Misc. noise event 4,71,0
2006-10-18T01:51:45, Critical path event 14,65,1
2006-10-18T02:00:07, Critical path event 15,16,4
2006-10-18T02:07:22, Critical path event 16,25,8
2006-10-18T02:12:49, Misc. noise event 5,3,3
2006-10-18T02:15:55, Critical path event 17,0,0
2006-10-18T02:29:34, Critical path event 18,81,3
2006-10-18T02:39:04, Critical path event 19,60,2
2006-10-18T02:46:38, Critical path event 19,13,1
2006-10-18T02:52:01, Critical path event 19,77,1
2006-10-18T02:59:18, Critical path event 19,69,9
2006-10-18T03:07:58, Misc. noise event 6,33,2
2006-10-18T03:08:36, Critical path event 23,85,2
2006-10-18T03:20:04, Critical path event 24,26,5
2006-10-18T03:28:15, Critical path event 25,97,1
2006-10-18T03:35:33, Critical path event 26,39,9
2006-10-18T03:41:10, Misc. noise event 7,28,7
2006-10-18T03:43:30, Critical path event 27,17,7
2006-10-18T03:51:52, Critical path event 28,36,7
2006-10-18T03:59:07, Critical path event 29,51,9
2006-10-18T04:07:40, Critical path event 29,23,8
2006-10-18T04:18:39, Misc. noise event 8,59,5
2006-10-18T04:21:19, Critical path event 29,17,3
2006-10-18T04:30:38, Misc. noise event 9,10,4
2006-10-18T04:30:49, Critical path event 29,35,9
2006-10-18T04:38:23, Critical path event 33,22,8
2006-10-18T04:43:46, Critical path event 34,69,3
2006-10-18T04:51:03, Critical path event 35,10,0
2006-10-18T04:57:54, Misc. noise event 10,90,4
2006-10-18T05:00:21, Critical path event 36,50,10
2006-10-18T05:11:49, Critical path event 37,21,1
2006-10-18T05:20:00, Critical path event 38,21,0
2006-10-18T05:27:18, Critical path event 39,80,4
2006-10-18T05:35:15, Critical path event 19,42,2
2006-10-18T05:43:37, Critical path event 19,80,1
2006-10-18T05:50:52, Critical path event 19,30,1
2006-10-18T05:59:25, Critical path event 19,87,7
2006-10-18T06:13:04, Critical path event 44,45,0
