--------------------------------------------------
datetime,message,random_int_1,random_int_2
--------------------------------------------------
2004-10-03T00:00:00, Critical path event 1,11,4
2004-10-03T00:04:08, Misc. noise event 0,34,7
2004-10-03T00:06:11, Critical path event 2,81,9
2004-10-03T00:12:55, Critical path event 3,8,5
2004-10-03T00:20:36, Critical path event 4,88,7
2004-10-03T00:31:07, Misc. noise event 1,37,7
2004-10-03T00:32:01, Critical path event 5,10,5
2004-10-03T00:38:19, Critical path event 6,85,6
2004-10-03T00:45:44, Critical path event 7,74,7
2004-10-03T00:49:28, Critical path event 8,92,3
2004-10-03T00:57:25, Critical path event 9,100,0
2004-10-03T01:03:27, Misc. noise event 2,57,6
2004-10-03T01:03:46, Critical path event 9,44,8
2004-10-03T01:12:15, Critical path event 9,14,7
2004-10-03T01:18:28, Critical path event 9,57,4
2004-10-03T01:24:27, Misc. noise event 3,34,8
2004-10-03T01:24:39, Critical path event 13,96,1
2004-10-03T01:31:55, Critical path event 14,77,3
2004-10-03T01:34:53, Misc. noise event 4,97,3
2004-10-03T01:38:06, Critical path event 15,46,0
2004-10-03T01:44:50, Critical path event 16,73,4
2004-10-03T01:52:31, Critical path event 17,44,8
2004-10-03T02:03:56, Critical path event 18,94,0
2004-10-03T02:10:14, Critical path event 19,64,7
2004-10-03T02:17:39, Critical path event 19,78,8
2004-10-03T02:21:23, Critical path event 19,38,10
2004-10-03T02:29:20, Critical path event 19,78,5
2004-10-03T02:35:41, Critical path event 23,32,0
2004-10-03T02:39:38, Misc. noise event 5,62,5
2004-10-03T02:44:10, Critical path event 24,49,7
2004-10-03T02:50:23, Critical path event 25,16,7
2004-10-03T02:52:11, Misc. noise event 6,58,8
2004-10-03T02:56:34, Critical path event 26,16,9
2004-10-03T03:03:50, Critical path event 27,24,6
2004-10-03T03:10:01, Critical path event 28,38,4
2004-10-03T03:16:45, Critical path event 29,52,4
2004-10-03T03:24:26, Critical path event 29,83,8
2004-10-03T03:35:51, Critical path event 29,100,6
2004-10-03T03:37:19, Misc. noise event 7,68,6
2004-10-03T03:42:09, Critical path event 29,22,6
2004-10-03T03:49:34, Critical path event 33,85,10
2004-10-03T03:53:18, Critical path event 34,90,6
2004-10-03T04:01:15, Critical path event 35,89,2
2004-10-03T04:04:42, Misc. noise event 8,54,4
2004-10-03T04:07:36, Critical path event 36,87,7
2004-10-03T04:12:57, Misc. noise event 9,50,9
2004-10-03T04:16:05, Critical path event 37,69,3
2004-10-03T04:22:18, Critical path event 38,50,0
2004-10-03T04:28:29, Critical path event 39,83,0
2004-10-03T04:35:05, Misc. noise event 10,16,7
2004-10-03T04:35:45, Critical path event 19,87,9
2004-10-03T04:41:56, Critical path event 19,19,4
2004-10-03T04:48:40, Critical path event 19,26,10
2004-10-03T04:56:21, Critical path event 19,84,2
2004-10-03T05:07:46, Critical path event 44,88,7
