--------------------------------------------------
datetime,message,random_int_1,random_int_2
--------------------------------------------------
2006-09-29T00:00:00, Critical path event 1,13,4
2006-09-29T00:06:18, Misc. noise event 0,66,10
2006-09-29T00:09:17, Critical path event 2,76,1
2006-09-29T00:16:40, Critical path event 3,49,10
2006-09-29T00:23:55, Critical path event 4,25,2
2006-09-29T00:37:47, Misc. noise event 1,45,10
2006-09-29T00:39:24, Critical path event 5,22,3
2006-09-29T00:46:57, Critical path event 6,84,6
2006-09-29T00:55:19, Misc. noise event 2,12,1
2006-09-29T00:56:06, Critical path event 7,83,10
2006-09-29T01:01:07, Critical path event 8,93,7
2006-09-29T01:08:25, Critical path event 9,68,10
2006-09-29T01:17:01, Critical path event 9,21,10
2006-09-29T01:22:57, Misc. noise event 3,3,2
2006-09-29T01:26:44, Critical path event 9,31,6
2006-09-29T01:29:54, Misc. noise event 4,66,3
2006-09-29T01:33:57, Critical path event 9,48,6
2006-09-29T01:41:19, Critical path event 13,58,9
2006-09-29T01:49:41, Critical path event 14,74,2
2006-09-29T01:58:58, Critical path event 15,63,5
2006-09-29T02:06:21, Critical path event 16,35,1
2006-09-29T02:13:36, Critical path event 17,100,0
2006-09-29T02:29:05, Critical path event 18,84,2
2006-09-29T02:36:38, Critical path event 19,47,4
2006-09-29T02:45:47, Critical path event 19,86,2
2006-09-29T02:50:48, Critical path event 19,76,10
2006-09-29T02:58:06, Critical path event 19,55,3
2006-09-29T03:02:47, Misc. noise event 5,27,7
2006-09-29T03:06:42, Critical path event 23,43,7
2006-09-29T03:16:25, Critical path event 24,27,9
2006-09-29T03:23:38, Critical path event 25,46,8
2006-09-29T03:31:00, Critical path event 26,79,4
2006-09-29T03:39:22, Critical path event 27,95,5
2006-09-29T03:48:39, Critical path event 28,98,9
2006-09-29T03:55:43, Misc. noise event 6,41,9
2006-09-29T03:56:02, Critical path event 29,98,9
2006-09-29T04:03:17, Critical path event 29,93,7
2006-09-29T04:18:45, Misc. noise event 7,57,8
2006-09-29T04:18:46, Critical path event 29,13,10
2006-09-29T04:26:19, Critical path event 29,13,5
2006-09-29T04:35:28, Critical path event 33,4,8
2006-09-29T04:37:45, Misc. noise event 8,49,5
2006-09-29T04:40:29, Critical path event 34,24,3
2006-09-29T04:47:47, Critical path event 35,4,10
2006-09-29T04:56:23, Critical path event 36,59,1
2006-09-29T05:06:06, Critical path event 37,89,8
2006-09-29T05:13:19, Critical path event 38,65,3
2006-09-29T05:20:41, Critical path event 39,21,8
2006-09-29T05:29:03, Critical path event 19,39,5
2006-09-29T05:38:20, Critical path event 19,68,1
2006-09-29T05:43:24, Misc. noise event 9,47,8
2006-09-29T05:45:43, Critical path event 19,87,2
2006-09-29T05:52:58, Critical path event 19,57,5
2006-09-29T06:07:30, Misc. noise event 10,79,6
2006-09-29T06:08:27, Critical path event 44,6,6
