--------------------------------------------------
datetime,message,random_int_1,random_int_2
--------------------------------------------------
2006-04-28T00:00:00, Critical path event 1,42,1
2006-04-28T00:13:58, Misc. noise event 0,83,6
2006-04-28T00:16:22, Critical path event 2,68,5
2006-04-28T00:26:10, Critical path event 3,100,9
2006-04-28T00:40:06, Misc. noise event 1,54,1
2006-04-28T00:42:52, Critical path event 4,42,7
2006-04-28T00:56:30, Critical path event 5,16,8
2006-04-28T01:10:21, Critical path event 6,53,4
2006-04-28T01:32:54, Critical path event 7,55,9
2006-04-28T01:38:20, Critical path event 8,31,3
2006-04-28T01:47:41, Critical path event 9,34,4
2006-04-28T01:53:00, Misc. noise event 2,7,5
2006-04-28T01:55:09, Critical path event 9,84,2
2006-04-28T02:16:18, Critical path event 9,61,4
2006-04-28T02:19:30, Misc. noise event 3,21,6
2006-04-28T02:22:19, Critical path event 9,80,3
2006-04-28T02:30:11, Critical path event 13,54,8
2006-04-28T02:39:28, Critical path event 14,83,3
2006-04-28T02:48:07, Critical path event 15,9,10
2006-04-28T02:56:18, Critical path event 16,7,6
2006-04-28T03:03:43, Critical path event 17,38,4
2006-04-28T03:17:21, Critical path event 18,15,4
2006-04-28T03:24:47, Critical path event 19,51,7
2006-04-28T03:33:48, Critical path event 19,94,7
2006-04-28T03:39:38, Critical path event 19,18,1
2006-04-28T03:51:29, Critical path event 19,48,9
2006-04-28T03:58:57, Critical path event 23,86,6
2006-04-28T04:12:58, Critical path event 24,49,0
2006-04-28T04:21:10, Critical path event 25,93,5
2006-04-28T04:28:23, Misc. noise event 4,88,10
2006-04-28T04:29:02, Critical path event 26,13,9
2006-04-28T04:38:19, Critical path event 27,27,4
2006-04-28T04:46:58, Critical path event 28,13,4
2006-04-28T04:55:09, Critical path event 29,55,4
2006-04-28T05:02:34, Critical path event 29,71,7
2006-04-28T05:16:12, Critical path event 29,97,3
2006-04-28T05:23:34, Misc. noise event 5,9,3
2006-04-28T05:23:38, Critical path event 29,64,4
2006-04-28T05:32:39, Critical path event 33,2,8
2006-04-28T05:35:08, Misc. noise event 6,7,1
2006-04-28T05:38:05, Critical path event 34,60,5
2006-04-28T05:47:26, Critical path event 35,96,5
2006-04-28T05:54:03, Misc. noise event 7,12,9
2006-04-28T05:54:54, Critical path event 36,10,4
2006-04-28T06:05:06, Critical path event 37,93,6
2006-04-28T06:10:53, Misc. noise event 8,65,1
2006-04-28T06:11:07, Critical path event 38,56,6
2006-04-28T06:28:48, Critical path event 39,38,2
2006-04-28T06:34:24, Misc. noise event 9,23,0
2006-04-28T06:38:05, Critical path event 19,74,4
2006-04-28T06:46:44, Critical path event 19,76,10
2006-04-28T06:54:55, Critical path event 19,1,0
2006-04-28T07:02:20, Critical path event 19,71,9
2006-04-28T07:38:56, Misc. noise event 10,15,8
2006-04-28T07:40:19, Critical path event 44,14,0
