--------------------------------------------------
datetime,message,random_int_1,random_int_2
--------------------------------------------------
2004-10-27T23:55:01, Misc. noise event 0,15,6
2004-10-28T00:00:00, Critical path event 1,91,2
2004-10-28T00:07:33, Critical path event 2,41,9
2004-10-28T00:15:25, Misc. noise event 1,69,5
2004-10-28T00:16:57, Critical path event 3,12,0
2004-10-28T00:32:34, Misc. noise event 2,83,10
2004-10-28T00:34:17, Critical path event 4,21,7
2004-10-28T01:05:27, Critical path event 5,65,2
2004-10-28T01:14:31, Critical path event 6,8,2
2004-10-28T01:23:59, Critical path event 7,47,7
2004-10-28T01:33:13, Critical path event 8,51,3
2004-10-28T01:50:28, Critical path event 9,51,8
2004-10-28T02:03:18, Critical path event 9,33,10
2004-10-28T02:15:14, Critical path event 9,26,10
2004-10-28T02:21:48, Critical path event 9,4,6
2004-10-28T02:28:07, Critical path event 13,76,8
2004-10-28T02:54:50, Critical path event 14,26,1
2004-10-28T03:02:23, Critical path event 15,68,7
2004-10-28T03:10:54, Misc. noise event 3,24,8
2004-10-28T03:11:47, Critical path event 16,81,1
2004-10-28T03:20:08, Critical path event 17,21,9
2004-10-28T03:33:25, Critical path event 18,33,2
2004-10-28T03:42:29, Critical path event 19,38,8
2004-10-28T03:51:57, Critical path event 19,99,2
2004-10-28T03:57:26, Critical path event 19,6,6
2004-10-28T04:05:27, Misc. noise event 4,91,2
2004-10-28T04:06:46, Critical path event 19,91,3
2004-10-28T04:14:00, Critical path event 23,36,3
2004-10-28T04:21:19, Misc. noise event 5,27,10
2004-10-28T04:25:56, Critical path event 24,58,8
2004-10-28T04:32:30, Critical path event 25,6,6
2004-10-28T04:38:49, Critical path event 26,34,4
2004-10-28T04:46:04, Misc. noise event 6,74,9
2004-10-28T04:47:57, Critical path event 27,34,3
2004-10-28T04:55:30, Critical path event 28,92,3
2004-10-28T05:04:54, Critical path event 29,89,6
2004-10-28T05:13:15, Critical path event 29,14,4
2004-10-28T05:48:20, Critical path event 29,27,1
2004-10-28T05:54:48, Misc. noise event 7,23,8
2004-10-28T05:57:24, Critical path event 29,13,0
2004-10-28T06:15:41, Critical path event 33,70,3
2004-10-28T06:16:17, Misc. noise event 8,53,2
2004-10-28T06:21:10, Critical path event 34,42,7
2004-10-28T06:27:16, Misc. noise event 9,27,2
2004-10-28T06:30:30, Critical path event 35,13,1
2004-10-28T06:37:44, Critical path event 36,35,0
2004-10-28T06:49:40, Critical path event 37,73,8
2004-10-28T06:56:14, Critical path event 38,45,8
2004-10-28T07:02:33, Critical path event 39,51,6
2004-10-28T07:11:41, Critical path event 19,81,1
2004-10-28T07:19:14, Critical path event 19,39,6
2004-10-28T07:28:38, Critical path event 19,5,9
2004-10-28T07:36:59, Critical path event 19,55,5
2004-10-28T07:48:10, Misc. noise event 10,30,0
2004-10-28T07:50:16, Critical path event 44,16,10
