--------------------------------------------------
datetime,message,random_int_1,random_int_2
--------------------------------------------------
2004-04-19T23:57:23, Misc. noise event 0,58,10
2004-04-20T00:00:00, Critical path event 1,95,4
2004-04-20T00:08:40, Critical path event 2,23,8
2004-04-20T00:24:14, Misc. noise event 1,83,1
2004-04-20T00:25:47, Critical path event 3,45,9
2004-04-20T00:42:03, Critical path event 4,33,0
2004-04-20T01:18:25, Critical path event 5,15,4
2004-04-20T01:27:41, Critical path event 6,67,10
2004-04-20T01:36:11, Critical path event 7,74,7
2004-04-20T01:36:57, Misc. noise event 2,78,5
2004-04-20T01:41:03, Critical path event 8,46,6
2004-04-20T01:57:01, Critical path event 9,89,8
2004-04-20T02:08:05, Critical path event 9,12,5
2004-04-20T02:17:57, Critical path event 9,21,3
2004-04-20T02:26:13, Critical path event 9,55,3
2004-04-20T02:50:00, Critical path event 13,99,1
2004-04-20T02:58:36, Critical path event 14,46,3
2004-04-20T03:05:07, Misc. noise event 3,61,9
2004-04-20T03:07:16, Critical path event 15,58,7
2004-04-20T03:16:47, Critical path event 16,11,10
2004-04-20T03:24:30, Critical path event 17,91,4
2004-04-20T03:39:01, Critical path event 18,94,2
2004-04-20T03:48:57, Critical path event 19,86,7
2004-04-20T03:57:27, Critical path event 19,81,4
2004-04-20T04:01:00, Misc. noise event 4,46,1
2004-04-20T04:02:19, Critical path event 19,66,3
2004-04-20T04:11:31, Critical path event 19,58,5
2004-04-20T04:19:01, Critical path event 23,68,9
2004-04-20T04:28:24, Misc. noise event 5,29,3
2004-04-20T04:28:53, Critical path event 24,89,0
2004-04-20T04:32:43, Misc. noise event 6,46,1
2004-04-20T04:37:09, Critical path event 25,18,9
2004-04-20T04:45:13, Critical path event 26,39,0
2004-04-20T04:53:49, Critical path event 27,59,6
2004-04-20T05:11:58, Critical path event 28,35,0
2004-04-20T05:21:29, Critical path event 29,93,10
2004-04-20T05:30:58, Misc. noise event 7,94,7
2004-04-20T05:32:58, Critical path event 29,1,3
2004-04-20T05:47:29, Critical path event 29,29,3
2004-04-20T05:56:45, Critical path event 29,75,7
2004-04-20T06:05:15, Critical path event 33,76,0
2004-04-20T06:10:07, Critical path event 34,59,9
2004-04-20T06:17:51, Misc. noise event 8,19,5
2004-04-20T06:19:19, Critical path event 35,19,4
2004-04-20T06:26:49, Critical path event 36,20,9
2004-04-20T06:36:41, Critical path event 37,87,2
2004-04-20T06:44:57, Critical path event 38,89,1
2004-04-20T06:53:01, Critical path event 39,15,1
2004-04-20T07:01:37, Critical path event 19,84,1
2004-04-20T07:08:44, Misc. noise event 9,89,7
2004-04-20T07:10:17, Critical path event 19,15,10
2004-04-20T07:19:48, Critical path event 19,8,0
2004-04-20T07:27:20, Misc. noise event 10,34,9
2004-04-20T07:27:31, Critical path event 19,85,2
2004-04-20T07:42:02, Critical path event 44,26,3
