--------------------------------------------------
datetime,message,random_int_1,random_int_2
--------------------------------------------------
2004-08-28T00:00:00, Critical path event 1,86,7
2004-08-28T00:06:10, Critical path event 2,62,2
2004-08-28T00:12:30, Critical path event 3,19,2
2004-08-28T00:17:00, Misc. noise event 0,10,3
2004-08-28T00:20:06, Critical path event 4,39,10
2004-08-28T00:33:04, Critical path event 5,92,2
2004-08-28T00:39:12, Critical path event 6,60,3
2004-08-28T00:47:10, Critical path event 7,88,7
2004-08-28T00:52:03, Critical path event 8,11,5
2004-08-28T00:59:51, Critical path event 9,57,9
2004-08-28T01:06:28, Critical path event 9,86,0
2004-08-28T01:14:37, Critical path event 9,77,9
2004-08-28T01:19:49, Critical path event 9,7,2
2004-08-28T01:26:25, Critical path event 13,8,10
2004-08-28T01:33:37, Critical path event 14,38,7
2004-08-28T01:37:32, Misc. noise event 1,25,6
2004-08-28T01:39:47, Critical path event 15,10,1
2004-08-28T01:44:25, Misc. noise event 2,87,1
2004-08-28T01:46:07, Critical path event 16,52,6
2004-08-28T01:50:20, Misc. noise event 3,38,3
2004-08-28T01:53:43, Critical path event 17,20,10
2004-08-28T02:06:41, Critical path event 18,11,9
2004-08-28T02:12:49, Critical path event 19,12,1
2004-08-28T02:20:47, Critical path event 19,22,10
2004-08-28T02:25:40, Critical path event 19,84,8
2004-08-28T02:29:34, Misc. noise event 4,92,10
2004-08-28T02:33:28, Critical path event 19,5,10
2004-08-28T02:40:05, Critical path event 23,32,3
2004-08-28T02:48:14, Misc. noise event 5,72,3
2004-08-28T02:48:14, Critical path event 24,94,4
2004-08-28T02:53:26, Critical path event 25,3,4
2004-08-28T03:00:02, Critical path event 26,30,7
2004-08-28T03:07:14, Critical path event 27,62,3
2004-08-28T03:11:12, Misc. noise event 6,27,2
2004-08-28T03:13:24, Critical path event 28,59,2
2004-08-28T03:16:38, Misc. noise event 7,72,6
2004-08-28T03:19:44, Critical path event 29,43,4
2004-08-28T03:23:35, Misc. noise event 8,2,3
2004-08-28T03:27:20, Critical path event 29,34,4
2004-08-28T03:39:26, Misc. noise event 9,86,8
2004-08-28T03:40:18, Critical path event 29,32,4
2004-08-28T03:44:19, Misc. noise event 10,30,1
2004-08-28T03:46:26, Critical path event 29,46,8
2004-08-28T03:54:24, Critical path event 33,46,9
2004-08-28T03:59:17, Critical path event 34,28,4
2004-08-28T04:07:05, Critical path event 35,86,6
2004-08-28T04:13:42, Critical path event 36,46,3
2004-08-28T04:21:51, Critical path event 37,48,6
2004-08-28T04:27:03, Critical path event 38,96,7
2004-08-28T04:33:39, Critical path event 39,52,0
2004-08-28T04:40:51, Critical path event 19,14,6
2004-08-28T04:47:01, Critical path event 19,93,4
2004-08-28T04:53:21, Critical path event 19,39,7
2004-08-28T05:00:57, Critical path event 19,81,5
2004-08-28T05:13:55, Critical path event 44,37,7
