--------------------------------------------------
datetime,message,random_int_1,random_int_2
--------------------------------------------------
2004-12-19T00:00:00, Critical path event 1,4,4
2004-12-19T00:07:11, Critical path event 2,34,9
2004-12-19T00:14:32, Critical path event 3,28,4
2004-12-19T00:22:21, Critical path event 4,81,5
2004-12-19T00:34:52, Critical path event 5,38,3
2004-12-19T00:41:12, Critical path event 6,47,4
2004-12-19T00:49:04, Critical path event 7,58,5
2004-12-19T00:52:18, Critical path event 8,68,9
2004-12-19T00:58:47, Critical path event 9,39,10
2004-12-19T01:05:03, Critical path event 9,66,0
2004-12-19T01:14:44, Critical path event 9,86,1
2004-12-19T01:20:15, Critical path event 9,92,3
2004-12-19T01:25:24, Critical path event 13,21,1
2004-12-19T01:29:59, Misc. noise event 0,7,0
2004-12-19T01:32:51, Critical path event 14,36,7
2004-12-19T01:40:02, Critical path event 15,52,1
2004-12-19T01:43:51, Misc. noise event 1,10,2
2004-12-19T01:47:23, Critical path event 16,91,1
2004-12-19T01:55:12, Critical path event 17,5,1
2004-12-19T02:07:43, Critical path event 18,37,7
2004-12-19T02:14:03, Critical path event 19,73,2
2004-12-19T02:21:55, Critical path event 19,14,3
2004-12-19T02:22:14, Misc. noise event 2,25,0
2004-12-19T02:25:09, Critical path event 19,2,5
2004-12-19T02:30:43, Misc. noise event 3,44,10
2004-12-19T02:31:38, Critical path event 19,49,4
2004-12-19T02:37:54, Critical path event 23,23,3
2004-12-19T02:47:35, Critical path event 24,42,7
2004-12-19T02:53:06, Critical path event 25,22,10
2004-12-19T02:58:15, Critical path event 26,50,4
2004-12-19T03:02:14, Misc. noise event 4,68,8
2004-12-19T03:05:42, Critical path event 27,11,6
2004-12-19T03:11:12, Misc. noise event 5,28,0
2004-12-19T03:12:53, Critical path event 28,62,5
2004-12-19T03:20:14, Critical path event 29,5,6
2004-12-19T03:26:42, Misc. noise event 6,45,8
2004-12-19T03:28:03, Critical path event 29,25,9
2004-12-19T03:40:34, Critical path event 29,38,1
2004-12-19T03:46:54, Critical path event 29,70,8
2004-12-19T03:54:46, Critical path event 33,59,0
2004-12-19T03:57:40, Misc. noise event 7,66,8
2004-12-19T03:58:00, Critical path event 34,3,2
2004-12-19T04:02:23, Misc. noise event 8,53,9
2004-12-19T04:04:29, Critical path event 35,100,7
2004-12-19T04:10:45, Critical path event 36,44,5
2004-12-19T04:15:49, Misc. noise event 9,76,9
2004-12-19T04:20:26, Critical path event 37,66,9
2004-12-19T04:21:09, Misc. noise event 10,15,1
2004-12-19T04:25:57, Critical path event 38,31,3
2004-12-19T04:31:06, Critical path event 39,54,10
2004-12-19T04:38:33, Critical path event 19,96,0
2004-12-19T04:45:44, Critical path event 19,76,4
2004-12-19T04:53:05, Critical path event 19,40,0
2004-12-19T05:00:54, Critical path event 19,56,1
2004-12-19T05:13:25, Critical path event 44,42,8
