--------------------------------------------------
datetime,message,random_int_1,random_int_2
--------------------------------------------------
2005-01-11T23:57:13, Misc. noise event 0,91,5
2005-01-12T00:00:00, Critical path event 1,66,4
2005-01-12T00:08:03, Critical path event 2,1,3
2005-01-12T00:12:56, Misc. noise event 1,21,7
2005-01-12T00:15:45, Critical path event 3,97,2
2005-01-12T00:25:56, Misc. noise event 2,50,6
2005-01-12T00:29:36, Critical path event 4,46,7
2005-01-12T00:38:18, Misc. noise event 3,60,10
2005-01-12T00:42:53, Critical path event 5,42,0
2005-01-12T00:57:26, Misc. noise event 4,56,10
2005-01-12T01:02:01, Critical path event 6,80,1
2005-01-12T01:15:21, Critical path event 7,23,9
2005-01-12T01:16:01, Misc. noise event 5,68,5
2005-01-12T01:20:44, Critical path event 8,9,0
2005-01-12T01:30:16, Critical path event 9,100,6
2005-01-12T01:37:49, Critical path event 9,100,3
2005-01-12T01:47:57, Critical path event 9,48,8
2005-01-12T01:55:25, Critical path event 9,79,5
2005-01-12T02:03:33, Critical path event 13,65,6
2005-01-12T02:11:22, Critical path event 14,73,1
2005-01-12T02:14:48, Misc. noise event 6,77,4
2005-01-12T02:19:25, Critical path event 15,24,10
2005-01-12T02:40:22, Critical path event 16,65,2
2005-01-12T02:47:52, Critical path event 17,91,10
2005-01-12T03:01:09, Critical path event 18,16,0
2005-01-12T03:07:07, Misc. noise event 7,87,6
2005-01-12T03:09:43, Critical path event 19,98,10
2005-01-12T03:18:42, Critical path event 19,94,8
2005-01-12T03:24:05, Critical path event 19,82,0
2005-01-12T03:33:37, Critical path event 19,62,5
2005-01-12T03:49:03, Critical path event 23,70,2
2005-01-12T03:55:24, Misc. noise event 8,28,4
2005-01-12T03:59:11, Critical path event 24,46,9
2005-01-12T04:06:39, Critical path event 25,62,3
2005-01-12T04:14:47, Critical path event 26,44,0
2005-01-12T04:22:36, Critical path event 27,34,0
2005-01-12T04:32:29, Critical path event 28,63,9
2005-01-12T04:38:04, Misc. noise event 9,4,1
2005-01-12T04:40:11, Critical path event 29,48,2
2005-01-12T04:47:41, Critical path event 29,80,6
2005-01-12T05:00:58, Critical path event 29,94,9
2005-01-12T05:07:25, Misc. noise event 10,47,1
2005-01-12T05:09:32, Critical path event 29,94,2
2005-01-12T05:18:31, Critical path event 33,50,10
2005-01-12T05:23:54, Critical path event 34,84,1
2005-01-12T05:33:26, Critical path event 35,96,10
2005-01-12T05:40:59, Critical path event 36,86,6
2005-01-12T05:51:07, Critical path event 37,93,3
2005-01-12T05:58:35, Critical path event 38,38,2
2005-01-12T06:06:43, Critical path event 39,64,4
2005-01-12T06:14:32, Critical path event 19,6,5
2005-01-12T06:22:35, Critical path event 19,3,3
2005-01-12T06:30:17, Critical path event 19,46,7
2005-01-12T06:42:27, Critical path event 19,78,0
2005-01-12T06:55:44, Critical path event 44,38,3
