--------------------------------------------------
datetime,message,random_int_1,random_int_2
--------------------------------------------------
2007-10-13T00:00:00, Critical path event 1,34,5
2007-10-13T00:06:12, Critical path event 2,36,0
2007-10-13T00:10:18, Misc. noise event 0,64,7
2007-10-13T00:13:33, Critical path event 3,26,2
2007-10-13T00:21:18, Critical path event 4,62,4
2007-10-13T00:51:41, Misc. noise event 1,31,3
2007-10-13T00:52:29, Critical path event 5,32,3
2007-10-13T01:13:46, Critical path event 6,88,5
2007-10-13T01:31:00, Misc. noise event 2,46,5
2007-10-13T01:32:44, Critical path event 7,90,2
2007-10-13T01:37:38, Critical path event 8,89,2
2007-10-13T01:45:15, Critical path event 9,62,6
2007-10-13T01:52:25, Critical path event 9,87,7
2007-10-13T02:02:19, Critical path event 9,88,7
2007-10-13T02:09:02, Critical path event 9,21,7
2007-10-13T02:15:03, Critical path event 13,16,2
2007-10-13T02:22:48, Critical path event 14,0,7
2007-10-13T02:29:00, Critical path event 15,1,5
2007-10-13T02:48:40, Critical path event 16,96,2
2007-10-13T02:52:03, Misc. noise event 3,45,3
2007-10-13T02:56:25, Critical path event 17,5,9
2007-10-13T03:07:33, Critical path event 18,91,7
2007-10-13T03:14:42, Critical path event 19,44,7
2007-10-13T03:22:04, Critical path event 19,69,4
2007-10-13T03:24:22, Misc. noise event 4,89,7
2007-10-13T03:26:58, Critical path event 19,46,7
2007-10-13T03:34:37, Critical path event 19,99,3
2007-10-13T03:41:47, Critical path event 23,93,2
2007-10-13T03:51:41, Critical path event 24,60,3
2007-10-13T03:58:24, Critical path event 25,41,8
2007-10-13T04:04:02, Misc. noise event 5,15,6
2007-10-13T04:04:25, Critical path event 26,46,10
2007-10-13T04:08:45, Misc. noise event 6,20,6
2007-10-13T04:13:39, Critical path event 27,74,2
2007-10-13T04:30:59, Critical path event 28,1,1
2007-10-13T04:38:20, Critical path event 29,80,9
2007-10-13T04:41:39, Misc. noise event 7,70,8
2007-10-13T04:46:05, Critical path event 29,83,10
2007-10-13T04:52:27, Misc. noise event 8,22,7
2007-10-13T04:57:13, Critical path event 29,89,0
2007-10-13T05:04:22, Critical path event 29,16,8
2007-10-13T05:11:44, Critical path event 33,29,10
2007-10-13T05:12:52, Misc. noise event 9,2,9
2007-10-13T05:16:38, Critical path event 34,6,0
2007-10-13T05:24:15, Critical path event 35,77,7
2007-10-13T05:31:25, Critical path event 36,71,6
2007-10-13T05:54:41, Critical path event 37,96,8
2007-10-13T06:01:24, Critical path event 38,15,7
2007-10-13T06:03:08, Misc. noise event 10,45,6
2007-10-13T06:07:25, Critical path event 39,11,0
2007-10-13T06:15:10, Critical path event 19,100,9
2007-10-13T06:21:22, Critical path event 19,51,0
2007-10-13T06:28:43, Critical path event 19,99,4
2007-10-13T06:43:31, Critical path event 19,76,0
2007-10-13T06:54:39, Critical path event 44,2,6
