--------------------------------------------------
datetime,message,random_int_1,random_int_2
--------------------------------------------------
2004-12-23T00:00:00, Critical path event 1,44,1
2004-12-23T00:06:40, Misc. noise event 0,98,2
2004-12-23T00:09:32, Critical path event 2,2,2
2004-12-23T00:14:33, Misc. noise event 1,18,7
2004-12-23T00:19:02, Critical path event 3,64,4
2004-12-23T00:27:55, Critical path event 4,42,5
2004-12-23T00:42:43, Critical path event 5,24,1
2004-12-23T00:52:00, Critical path event 6,35,6
2004-12-23T00:59:46, Critical path event 7,90,8
2004-12-23T01:03:46, Critical path event 8,53,3
2004-12-23T01:11:08, Critical path event 9,99,4
2004-12-23T01:20:41, Critical path event 9,31,4
2004-12-23T01:30:51, Misc. noise event 2,2,10
2004-12-23T01:31:19, Critical path event 9,60,0
2004-12-23T01:34:09, Misc. noise event 3,23,5
2004-12-23T01:38:50, Critical path event 9,26,5
2004-12-23T01:47:04, Critical path event 13,71,8
2004-12-23T01:51:00, Misc. noise event 4,84,10
2004-12-23T01:55:10, Critical path event 14,45,7
2004-12-23T02:04:42, Critical path event 15,90,3
2004-12-23T02:14:12, Critical path event 16,97,7
2004-12-23T02:21:15, Misc. noise event 5,80,10
2004-12-23T02:23:05, Critical path event 17,26,5
2004-12-23T02:37:53, Critical path event 18,51,9
2004-12-23T02:47:10, Critical path event 19,17,5
2004-12-23T02:54:56, Critical path event 19,19,9
2004-12-23T02:58:56, Critical path event 19,65,4
2004-12-23T03:06:18, Critical path event 19,96,5
2004-12-23T03:15:51, Critical path event 23,85,8
2004-12-23T03:26:29, Critical path event 24,23,2
2004-12-23T03:34:00, Critical path event 25,12,1
2004-12-23T03:42:14, Critical path event 26,56,3
2004-12-23T03:46:06, Misc. noise event 6,12,2
2004-12-23T03:50:20, Critical path event 27,89,1
2004-12-23T03:59:52, Critical path event 28,56,10
2004-12-23T04:09:22, Critical path event 29,4,7
2004-12-23T04:18:15, Critical path event 29,95,8
2004-12-23T04:32:52, Misc. noise event 7,55,5
2004-12-23T04:33:03, Critical path event 29,56,2
2004-12-23T04:42:20, Critical path event 29,7,3
2004-12-23T04:50:06, Critical path event 33,2,8
2004-12-23T04:54:06, Critical path event 34,48,9
2004-12-23T05:01:28, Critical path event 35,3,1
2004-12-23T05:11:01, Critical path event 36,70,3
2004-12-23T05:18:52, Misc. noise event 8,57,2
2004-12-23T05:21:39, Critical path event 37,92,1
2004-12-23T05:25:34, Misc. noise event 9,75,5
2004-12-23T05:29:10, Critical path event 38,23,0
2004-12-23T05:37:24, Critical path event 39,9,2
2004-12-23T05:45:30, Critical path event 19,51,6
2004-12-23T05:55:02, Critical path event 19,68,0
2004-12-23T06:04:32, Critical path event 19,81,0
2004-12-23T06:13:25, Critical path event 19,40,1
2004-12-23T06:24:54, Misc. noise event 10,55,7
2004-12-23T06:28:13, Critical path event 44,50,0
