--------------------------------------------------
datetime,message,random_int_1,random_int_2
--------------------------------------------------
2004-10-06T00:00:00, Critical path event 1,86,3
2004-10-06T00:09:07, Critical path event 2,52,3
2004-10-06T00:17:53, Critical path event 3,29,9
2004-10-06T00:23:20, Misc. noise event 0,37,0
2004-10-06T00:25:26, Critical path event 4,92,0
2004-10-06T00:40:44, Critical path event 5,87,4
2004-10-06T00:48:05, Critical path event 6,87,4
2004-10-06T00:56:06, Critical path event 7,29,1
2004-10-06T00:59:53, Critical path event 8,23,5
2004-10-06T01:06:26, Misc. noise event 1,71,2
2004-10-06T01:07:14, Critical path event 9,31,5
2004-10-06T01:15:58, Critical path event 9,24,8
2004-10-06T01:27:12, Misc. noise event 2,83,6
2004-10-06T01:27:29, Critical path event 9,79,2
2004-10-06T01:33:47, Critical path event 9,70,1
2004-10-06T01:39:20, Misc. noise event 3,57,2
2004-10-06T01:42:01, Critical path event 13,54,1
2004-10-06T01:49:20, Critical path event 14,90,0
2004-10-06T01:58:27, Critical path event 15,12,9
2004-10-06T02:07:13, Critical path event 16,11,0
2004-10-06T02:14:46, Critical path event 17,84,3
2004-10-06T02:30:04, Critical path event 18,20,0
2004-10-06T02:37:25, Critical path event 19,0,6
2004-10-06T02:45:26, Critical path event 19,47,0
2004-10-06T02:45:19, Misc. noise event 4,80,3
2004-10-06T02:49:13, Critical path event 19,18,6
2004-10-06T02:56:34, Critical path event 19,45,6
2004-10-06T03:00:31, Misc. noise event 5,13,7
2004-10-06T03:05:18, Critical path event 23,69,5
2004-10-06T03:16:49, Critical path event 24,12,5
2004-10-06T03:23:07, Critical path event 25,7,6
2004-10-06T03:31:21, Critical path event 26,100,5
2004-10-06T03:35:56, Misc. noise event 6,11,5
2004-10-06T03:38:40, Critical path event 27,96,6
2004-10-06T03:47:47, Critical path event 28,45,0
2004-10-06T03:56:33, Critical path event 29,18,3
2004-10-06T04:00:31, Misc. noise event 7,16,2
2004-10-06T04:04:06, Critical path event 29,48,5
2004-10-06T04:19:24, Critical path event 29,36,9
2004-10-06T04:26:45, Critical path event 29,45,0
2004-10-06T04:34:46, Critical path event 33,47,8
2004-10-06T04:38:33, Critical path event 34,60,6
2004-10-06T04:45:54, Critical path event 35,42,10
2004-10-06T04:53:45, Misc. noise event 8,79,10
2004-10-06T04:54:38, Critical path event 36,54,2
2004-10-06T05:06:09, Critical path event 37,71,0
2004-10-06T05:12:07, Misc. noise event 9,50,9
2004-10-06T05:12:27, Critical path event 38,74,6
2004-10-06T05:20:41, Critical path event 39,73,9
2004-10-06T05:28:00, Critical path event 19,91,3
2004-10-06T05:37:07, Critical path event 19,58,4
2004-10-06T05:45:53, Critical path event 19,74,8
2004-10-06T05:53:26, Critical path event 19,74,3
2004-10-06T06:06:30, Misc. noise event 10,57,10
2004-10-06T06:08:44, Critical path event 44,25,6
