--------------------------------------------------
datetime,message,random_int_1,random_int_2
--------------------------------------------------
2004-05-17T23:57:59, Misc. noise event 0,95,3
2004-05-18T00:00:00, Critical path event 1,26,3
2004-05-18T00:07:56, Critical path event 2,65,9
2004-05-18T00:11:19, Misc. noise event 1,63,1
2004-05-18T00:15:31, Critical path event 3,99,2
2004-05-18T00:22:08, Misc. noise event 2,76,9
2004-05-18T00:24:47, Critical path event 4,13,6
2004-05-18T00:39:53, Critical path event 5,69,5
2004-05-18T00:47:09, Critical path event 6,79,4
2004-05-18T00:56:06, Misc. noise event 3,84,10
2004-05-18T00:56:39, Critical path event 7,80,10
2004-05-18T01:01:39, Critical path event 8,83,2
2004-05-18T01:09:21, Critical path event 9,85,3
2004-05-18T01:16:57, Critical path event 9,68,5
2004-05-18T01:27:11, Critical path event 9,42,6
2004-05-18T01:34:57, Critical path event 9,5,5
2004-05-18T01:37:32, Misc. noise event 4,16,2
2004-05-18T01:41:59, Critical path event 13,51,3
2004-05-18T01:51:27, Critical path event 14,53,1
2004-05-18T01:59:23, Critical path event 15,44,1
2004-05-18T02:06:58, Critical path event 16,59,1
2004-05-18T02:16:14, Critical path event 17,34,6
2004-05-18T02:31:20, Critical path event 18,72,3
2004-05-18T02:38:36, Critical path event 19,62,0
2004-05-18T02:43:58, Misc. noise event 5,96,3
2004-05-18T02:48:06, Critical path event 19,85,1
2004-05-18T02:53:06, Critical path event 19,42,10
2004-05-18T02:58:55, Misc. noise event 6,58,7
2004-05-18T03:00:48, Critical path event 19,67,4
2004-05-18T03:08:24, Critical path event 23,90,9
2004-05-18T03:18:38, Critical path event 24,74,1
2004-05-18T03:26:24, Critical path event 25,90,4
2004-05-18T03:33:26, Critical path event 26,81,5
2004-05-18T03:41:09, Misc. noise event 7,41,5
2004-05-18T03:42:54, Critical path event 27,25,3
2004-05-18T03:47:10, Misc. noise event 8,88,2
2004-05-18T03:50:50, Critical path event 28,54,10
2004-05-18T03:58:25, Critical path event 29,93,2
2004-05-18T04:07:41, Critical path event 29,94,7
2004-05-18T04:22:47, Critical path event 29,74,7
2004-05-18T04:26:29, Misc. noise event 9,80,10
2004-05-18T04:30:03, Critical path event 29,66,7
2004-05-18T04:39:33, Critical path event 33,63,8
2004-05-18T04:44:33, Critical path event 34,20,3
2004-05-18T04:52:15, Critical path event 35,58,3
2004-05-18T04:59:51, Critical path event 36,77,6
2004-05-18T05:10:05, Critical path event 37,76,1
2004-05-18T05:17:51, Critical path event 38,48,3
2004-05-18T05:24:53, Critical path event 39,49,7
2004-05-18T05:34:21, Critical path event 19,35,8
2004-05-18T05:40:10, Misc. noise event 10,70,3
2004-05-18T05:42:17, Critical path event 19,100,4
2004-05-18T05:49:52, Critical path event 19,66,9
2004-05-18T05:59:08, Critical path event 19,31,0
2004-05-18T06:14:14, Critical path event 44,32,9
