--------------------------------------------------
datetime,message,random_int_1,random_int_2
--------------------------------------------------
2006-03-07T00:00:00, Critical path event 1,8,10
2006-03-07T00:08:05, Critical path event 2,95,8
2006-03-07T00:13:35, Misc. noise event 0,46,6
2006-03-07T00:15:29, Critical path event 3,95,10
2006-03-07T00:23:05, Critical path event 4,86,5
2006-03-07T00:38:39, Critical path event 5,45,3
2006-03-07T00:46:01, Critical path event 6,36,4
2006-03-07T00:51:02, Misc. noise event 1,35,4
2006-03-07T00:55:25, Critical path event 7,50,8
2006-03-07T00:59:07, Critical path event 8,42,8
2006-03-07T01:07:37, Critical path event 9,97,9
2006-03-07T01:14:59, Critical path event 9,10,6
2006-03-07T01:25:59, Critical path event 9,26,1
2006-03-07T01:32:26, Critical path event 9,19,2
2006-03-07T01:38:33, Critical path event 13,9,1
2006-03-07T01:46:22, Critical path event 14,11,3
2006-03-07T01:52:09, Misc. noise event 2,29,7
2006-03-07T01:54:27, Critical path event 15,52,8
2006-03-07T02:01:51, Critical path event 16,58,6
2006-03-07T02:09:27, Critical path event 17,65,10
2006-03-07T02:23:39, Misc. noise event 3,77,4
2006-03-07T02:25:01, Critical path event 18,63,3
2006-03-07T02:32:23, Critical path event 19,32,6
2006-03-07T02:41:47, Critical path event 19,97,8
2006-03-07T02:45:29, Critical path event 19,97,8
2006-03-07T02:50:03, Misc. noise event 4,23,0
2006-03-07T02:53:59, Critical path event 19,79,10
2006-03-07T03:01:21, Critical path event 23,88,10
2006-03-07T03:12:21, Critical path event 24,82,1
2006-03-07T03:18:48, Critical path event 25,27,9
2006-03-07T03:23:32, Misc. noise event 5,36,7
2006-03-07T03:24:55, Critical path event 26,24,6
2006-03-07T03:30:42, Misc. noise event 6,30,8
2006-03-07T03:32:44, Critical path event 27,19,10
2006-03-07T03:36:05, Misc. noise event 7,81,7
2006-03-07T03:40:49, Critical path event 28,64,10
2006-03-07T03:48:13, Critical path event 29,84,9
2006-03-07T03:55:49, Critical path event 29,46,6
2006-03-07T04:11:23, Critical path event 29,75,1
2006-03-07T04:18:45, Critical path event 29,30,5
2006-03-07T04:28:09, Critical path event 33,1,10
2006-03-07T04:29:29, Misc. noise event 8,80,0
2006-03-07T04:31:51, Critical path event 34,36,6
2006-03-07T04:40:21, Critical path event 35,38,9
2006-03-07T04:46:59, Misc. noise event 9,8,5
2006-03-07T04:47:43, Critical path event 36,42,1
2006-03-07T04:58:43, Critical path event 37,49,1
2006-03-07T05:05:10, Critical path event 38,1,9
2006-03-07T05:11:17, Critical path event 39,65,2
2006-03-07T05:15:19, Misc. noise event 10,72,6
2006-03-07T05:19:06, Critical path event 19,61,6
2006-03-07T05:27:11, Critical path event 19,3,2
2006-03-07T05:34:35, Critical path event 19,28,9
2006-03-07T05:42:11, Critical path event 19,64,6
2006-03-07T05:57:45, Critical path event 44,81,10
