--------------------------------------------------
datetime,message,random_int_1,random_int_2
--------------------------------------------------
2006-10-14T00:00:00, Critical path event 1,91,6
2006-10-14T00:07:16, Critical path event 2,59,7
2006-10-14T00:12:28, Misc. noise event 0,45,3
2006-10-14T00:14:10, Critical path event 3,88,7
2006-10-14T00:21:57, Critical path event 4,31,10
2006-10-14T00:32:57, Critical path event 5,69,4
2006-10-14T00:40:55, Critical path event 6,42,5
2006-10-14T00:48:43, Critical path event 7,58,10
2006-10-14T00:53:15, Critical path event 8,55,6
2006-10-14T01:00:53, Critical path event 9,51,4
2006-10-14T01:08:20, Critical path event 9,85,9
2006-10-14T01:18:10, Critical path event 9,68,7
2006-10-14T01:23:19, Critical path event 9,19,9
2006-10-14T01:28:34, Critical path event 13,38,0
2006-10-14T01:34:42, Critical path event 14,62,7
2006-10-14T01:38:34, Misc. noise event 1,93,0
2006-10-14T01:41:58, Critical path event 15,89,7
2006-10-14T01:48:52, Critical path event 16,81,1
2006-10-14T01:54:55, Misc. noise event 2,7,7
2006-10-14T01:56:39, Critical path event 17,19,10
2006-10-14T02:07:39, Critical path event 18,24,10
2006-10-14T02:15:37, Critical path event 19,60,2
2006-10-14T02:23:25, Critical path event 19,19,4
2006-10-14T02:27:57, Critical path event 19,33,2
2006-10-14T02:35:35, Critical path event 19,11,3
2006-10-14T02:43:02, Critical path event 23,14,7
2006-10-14T02:52:17, Misc. noise event 3,2,0
2006-10-14T02:52:52, Critical path event 24,91,1
2006-10-14T02:54:57, Misc. noise event 4,68,10
2006-10-14T02:58:01, Critical path event 25,12,2
2006-10-14T02:59:46, Misc. noise event 5,11,5
2006-10-14T03:03:16, Critical path event 26,68,2
2006-10-14T03:09:24, Critical path event 27,6,7
2006-10-14T03:16:40, Critical path event 28,18,5
2006-10-14T03:23:34, Critical path event 29,20,8
2006-10-14T03:31:21, Critical path event 29,26,5
2006-10-14T03:37:44, Misc. noise event 6,22,3
2006-10-14T03:42:21, Critical path event 29,51,4
2006-10-14T03:50:19, Critical path event 29,74,10
2006-10-14T03:58:07, Critical path event 33,28,3
2006-10-14T03:57:42, Misc. noise event 7,63,1
2006-10-14T04:02:39, Critical path event 34,36,6
2006-10-14T04:10:17, Critical path event 35,21,7
2006-10-14T04:17:09, Misc. noise event 8,44,7
2006-10-14T04:17:44, Critical path event 36,60,8
2006-10-14T04:27:34, Critical path event 37,46,3
2006-10-14T04:32:43, Critical path event 38,50,5
2006-10-14T04:37:58, Critical path event 39,95,7
2006-10-14T04:44:06, Critical path event 19,36,7
2006-10-14T04:51:22, Critical path event 19,26,6
2006-10-14T04:58:16, Critical path event 19,63,2
2006-10-14T05:04:56, Misc. noise event 9,73,4
2006-10-14T05:06:03, Critical path event 19,53,8
2006-10-14T05:16:52, Misc. noise event 10,44,4
2006-10-14T05:17:03, Critical path event 44,59,0
