--------------------------------------------------
datetime,message,random_int_1,random_int_2
--------------------------------------------------
2007-05-22T00:00:00, Critical path event 1,51,0
2007-05-22T00:09:31, Critical path event 2,93,7
2007-05-22T00:17:30, Critical path event 3,31,7
2007-05-22T00:24:38, Misc. noise event 0,25,4
2007-05-22T00:25:04, Critical path event 4,10,3
2007-05-22T00:40:20, Critical path event 5,47,9
2007-05-22T00:48:34, Critical path event 6,40,10
2007-05-22T00:55:51, Critical path event 7,39,9
2007-05-22T00:59:01, Misc. noise event 1,81,2
2007-05-22T01:01:25, Critical path event 8,4,6
2007-05-22T01:08:39, Critical path event 9,24,3
2007-05-22T01:16:32, Critical path event 9,86,0
2007-05-22T01:25:50, Misc. noise event 2,91,6
2007-05-22T01:26:12, Critical path event 9,29,2
2007-05-22T01:30:58, Misc. noise event 3,18,1
2007-05-22T01:32:59, Critical path event 9,45,5
2007-05-22T01:39:19, Critical path event 13,43,1
2007-05-22T01:46:12, Misc. noise event 4,50,4
2007-05-22T01:46:36, Critical path event 14,18,4
2007-05-22T01:56:07, Critical path event 15,27,7
2007-05-22T02:04:06, Critical path event 16,32,2
2007-05-22T02:11:40, Critical path event 17,44,8
2007-05-22T02:26:56, Critical path event 18,60,5
2007-05-22T02:35:10, Critical path event 19,27,1
2007-05-22T02:42:27, Critical path event 19,78,1
2007-05-22T02:46:09, Misc. noise event 5,86,4
2007-05-22T02:48:01, Critical path event 19,68,4
2007-05-22T02:55:15, Critical path event 19,11,8
2007-05-22T03:03:08, Critical path event 23,21,4
2007-05-22T03:12:48, Critical path event 24,79,2
2007-05-22T03:19:35, Critical path event 25,43,7
2007-05-22T03:25:55, Critical path event 26,5,8
2007-05-22T03:31:11, Misc. noise event 6,52,8
2007-05-22T03:33:12, Critical path event 27,95,4
2007-05-22T03:41:23, Misc. noise event 7,65,8
2007-05-22T03:42:43, Critical path event 28,82,5
2007-05-22T03:50:42, Critical path event 29,30,3
2007-05-22T03:58:16, Critical path event 29,81,6
2007-05-22T04:13:32, Critical path event 29,91,6
2007-05-22T04:21:46, Critical path event 29,55,9
2007-05-22T04:29:03, Critical path event 33,44,1
2007-05-22T04:34:37, Critical path event 34,57,3
2007-05-22T04:41:51, Critical path event 35,62,6
2007-05-22T04:44:44, Misc. noise event 8,16,6
2007-05-22T04:49:44, Critical path event 36,13,4
2007-05-22T04:56:35, Misc. noise event 9,59,7
2007-05-22T04:59:24, Critical path event 37,17,0
2007-05-22T05:06:11, Critical path event 38,95,8
2007-05-22T05:12:12, Misc. noise event 10,11,5
2007-05-22T05:12:31, Critical path event 39,68,3
2007-05-22T05:19:48, Critical path event 19,27,10
2007-05-22T05:29:19, Critical path event 19,100,1
2007-05-22T05:37:18, Critical path event 19,98,4
2007-05-22T05:44:52, Critical path event 19,31,6
2007-05-22T06:00:08, Critical path event 44,5,8
