--------------------------------------------------
datetime,message,random_int_1,random_int_2
--------------------------------------------------
2007-05-20T00:00:00, Critical path event 1,43,4
2007-05-20T00:06:17, Misc. noise event 0,45,7
2007-05-20T00:06:20, Critical path event 2,100,8
2007-05-20T00:12:38, Critical path event 3,8,4
2007-05-20T00:20:11, Critical path event 4,38,3
2007-05-20T00:32:01, Critical path event 5,59,4
2007-05-20T00:39:19, Critical path event 6,21,9
2007-05-20T00:47:08, Critical path event 7,5,6
2007-05-20T00:51:49, Critical path event 8,18,7
2007-05-20T00:59:45, Critical path event 9,85,10
2007-05-20T01:07:05, Critical path event 9,9,6
2007-05-20T01:15:17, Critical path event 9,93,2
2007-05-20T01:21:57, Critical path event 9,98,9
2007-05-20T01:25:17, Misc. noise event 1,67,2
2007-05-20T01:27:05, Critical path event 13,38,1
2007-05-20T01:29:45, Misc. noise event 2,90,8
2007-05-20T01:33:49, Critical path event 14,58,1
2007-05-20T01:37:27, Misc. noise event 3,64,7
2007-05-20T01:40:09, Critical path event 15,53,2
2007-05-20T01:46:27, Critical path event 16,95,1
2007-05-20T01:54:00, Critical path event 17,68,4
2007-05-20T02:05:50, Critical path event 18,74,10
2007-05-20T02:13:08, Critical path event 19,90,2
2007-05-20T02:20:57, Critical path event 19,39,10
2007-05-20T02:25:38, Critical path event 19,19,1
2007-05-20T02:33:34, Critical path event 19,84,10
2007-05-20T02:40:54, Critical path event 23,28,5
2007-05-20T02:49:06, Critical path event 24,68,10
2007-05-20T02:55:46, Critical path event 25,79,10
2007-05-20T03:00:54, Critical path event 26,88,8
2007-05-20T03:05:03, Misc. noise event 4,61,7
2007-05-20T03:07:38, Critical path event 27,52,1
2007-05-20T03:11:17, Misc. noise event 5,84,6
2007-05-20T03:13:58, Critical path event 28,47,4
2007-05-20T03:20:16, Critical path event 29,94,10
2007-05-20T03:24:11, Misc. noise event 6,11,2
2007-05-20T03:27:49, Critical path event 29,91,4
2007-05-20T03:39:39, Critical path event 29,33,5
2007-05-20T03:46:57, Critical path event 29,58,3
2007-05-20T03:54:46, Critical path event 33,8,8
2007-05-20T03:54:38, Misc. noise event 7,40,2
2007-05-20T03:59:27, Critical path event 34,47,3
2007-05-20T04:07:23, Critical path event 35,27,10
2007-05-20T04:14:43, Critical path event 36,83,6
2007-05-20T04:22:55, Critical path event 37,51,3
2007-05-20T04:24:39, Misc. noise event 8,32,9
2007-05-20T04:29:35, Critical path event 38,22,1
2007-05-20T04:34:43, Critical path event 39,10,3
2007-05-20T04:40:55, Misc. noise event 9,66,2
2007-05-20T04:41:27, Critical path event 19,27,4
2007-05-20T04:47:13, Misc. noise event 10,53,8
2007-05-20T04:47:47, Critical path event 19,6,7
2007-05-20T04:54:05, Critical path event 19,88,2
2007-05-20T05:01:38, Critical path event 19,81,1
2007-05-20T05:13:28, Critical path event 44,17,5
