--------------------------------------------------
datetime,message,random_int_1,random_int_2
--------------------------------------------------
2007-05-29T00:00:00, Critical path event 1,21,0
2007-05-29T00:09:00, Critical path event 2,19,6
2007-05-29T00:17:49, Critical path event 3,57,10
2007-05-29T00:27:16, Critical path event 4,37,4
2007-05-29T00:37:24, Misc. noise event 0,58,6
2007-05-29T00:40:43, Critical path event 5,14,5
2007-05-29T00:49:15, Critical path event 6,91,3
2007-05-29T00:57:54, Critical path event 7,39,8
2007-05-29T01:02:03, Critical path event 8,21,3
2007-05-29T01:09:49, Critical path event 9,83,1
2007-05-29T01:18:26, Critical path event 9,39,7
2007-05-29T01:25:24, Misc. noise event 1,21,0
2007-05-29T01:28:15, Critical path event 9,45,0
2007-05-29T01:34:54, Critical path event 9,72,1
2007-05-29T01:40:05, Misc. noise event 2,52,6
2007-05-29T01:42:28, Critical path event 13,81,8
2007-05-29T01:50:07, Critical path event 14,13,3
2007-05-29T01:59:07, Critical path event 15,20,7
2007-05-29T02:07:56, Critical path event 16,76,9
2007-05-29T02:17:23, Critical path event 17,3,3
2007-05-29T02:30:50, Critical path event 18,20,2
2007-05-29T02:35:09, Misc. noise event 3,25,6
2007-05-29T02:39:22, Critical path event 19,62,7
2007-05-29T02:46:12, Misc. noise event 4,6,3
2007-05-29T02:48:01, Critical path event 19,79,8
2007-05-29T02:52:10, Critical path event 19,52,7
2007-05-29T02:59:56, Critical path event 19,1,2
2007-05-29T03:08:33, Critical path event 23,74,10
2007-05-29T03:17:53, Misc. noise event 5,84,7
2007-05-29T03:18:22, Critical path event 24,99,10
2007-05-29T03:25:01, Critical path event 25,24,2
2007-05-29T03:32:35, Critical path event 26,7,6
2007-05-29T03:40:14, Critical path event 27,12,0
2007-05-29T03:49:14, Critical path event 28,8,0
2007-05-29T03:58:03, Critical path event 29,57,5
2007-05-29T04:07:30, Critical path event 29,74,3
2007-05-29T04:20:57, Critical path event 29,76,5
2007-05-29T04:29:21, Misc. noise event 6,12,1
2007-05-29T04:29:29, Critical path event 29,89,1
2007-05-29T04:38:08, Critical path event 33,52,9
2007-05-29T04:37:33, Misc. noise event 7,76,0
2007-05-29T04:42:17, Critical path event 34,60,1
2007-05-29T04:50:03, Critical path event 35,55,2
2007-05-29T04:56:39, Misc. noise event 8,78,5
2007-05-29T04:58:40, Critical path event 36,62,4
2007-05-29T05:08:29, Critical path event 37,76,7
2007-05-29T05:12:50, Misc. noise event 9,73,4
2007-05-29T05:15:08, Critical path event 38,10,9
2007-05-29T05:19:49, Misc. noise event 10,68,5
2007-05-29T05:22:42, Critical path event 39,32,4
2007-05-29T05:30:21, Critical path event 19,37,7
2007-05-29T05:39:21, Critical path event 19,99,3
2007-05-29T05:48:10, Critical path event 19,88,10
2007-05-29T05:57:37, Critical path event 19,19,3
2007-05-29T06:11:04, Critical path event 44,11,7
