--------------------------------------------------
datetime,message,random_int_1,random_int_2
--------------------------------------------------
2006-09-02T00:00:00, Critical path event 1,94,9
2006-09-02T00:06:58, Critical path event 2,78,0
2006-09-02T00:14:44, Critical path event 3,89,4
2006-09-02T00:18:56, Misc. noise event 0,73,5
2006-09-02T00:22:42, Critical path event 4,45,7
2006-09-02T00:34:40, Critical path event 5,72,0
2006-09-02T00:38:39, Misc. noise event 1,96,1
2006-09-02T00:40:58, Critical path event 6,27,5
2006-09-02T00:48:55, Critical path event 7,98,1
2006-09-02T00:52:06, Critical path event 8,6,0
2006-09-02T00:59:55, Critical path event 9,9,6
2006-09-02T01:03:08, Misc. noise event 2,26,6
2006-09-02T01:07:41, Critical path event 9,98,5
2006-09-02T01:15:53, Critical path event 9,4,0
2006-09-02T01:22:33, Critical path event 9,58,5
2006-09-02T01:25:58, Misc. noise event 3,20,4
2006-09-02T01:27:47, Critical path event 13,14,1
2006-09-02T01:35:33, Critical path event 14,63,9
2006-09-02T01:42:36, Critical path event 15,34,3
2006-09-02T02:00:54, Critical path event 16,18,4
2006-09-02T02:08:52, Critical path event 17,98,2
2006-09-02T02:20:50, Critical path event 18,92,0
2006-09-02T02:27:08, Critical path event 19,44,2
2006-09-02T02:43:00, Misc. noise event 4,7,9
2006-09-02T02:45:34, Critical path event 19,93,9
2006-09-02T02:48:45, Critical path event 19,85,9
2006-09-02T02:56:34, Critical path event 19,56,5
2006-09-02T03:18:04, Critical path event 23,95,8
2006-09-02T03:26:16, Critical path event 24,44,6
2006-09-02T03:32:56, Critical path event 25,5,6
2006-09-02T03:43:31, Critical path event 26,22,6
2006-09-02T03:51:17, Critical path event 27,67,4
2006-09-02T03:56:36, Misc. noise event 5,0,7
2006-09-02T03:58:59, Critical path event 28,9,4
2006-09-02T04:06:45, Critical path event 29,7,9
2006-09-02T04:10:22, Misc. noise event 6,37,4
2006-09-02T04:14:43, Critical path event 29,50,6
2006-09-02T04:26:41, Critical path event 29,80,3
2006-09-02T04:45:22, Critical path event 29,35,8
2006-09-02T04:49:50, Misc. noise event 7,66,9
2006-09-02T04:51:48, Critical path event 33,26,9
2006-09-02T04:54:59, Critical path event 34,34,5
2006-09-02T05:02:48, Critical path event 35,95,2
2006-09-02T05:10:34, Critical path event 36,98,3
2006-09-02T05:34:59, Critical path event 37,41,1
2006-09-02T05:41:39, Critical path event 38,13,0
2006-09-02T05:43:35, Misc. noise event 8,10,9
2006-09-02T05:46:53, Critical path event 39,36,0
2006-09-02T05:51:27, Misc. noise event 9,90,10
2006-09-02T05:54:39, Critical path event 19,39,3
2006-09-02T05:59:48, Misc. noise event 10,89,4
2006-09-02T06:01:37, Critical path event 19,35,6
2006-09-02T06:09:23, Critical path event 19,59,1
2006-09-02T06:17:21, Critical path event 19,93,2
2006-09-02T06:29:19, Critical path event 44,39,4
