--------------------------------------------------
datetime,message,random_int_1,random_int_2
--------------------------------------------------
2007-07-29T00:00:00, Critical path event 1,13,9
2007-07-29T00:06:02, Critical path event 2,81,5
2007-07-29T00:13:55, Critical path event 3,45,2
2007-07-29T00:25:47, Critical path event 4,7,6
2007-07-29T00:36:57, Critical path event 5,51,4
2007-07-29T00:50:29, Critical path event 6,90,8
2007-07-29T00:56:58, Critical path event 7,59,0
2007-07-29T01:06:29, Critical path event 8,64,7
2007-07-29T01:13:32, Critical path event 9,18,5
2007-07-29T01:21:22, Critical path event 9,86,5
2007-07-29T01:29:30, Critical path event 9,0,7
2007-07-29T01:40:45, Critical path event 9,95,1
2007-07-29T01:45:59, Critical path event 13,50,4
2007-07-29T01:52:13, Critical path event 14,68,6
2007-07-29T01:58:15, Critical path event 15,53,1
2007-07-29T02:06:08, Critical path event 16,10,9
2007-07-29T02:08:38, Misc. noise event 0,53,0
2007-07-29T02:12:41, Critical path event 17,9,3
2007-07-29T02:31:44, Critical path event 18,39,9
2007-07-29T02:37:47, Critical path event 19,0,10
2007-07-29T02:44:16, Critical path event 19,78,8
2007-07-29T02:45:27, Misc. noise event 1,15,0
2007-07-29T02:48:06, Critical path event 19,25,8
2007-07-29T03:09:05, Critical path event 19,34,10
2007-07-29T03:16:55, Critical path event 23,24,2
2007-07-29T03:33:21, Critical path event 24,78,10
2007-07-29T03:46:57, Critical path event 25,36,1
2007-07-29T03:52:39, Critical path event 26,92,0
2007-07-29T03:58:53, Critical path event 27,86,5
2007-07-29T04:04:55, Critical path event 28,93,2
2007-07-29T04:12:48, Critical path event 29,47,0
2007-07-29T04:19:21, Critical path event 29,48,10
2007-07-29T04:51:41, Misc. noise event 2,83,3
2007-07-29T04:52:14, Critical path event 29,99,1
2007-07-29T04:57:12, Misc. noise event 3,90,0
2007-07-29T04:58:17, Critical path event 29,62,9
2007-07-29T05:09:07, Misc. noise event 4,74,2
2007-07-29T05:09:49, Critical path event 33,73,4
2007-07-29T05:12:40, Misc. noise event 5,49,5
2007-07-29T05:13:39, Critical path event 34,56,8
2007-07-29T05:26:31, Misc. noise event 6,55,9
2007-07-29T05:27:46, Critical path event 35,48,0
2007-07-29T05:35:36, Critical path event 36,9,6
2007-07-29T05:42:31, Misc. noise event 7,6,2
2007-07-29T05:43:44, Critical path event 37,46,3
2007-07-29T05:45:54, Misc. noise event 8,4,8
2007-07-29T05:50:18, Critical path event 38,73,3
2007-07-29T05:55:32, Critical path event 39,17,6
2007-07-29T06:08:06, Critical path event 19,84,9
2007-07-29T06:14:08, Critical path event 19,77,4
2007-07-29T06:21:08, Misc. noise event 9,0,6
2007-07-29T06:22:01, Critical path event 19,93,5
2007-07-29T06:28:10, Misc. noise event 10,63,7
2007-07-29T06:28:34, Critical path event 19,66,8
2007-07-29T06:59:20, Critical path event 44,80,5
