--------------------------------------------------
datetime,message,random_int_1,random_int_2
--------------------------------------------------
2006-12-31T00:00:00, Critical path event 1,92,8
2006-12-31T00:06:51, Critical path event 2,85,2
2006-12-31T00:10:31, Misc. noise event 0,52,10
2006-12-31T00:14:19, Critical path event 3,62,3
2006-12-31T00:21:54, Critical path event 4,40,9
2006-12-31T00:33:21, Critical path event 5,48,9
2006-12-31T00:38:58, Misc. noise event 1,24,4
2006-12-31T00:41:03, Critical path event 6,10,10
2006-12-31T00:44:20, Misc. noise event 2,26,6
2006-12-31T00:48:11, Critical path event 7,9,4
2006-12-31T00:51:13, Critical path event 8,44,6
2006-12-31T00:58:40, Critical path event 9,37,1
2006-12-31T01:03:31, Misc. noise event 3,35,10
2006-12-31T01:05:42, Critical path event 9,5,2
2006-12-31T01:14:00, Critical path event 9,63,0
2006-12-31T01:20:45, Critical path event 9,71,6
2006-12-31T01:23:42, Misc. noise event 4,26,2
2006-12-31T01:27:01, Critical path event 13,58,9
2006-12-31T01:33:05, Critical path event 14,91,5
2006-12-31T01:39:56, Critical path event 15,79,10
2006-12-31T01:47:24, Critical path event 16,68,3
2006-12-31T01:52:58, Misc. noise event 5,14,2
2006-12-31T01:54:59, Critical path event 17,37,2
2006-12-31T02:06:26, Critical path event 18,88,8
2006-12-31T02:14:08, Critical path event 19,79,6
2006-12-31T02:21:16, Critical path event 19,59,10
2006-12-31T02:24:18, Critical path event 19,15,9
2006-12-31T02:31:45, Critical path event 19,70,0
2006-12-31T02:38:47, Critical path event 23,6,3
2006-12-31T02:47:05, Critical path event 24,45,10
2006-12-31T02:53:08, Misc. noise event 6,51,7
2006-12-31T02:53:50, Critical path event 25,93,1
2006-12-31T03:00:06, Critical path event 26,60,7
2006-12-31T03:03:41, Misc. noise event 7,42,8
2006-12-31T03:06:10, Critical path event 27,15,5
2006-12-31T03:13:01, Critical path event 28,25,0
2006-12-31T03:20:29, Critical path event 29,43,6
2006-12-31T03:28:04, Critical path event 29,81,3
2006-12-31T03:39:31, Critical path event 29,9,3
2006-12-31T03:47:13, Critical path event 29,40,4
2006-12-31T03:54:21, Critical path event 33,55,8
2006-12-31T03:57:23, Critical path event 34,30,8
2006-12-31T04:04:50, Critical path event 35,55,2
2006-12-31T04:11:52, Critical path event 36,49,2
2006-12-31T04:18:45, Misc. noise event 8,56,7
2006-12-31T04:20:10, Critical path event 37,2,7
2006-12-31T04:26:55, Critical path event 38,12,9
2006-12-31T04:28:48, Misc. noise event 9,88,3
2006-12-31T04:33:11, Critical path event 39,31,1
2006-12-31T04:39:15, Critical path event 19,46,0
2006-12-31T04:46:06, Critical path event 19,98,2
2006-12-31T04:50:02, Misc. noise event 10,4,7
2006-12-31T04:53:34, Critical path event 19,16,10
2006-12-31T05:01:09, Critical path event 19,28,6
2006-12-31T05:12:36, Critical path event 44,48,5
