--------------------------------------------------
datetime,message,random_int_1,random_int_2
--------------------------------------------------
2007-03-22T00:00:00, Critical path event 1,82,3
2007-03-22T00:07:19, Misc. noise event 0,55,8
2007-03-22T00:08:13, Critical path event 2,13,8
2007-03-22T00:17:34, Critical path event 3,18,1
2007-03-22T00:25:30, Critical path event 4,15,9
2007-03-22T00:38:44, Critical path event 5,64,0
2007-03-22T00:47:44, Critical path event 6,52,9
2007-03-22T00:55:10, Critical path event 7,39,7
2007-03-22T00:58:48, Critical path event 8,55,5
2007-03-22T01:17:36, Critical path event 9,49,4
2007-03-22T01:27:09, Critical path event 9,0,8
2007-03-22T01:40:49, Critical path event 9,46,8
2007-03-22T01:48:54, Critical path event 9,87,8
2007-03-22T02:05:22, Critical path event 13,43,9
2007-03-22T02:12:37, Critical path event 14,57,9
2007-03-22T02:37:06, Critical path event 15,29,4
2007-03-22T02:46:27, Critical path event 16,40,3
2007-03-22T02:54:23, Critical path event 17,99,6
2007-03-22T03:07:37, Critical path event 18,33,3
2007-03-22T03:16:37, Critical path event 19,95,6
2007-03-22T03:23:02, Misc. noise event 1,74,0
2007-03-22T03:24:03, Critical path event 19,55,5
2007-03-22T03:27:41, Critical path event 19,57,7
2007-03-22T03:44:11, Critical path event 19,58,4
2007-03-22T03:53:44, Critical path event 23,69,6
2007-03-22T04:04:17, Critical path event 24,18,4
2007-03-22T04:18:38, Misc. noise event 2,98,4
2007-03-22T04:20:24, Critical path event 25,92,7
2007-03-22T04:41:40, Misc. noise event 3,5,6
2007-03-22T04:44:29, Critical path event 26,88,1
2007-03-22T04:51:44, Critical path event 27,74,7
2007-03-22T05:02:32, Critical path event 28,52,10
2007-03-22T05:11:53, Critical path event 29,87,7
2007-03-22T05:28:55, Critical path event 29,41,8
2007-03-22T05:38:26, Misc. noise event 4,41,6
2007-03-22T05:42:09, Critical path event 29,15,6
2007-03-22T06:01:40, Critical path event 29,63,9
2007-03-22T06:06:42, Misc. noise event 5,2,6
2007-03-22T06:09:06, Critical path event 33,32,10
2007-03-22T06:12:44, Critical path event 34,57,3
2007-03-22T06:20:19, Critical path event 35,22,1
2007-03-22T06:29:52, Critical path event 36,43,1
2007-03-22T06:38:45, Misc. noise event 6,50,7
2007-03-22T06:40:25, Critical path event 37,6,9
2007-03-22T06:47:22, Misc. noise event 7,24,6
2007-03-22T06:48:30, Critical path event 38,10,1
2007-03-22T06:55:58, Misc. noise event 8,79,5
2007-03-22T06:56:49, Critical path event 39,66,2
2007-03-22T07:04:23, Misc. noise event 9,97,7
2007-03-22T07:06:47, Critical path event 19,92,5
2007-03-22T07:22:38, Critical path event 19,48,4
2007-03-22T07:31:59, Critical path event 19,60,5
2007-03-22T07:34:58, Misc. noise event 10,79,2
2007-03-22T07:39:55, Critical path event 19,38,5
2007-03-22T07:53:09, Critical path event 44,18,6
