--------------------------------------------------
datetime,message,random_int_1,random_int_2
--------------------------------------------------
2005-02-07T23:57:33, Misc. noise event 0,84,0
2005-02-08T00:00:00, Critical path event 1,31,0
2005-02-08T00:07:36, Critical path event 2,62,9
2005-02-08T00:16:35, Critical path event 3,13,3
2005-02-08T00:28:27, Critical path event 4,65,5
2005-02-08T00:38:09, Misc. noise event 1,88,7
2005-02-08T00:42:19, Critical path event 5,100,1
2005-02-08T00:51:54, Critical path event 6,2,8
2005-02-08T00:59:37, Critical path event 7,71,7
2005-02-08T01:03:29, Critical path event 8,56,9
2005-02-08T01:19:52, Critical path event 9,57,6
2005-02-08T01:27:11, Critical path event 9,33,1
2005-02-08T01:45:54, Misc. noise event 2,59,4
2005-02-08T01:47:15, Critical path event 9,0,10
2005-02-08T02:10:50, Critical path event 9,59,7
2005-02-08T02:18:53, Critical path event 13,75,0
2005-02-08T02:35:09, Misc. noise event 3,88,3
2005-02-08T02:38:24, Critical path event 14,1,10
2005-02-08T02:46:00, Critical path event 15,50,9
2005-02-08T03:10:21, Misc. noise event 4,21,10
2005-02-08T03:12:18, Critical path event 16,18,4
2005-02-08T03:30:49, Critical path event 17,84,9
2005-02-08T03:46:50, Critical path event 18,43,9
2005-02-08T03:56:25, Critical path event 19,54,1
2005-02-08T04:04:08, Critical path event 19,5,1
2005-02-08T04:08:00, Critical path event 19,82,2
2005-02-08T04:17:00, Critical path event 19,68,0
2005-02-08T04:24:19, Critical path event 23,89,0
2005-02-08T04:34:10, Misc. noise event 5,87,10
2005-02-08T04:34:20, Critical path event 24,23,1
2005-02-08T04:39:24, Misc. noise event 6,5,3
2005-02-08T04:42:29, Critical path event 25,30,4
2005-02-08T04:49:09, Misc. noise event 7,89,2
2005-02-08T04:50:32, Critical path event 26,97,2
2005-02-08T04:55:04, Misc. noise event 8,69,0
2005-02-08T04:59:27, Critical path event 27,55,4
2005-02-08T05:07:03, Critical path event 28,8,8
2005-02-08T05:16:02, Critical path event 29,12,1
2005-02-08T05:25:24, Critical path event 29,99,8
2005-02-08T05:39:16, Critical path event 29,7,1
2005-02-08T05:48:51, Critical path event 29,95,8
2005-02-08T06:01:25, Critical path event 33,18,0
2005-02-08T06:05:17, Critical path event 34,19,4
2005-02-08T06:14:17, Critical path event 35,12,9
2005-02-08T06:29:13, Critical path event 36,49,8
2005-02-08T06:39:14, Critical path event 37,3,2
2005-02-08T06:58:41, Misc. noise event 9,31,9
2005-02-08T06:58:44, Critical path event 38,14,10
2005-02-08T07:22:48, Critical path event 39,26,6
2005-02-08T07:46:56, Misc. noise event 10,4,0
2005-02-08T07:49:18, Critical path event 19,33,10
2005-02-08T07:56:54, Critical path event 19,16,0
2005-02-08T08:17:31, Critical path event 19,29,4
2005-02-08T08:26:53, Critical path event 19,35,0
2005-02-08T08:40:45, Critical path event 44,78,10
