--------------------------------------------------
datetime,message,random_int_1,random_int_2
--------------------------------------------------
2006-03-01T00:00:00, Critical path event 1,40,5
2006-03-01T00:08:56, Critical path event 2,56,7
2006-03-01T00:28:10, Critical path event 3,4,8
2006-03-01T00:43:09, Critical path event 4,10,10
2006-03-01T00:57:12, Critical path event 5,7,8
2006-03-01T01:05:52, Critical path event 6,29,3
2006-03-01T01:17:44, Critical path event 7,38,6
2006-03-01T01:21:05, Misc. noise event 0,28,10
2006-03-01T01:22:40, Critical path event 8,22,9
2006-03-01T01:28:00, Misc. noise event 1,73,4
2006-03-01T01:31:34, Critical path event 9,15,3
2006-03-01T01:40:45, Critical path event 9,28,8
2006-03-01T01:52:10, Critical path event 9,2,1
2006-03-01T01:59:26, Critical path event 9,61,0
2006-03-01T02:05:49, Misc. noise event 2,81,1
2006-03-01T02:06:11, Critical path event 13,22,0
2006-03-01T02:14:27, Critical path event 14,74,10
2006-03-01T02:21:49, Misc. noise event 3,69,9
2006-03-01T02:23:23, Critical path event 15,42,10
2006-03-01T02:32:34, Critical path event 16,43,3
2006-03-01T02:51:36, Critical path event 17,51,4
2006-03-01T03:21:10, Critical path event 18,14,9
2006-03-01T03:25:59, Misc. noise event 4,11,8
2006-03-01T03:29:50, Critical path event 19,76,8
2006-03-01T03:38:48, Critical path event 19,75,7
2006-03-01T03:43:44, Critical path event 19,4,1
2006-03-01T03:52:38, Critical path event 19,45,0
2006-03-01T04:01:49, Critical path event 23,77,6
2006-03-01T04:12:00, Misc. noise event 5,4,10
2006-03-01T04:13:14, Critical path event 24,74,5
2006-03-01T04:19:51, Misc. noise event 6,87,9
2006-03-01T04:20:30, Critical path event 25,72,0
2006-03-01T04:29:57, Critical path event 26,56,0
2006-03-01T04:38:13, Critical path event 27,52,8
2006-03-01T04:46:30, Misc. noise event 7,89,9
2006-03-01T04:47:09, Critical path event 28,96,6
2006-03-01T05:07:45, Misc. noise event 8,40,10
2006-03-01T05:09:43, Critical path event 29,74,0
2006-03-01T05:19:02, Critical path event 29,18,0
2006-03-01T05:58:00, Critical path event 29,81,9
2006-03-01T06:06:40, Critical path event 29,31,0
2006-03-01T06:15:38, Critical path event 33,52,9
2006-03-01T06:20:34, Critical path event 34,11,8
2006-03-01T06:29:28, Critical path event 35,1,9
2006-03-01T06:38:39, Critical path event 36,2,5
2006-03-01T06:50:04, Critical path event 37,44,3
2006-03-01T06:56:33, Misc. noise event 9,31,5
2006-03-01T06:57:20, Critical path event 38,60,4
2006-03-01T07:04:05, Critical path event 39,52,9
2006-03-01T07:07:41, Misc. noise event 10,47,6
2006-03-01T07:12:21, Critical path event 19,19,10
2006-03-01T07:21:17, Critical path event 19,94,0
2006-03-01T07:30:28, Critical path event 19,22,2
2006-03-01T07:43:03, Critical path event 19,49,8
2006-03-01T07:57:06, Critical path event 44,54,4
