--------------------------------------------------
datetime,message,random_int_1,random_int_2
--------------------------------------------------
2004-08-06T23:57:04, Misc. noise event 0,82,6
2004-08-07T00:00, Critical path event 1,71,4
2004-08-07T00:06:42, Critical path event 2,58,4
2004-08-07T00:12:52, Critical path event 3,17,6
2004-08-07T00:19:05, Critical path event 4,62,1
2004-08-07T00:31:22, Critical path event 5,30,3
2004-08-07T00:37:34, Critical path event 6,87,3
2004-08-07T00:45:26, Critical path event 7,88,9
2004-08-07T00:49:40, Critical path event 8,35,10
2004-08-07T00:56:36, Critical path event 9,60,3
2004-08-07T01:04:29, Critical path event 9,70,2
2004-08-07T01:14:09, Critical path event 9,4,5
2004-08-07T01:20:42, Critical path event 9,67,8
2004-08-07T01:27:15, Critical path event 13,100,7
2004-08-07T01:30:34, Misc. noise event 1,50,10
2004-08-07T01:34:38, Critical path event 14,83,3
2004-08-07T01:41:20, Critical path event 15,56,4
2004-08-07T01:47:30, Critical path event 16,61,2
2004-08-07T01:49:20, Misc. noise event 2,26,4
2004-08-07T01:53:43, Critical path event 17,57,10
2004-08-07T02:06:00, Critical path event 18,70,7
2004-08-07T02:12:12, Critical path event 19,66,6
2004-08-07T02:20:04, Critical path event 19,85,7
2004-08-07T02:24:18, Critical path event 19,59,2
2004-08-07T02:26:56, Misc. noise event 3,75,8
2004-08-07T02:31:14, Critical path event 19,65,6
2004-08-07T02:39:07, Critical path event 23,1,2
2004-08-07T02:45:32, Misc. noise event 4,73,5
2004-08-07T02:48:47, Critical path event 24,1,0
2004-08-07T02:55:20, Critical path event 25,82,8
2004-08-07T02:57:42, Misc. noise event 5,79,6
2004-08-07T03:01:53, Critical path event 26,9,3
2004-08-07T03:09:16, Critical path event 27,51,6
2004-08-07T03:15:58, Critical path event 28,18,6
2004-08-07T03:20:03, Misc. noise event 6,20,5
2004-08-07T03:22:08, Critical path event 29,88,8
2004-08-07T03:28:21, Critical path event 29,0,1
2004-08-07T03:40:38, Critical path event 29,61,7
2004-08-07T03:42:52, Misc. noise event 7,26,4
2004-08-07T03:46:50, Critical path event 29,24,7
2004-08-07T03:50:37, Misc. noise event 8,43,10
2004-08-07T03:54:42, Critical path event 33,24,5
2004-08-07T03:58:56, Critical path event 34,42,7
2004-08-07T04:05:52, Critical path event 35,20,3
2004-08-07T04:13:45, Critical path event 36,60,4
2004-08-07T04:19:55, Misc. noise event 9,45,1
2004-08-07T04:23:25, Critical path event 37,67,8
2004-08-07T04:29:58, Critical path event 38,37,10
2004-08-07T04:36:31, Critical path event 39,78,4
2004-08-07T04:38:56, Misc. noise event 10,65,3
2004-08-07T04:43:54, Critical path event 19,45,10
2004-08-07T04:50:36, Critical path event 19,37,3
2004-08-07T04:56:46, Critical path event 19,71,3
2004-08-07T05:02:59, Critical path event 19,2,6
2004-08-07T05:15:16, Critical path event 44,80,4
