--------------------------------------------------
datetime,message,random_int_1,random_int_2
--------------------------------------------------
2004-12-04T00:00, Critical path event 1,15,5
2004-12-04T00:05:48, Misc. noise event 0,51,9
2004-12-04T00:06:57, Critical path event 2,39,10
2004-12-04T00:13:12, Critical path event 3,74,7
2004-12-04T00:20:39, Critical path event 4,38,3
2004-12-04T00:33:32, Critical path event 5,8,6
2004-12-04T00:40:03, Critical path event 6,0,6
2004-12-04T00:46:05, Critical path event 7,53,6
2004-12-04T00:49:23, Critical path event 8,53,7
2004-12-04T00:57:22, Critical path event 9,68,9
2004-12-04T01:03:54, Critical path event 9,26,6
2004-12-04T01:12:07, Critical path event 9,18,7
2004-12-04T01:17:23, Critical path event 9,8,5
2004-12-04T01:22:46, Critical path event 13,31,0
2004-12-04T01:29:39, Critical path event 14,18,5
2004-12-04T01:36:36, Critical path event 15,44,8
2004-12-04T01:42:51, Critical path event 16,71,9
2004-12-04T01:48:44, Misc. noise event 1,31,3
2004-12-04T01:50:18, Critical path event 17,23,7
2004-12-04T02:03:11, Critical path event 18,6,2
2004-12-04T02:05:28, Misc. noise event 2,62,1
2004-12-04T02:09:42, Critical path event 19,21,10
2004-12-04T02:12:33, Misc. noise event 3,1,8
2004-12-04T02:15:44, Critical path event 19,37,1
2004-12-04T02:19:02, Critical path event 19,18,0
2004-12-04T02:27:01, Critical path event 19,90,7
2004-12-04T02:33:33, Critical path event 23,13,2
2004-12-04T02:41:46, Critical path event 24,33,7
2004-12-04T02:46:32, Misc. noise event 4,57,0
2004-12-04T02:47:02, Critical path event 25,34,6
2004-12-04T02:48:51, Misc. noise event 5,52,9
2004-12-04T02:52:25, Critical path event 26,38,0
2004-12-04T02:59:18, Critical path event 27,17,3
2004-12-04T03:06:15, Critical path event 28,2,1
2004-12-04T03:12:30, Critical path event 29,64,0
2004-12-04T03:19:57, Critical path event 29,3,0
2004-12-04T03:32:50, Critical path event 29,38,0
2004-12-04T03:39:00, Misc. noise event 6,61,0
2004-12-04T03:39:21, Critical path event 29,89,8
2004-12-04T03:45:23, Critical path event 33,19,2
2004-12-04T03:48:40, Misc. noise event 7,95,3
2004-12-04T03:48:41, Critical path event 34,31,7
2004-12-04T03:56:40, Critical path event 35,99,5
2004-12-04T04:03:12, Critical path event 36,59,6
2004-12-04T04:11:25, Critical path event 37,42,0
2004-12-04T04:16:41, Critical path event 38,99,10
2004-12-04T04:22:04, Critical path event 39,17,9
2004-12-04T04:26:15, Misc. noise event 8,61,9
2004-12-04T04:28:57, Critical path event 19,39,0
2004-12-04T04:35:54, Critical path event 19,22,9
2004-12-04T04:41:53, Misc. noise event 9,9,5
2004-12-04T04:42:09, Critical path event 19,12,0
2004-12-04T04:48:50, Misc. noise event 10,11,10
2004-12-04T04:49:36, Critical path event 19,96,3
2004-12-04T05:02:29, Critical path event 44,26,4
