--------------------------------------------------
datetime,message,random_int_1,random_int_2
--------------------------------------------------
2005-05-18T23:58:07, Misc. noise event 0,25,10
2005-05-19T00:00, Critical path event 1,78,9
2005-05-19T00:20:47, Critical path event 2,63,0
2005-05-19T00:25:43, Misc. noise event 1,75,7
2005-05-19T00:29:24, Critical path event 3,47,8
2005-05-19T00:38:15, Critical path event 4,35,6
2005-05-19T00:53:23, Critical path event 5,30,4
2005-05-19T01:01:33, Critical path event 6,69,10
2005-05-19T01:17:54, Critical path event 7,46,4
2005-05-19T01:21:50, Critical path event 8,9,8
2005-05-19T01:29:54, Critical path event 9,69,3
2005-05-19T01:38:16, Misc. noise event 2,90,10
2005-05-19T01:38:34, Critical path event 9,59,7
2005-05-19T01:49:30, Critical path event 9,4,3
2005-05-19T02:01:54, Critical path event 9,33,3
2005-05-19T02:09:54, Critical path event 13,95,2
2005-05-19T02:14:40, Misc. noise event 3,81,5
2005-05-19T02:18:02, Critical path event 14,28,7
2005-05-19T02:25:38, Critical path event 15,88,4
2005-05-19T02:49:47, Critical path event 16,81,5
2005-05-19T02:57:20, Misc. noise event 4,86,2
2005-05-19T02:58:38, Critical path event 17,65,8
2005-05-19T03:13:46, Critical path event 18,66,4
2005-05-19T03:37:59, Critical path event 19,97,8
2005-05-19T03:46:08, Critical path event 19,23,4
2005-05-19T03:50:04, Critical path event 19,27,4
2005-05-19T04:13:54, Critical path event 19,24,8
2005-05-19T04:21:10, Misc. noise event 5,21,8
2005-05-19T04:22:34, Critical path event 23,55,5
2005-05-19T04:33:30, Critical path event 24,60,0
2005-05-19T04:50:00, Critical path event 25,1,4
2005-05-19T05:04:02, Critical path event 26,30,5
2005-05-19T05:12:10, Critical path event 27,13,2
2005-05-19T05:17:08, Misc. noise event 6,56,1
2005-05-19T05:21:06, Critical path event 28,69,8
2005-05-19T05:29:43, Critical path event 29,28,6
2005-05-19T05:38:34, Critical path event 29,11,7
2005-05-19T05:51:28, Misc. noise event 7,63,10
2005-05-19T05:53:42, Critical path event 29,39,4
2005-05-19T06:01:52, Critical path event 29,73,2
2005-05-19T06:10:01, Critical path event 33,9,7
2005-05-19T06:13:57, Critical path event 34,33,0
2005-05-19T06:18:31, Misc. noise event 8,94,0
2005-05-19T06:22:01, Critical path event 35,31,2
2005-05-19T06:30:41, Critical path event 36,26,3
2005-05-19T06:41:37, Critical path event 37,75,7
2005-05-19T06:51:29, Critical path event 38,61,0
2005-05-19T06:55:40, Misc. noise event 9,80,10
2005-05-19T06:59:29, Critical path event 39,11,8
2005-05-19T07:07:37, Critical path event 19,0,7
2005-05-19T07:15:13, Critical path event 19,29,2
2005-05-19T07:24:02, Critical path event 19,30,9
2005-05-19T07:32:53, Critical path event 19,98,2
2005-05-19T07:47:56, Misc. noise event 10,100,7
2005-05-19T07:48:01, Critical path event 44,30,0
