--------------------------------------------------
datetime,message,random_int_1,random_int_2
--------------------------------------------------
2005-04-06T00:00, Critical path event 1,82,2
2005-04-06T00:07:40, Critical path event 2,25,1
2005-04-06T00:16:47, Critical path event 3,7,2
2005-04-06T00:24:42, Critical path event 4,79,2
2005-04-06T00:39:17, Critical path event 5,0,0
2005-04-06T00:47:32, Critical path event 6,11,0
2005-04-06T00:52:39, Misc. noise event 0,33,1
2005-04-06T00:55:28, Critical path event 7,79,8
2005-04-06T01:01:14, Critical path event 8,89,5
2005-04-06T01:09:16, Critical path event 9,84,5
2005-04-06T01:17:57, Critical path event 9,87,2
2005-04-06T01:29:09, Misc. noise event 1,34,8
2005-04-06T01:29:48, Critical path event 9,26,0
2005-04-06T01:37:35, Critical path event 9,16,4
2005-04-06T01:44:23, Critical path event 13,9,7
2005-04-06T01:53:29, Critical path event 14,72,4
2005-04-06T02:01:09, Critical path event 15,31,0
2005-04-06T02:10:16, Critical path event 16,89,9
2005-04-06T02:18:11, Critical path event 17,90,2
2005-04-06T02:32:46, Critical path event 18,86,3
2005-04-06T02:37:28, Misc. noise event 2,52,8
2005-04-06T02:41:01, Critical path event 19,87,3
2005-04-06T02:48:57, Critical path event 19,11,6
2005-04-06T02:51:16, Misc. noise event 3,47,4
2005-04-06T02:54:43, Critical path event 19,96,8
2005-04-06T03:02:45, Critical path event 19,93,7
2005-04-06T03:11:26, Critical path event 23,82,10
2005-04-06T03:23:17, Critical path event 24,45,9
2005-04-06T03:26:17, Misc. noise event 4,74,5
2005-04-06T03:31:04, Critical path event 25,97,8
2005-04-06T03:37:52, Critical path event 26,20,4
2005-04-06T03:46:58, Critical path event 27,76,10
2005-04-06T03:54:38, Critical path event 28,69,5
2005-04-06T04:03:45, Critical path event 29,23,4
2005-04-06T04:11:40, Critical path event 29,98,3
2005-04-06T04:26:15, Critical path event 29,95,8
2005-04-06T04:30:21, Misc. noise event 5,78,8
2005-04-06T04:34:30, Critical path event 29,14,9
2005-04-06T04:42:26, Critical path event 33,10,10
2005-04-06T04:48:12, Critical path event 34,86,6
2005-04-06T04:52:29, Misc. noise event 6,1,4
2005-04-06T04:56:14, Critical path event 35,40,5
2005-04-06T05:00:07, Misc. noise event 7,3,5
2005-04-06T05:04:55, Critical path event 36,87,4
2005-04-06T05:15:38, Misc. noise event 8,36,7
2005-04-06T05:16:46, Critical path event 37,99,0
2005-04-06T05:22:04, Misc. noise event 9,79,10
2005-04-06T05:24:33, Critical path event 38,31,6
2005-04-06T05:31:21, Critical path event 39,48,4
2005-04-06T05:40:27, Critical path event 19,71,5
2005-04-06T05:48:07, Critical path event 19,13,9
2005-04-06T05:52:21, Misc. noise event 10,90,1
2005-04-06T05:57:14, Critical path event 19,77,9
2005-04-06T06:05:09, Critical path event 19,33,5
2005-04-06T06:19:44, Critical path event 44,47,7
