--------------------------------------------------
datetime,message,random_int_1,random_int_2
--------------------------------------------------
2005-02-06T00:00, Critical path event 1,31,0
2005-02-06T00:07:19, Critical path event 2,39,2
2005-02-06T00:13:35, Critical path event 3,39,3
2005-02-06T00:17:09, Misc. noise event 0,80,4
2005-02-06T00:21:10, Critical path event 4,50,1
2005-02-06T00:32:53, Critical path event 5,76,10
2005-02-06T00:40:50, Critical path event 6,31,4
2005-02-06T00:45:58, Misc. noise event 1,41,1
2005-02-06T00:47:08, Critical path event 7,4,10
2005-02-06T00:50:34, Critical path event 8,61,0
2005-02-06T00:55:57, Misc. noise event 2,16,0
2005-02-06T00:56:46, Critical path event 9,65,5
2005-02-06T01:02:39, Misc. noise event 3,34,2
2005-02-06T01:03:58, Critical path event 9,24,2
2005-02-06T01:12:50, Critical path event 9,69,1
2005-02-06T01:19:00, Critical path event 9,45,0
2005-02-06T01:25:33, Critical path event 13,4,6
2005-02-06T01:32:21, Critical path event 14,48,7
2005-02-06T01:35:03, Misc. noise event 4,6,5
2005-02-06T01:39:40, Critical path event 15,78,6
2005-02-06T01:45:56, Critical path event 16,73,5
2005-02-06T01:53:31, Critical path event 17,62,7
2005-02-06T02:02:31, Misc. noise event 5,41,9
2005-02-06T02:05:14, Critical path event 18,82,2
2005-02-06T02:13:11, Critical path event 19,79,3
2005-02-06T02:19:29, Critical path event 19,35,9
2005-02-06T02:22:55, Critical path event 19,24,1
2005-02-06T02:29:07, Critical path event 19,80,7
2005-02-06T02:31:43, Misc. noise event 6,0,1
2005-02-06T02:36:19, Critical path event 23,96,0
2005-02-06T02:45:11, Critical path event 24,2,2
2005-02-06T02:51:21, Critical path event 25,25,4
2005-02-06T02:57:54, Critical path event 26,69,1
2005-02-06T03:04:42, Critical path event 27,5,8
2005-02-06T03:12:01, Critical path event 28,93,6
2005-02-06T03:15:51, Misc. noise event 7,9,5
2005-02-06T03:18:17, Critical path event 29,27,6
2005-02-06T03:25:52, Critical path event 29,14,2
2005-02-06T03:34:40, Misc. noise event 8,42,4
2005-02-06T03:37:35, Critical path event 29,70,2
2005-02-06T03:45:32, Critical path event 29,8,4
2005-02-06T03:51:50, Critical path event 33,67,2
2005-02-06T03:55:16, Critical path event 34,32,2
2005-02-06T04:01:28, Critical path event 35,4,9
2005-02-06T04:08:40, Critical path event 36,10,4
2005-02-06T04:17:32, Critical path event 37,49,7
2005-02-06T04:23:17, Misc. noise event 9,91,5
2005-02-06T04:23:42, Critical path event 38,17,10
2005-02-06T04:29:52, Misc. noise event 10,50,9
2005-02-06T04:30:15, Critical path event 39,7,0
2005-02-06T04:37:03, Critical path event 19,51,9
2005-02-06T04:44:22, Critical path event 19,41,9
2005-02-06T04:50:38, Critical path event 19,59,0
2005-02-06T04:58:13, Critical path event 19,49,9
2005-02-06T05:09:56, Critical path event 44,42,7
