--------------------------------------------------
datetime,message,random_int_1,random_int_2
--------------------------------------------------
2004-12-21T23:55:35, Misc. noise event 0,58,10
2004-12-22T00:00, Critical path event 1,58,5
2004-12-22T00:09:18, Critical path event 2,53,10
2004-12-22T00:17:02, Critical path event 3,65,8
2004-12-22T00:19:46, Misc. noise event 1,4,3
2004-12-22T00:24:31, Critical path event 4,77,2
2004-12-22T00:38:19, Misc. noise event 2,19,7
2004-12-22T00:38:41, Critical path event 5,24,5
2004-12-22T00:46:29, Misc. noise event 3,100,3
2004-12-22T00:48:08, Critical path event 6,89,7
2004-12-22T00:56:39, Critical path event 7,55,5
2004-12-22T01:00:41, Critical path event 8,5,0
2004-12-22T01:07:58, Critical path event 9,67,4
2004-12-22T01:17:24, Critical path event 9,6,7
2004-12-22T01:27:05, Critical path event 9,98,7
2004-12-22T01:34:06, Critical path event 9,70,4
2004-12-22T01:40:22, Critical path event 13,38,8
2004-12-22T01:49:37, Critical path event 14,42,3
2004-12-22T01:58:55, Critical path event 15,98,9
2004-12-22T02:04:26, Misc. noise event 4,18,8
2004-12-22T02:06:39, Critical path event 16,75,3
2004-12-22T02:14:08, Critical path event 17,13,4
2004-12-22T02:28:18, Critical path event 18,46,1
2004-12-22T02:37:45, Critical path event 19,6,0
2004-12-22T02:46:16, Critical path event 19,78,6
2004-12-22T02:50:18, Critical path event 19,35,10
2004-12-22T02:57:35, Critical path event 19,13,1
2004-12-22T03:07:01, Critical path event 23,56,4
2004-12-22T03:16:42, Critical path event 24,61,6
2004-12-22T03:23:43, Critical path event 25,88,5
2004-12-22T03:28:08, Misc. noise event 5,8,0
2004-12-22T03:29:59, Critical path event 26,42,0
2004-12-22T03:35:55, Misc. noise event 6,75,5
2004-12-22T03:39:14, Critical path event 27,49,1
2004-12-22T03:48:32, Critical path event 28,83,8
2004-12-22T03:56:16, Critical path event 29,76,9
2004-12-22T03:58:59, Misc. noise event 7,85,5
2004-12-22T04:03:45, Critical path event 29,59,2
2004-12-22T04:17:55, Critical path event 29,36,5
2004-12-22T04:27:22, Critical path event 29,34,7
2004-12-22T04:35:53, Critical path event 33,19,8
2004-12-22T04:39:55, Critical path event 34,1,0
2004-12-22T04:47:12, Critical path event 35,20,2
2004-12-22T04:56:38, Critical path event 36,94,1
2004-12-22T05:06:19, Critical path event 37,19,3
2004-12-22T05:09:45, Misc. noise event 8,17,4
2004-12-22T05:13:20, Critical path event 38,67,9
2004-12-22T05:19:36, Critical path event 39,18,4
2004-12-22T05:28:51, Critical path event 19,35,5
2004-12-22T05:37:32, Misc. noise event 9,73,0
2004-12-22T05:38:09, Critical path event 19,16,4
2004-12-22T05:45:28, Misc. noise event 10,28,2
2004-12-22T05:45:53, Critical path event 19,65,8
2004-12-22T05:53:22, Critical path event 19,81,1
2004-12-22T06:07:32, Critical path event 44,82,8
