--------------------------------------------------
datetime,message,random_int_1,random_int_2
--------------------------------------------------
2004-02-16T23:55:38, Misc. noise event 0,78,5
2004-02-17T00:00, Critical path event 1,84,10
2004-02-17T00:09:17, Critical path event 2,13,9
2004-02-17T00:18:37, Critical path event 3,82,4
2004-02-17T00:26:58, Critical path event 4,55,9
2004-02-17T00:42:17, Critical path event 5,30,2
2004-02-17T00:49:36, Critical path event 6,88,9
2004-02-17T00:54:09, Misc. noise event 1,88,4
2004-02-17T00:57:08, Critical path event 7,81,9
2004-02-17T01:00:37, Misc. noise event 2,34,5
2004-02-17T01:01:26, Critical path event 8,29,6
2004-02-17T01:08:39, Misc. noise event 3,84,1
2004-02-17T01:09:03, Critical path event 9,38,4
2004-02-17T01:18:18, Critical path event 9,85,3
2004-02-17T01:27:58, Critical path event 9,6,5
2004-02-17T01:34:49, Critical path event 9,5,5
2004-02-17T01:37:41, Misc. noise event 4,45,8
2004-02-17T01:41:27, Critical path event 13,91,3
2004-02-17T01:50:07, Critical path event 14,64,0
2004-02-17T01:59:24, Critical path event 15,30,3
2004-02-17T02:06:43, Misc. noise event 5,32,4
2004-02-17T02:08:44, Critical path event 16,42,7
2004-02-17T02:17:05, Critical path event 17,96,10
2004-02-17T02:32:24, Critical path event 18,91,10
2004-02-17T02:39:43, Critical path event 19,60,5
2004-02-17T02:47:15, Critical path event 19,82,2
2004-02-17T02:51:33, Critical path event 19,41,5
2004-02-17T02:59:10, Critical path event 19,19,8
2004-02-17T03:05:28, Misc. noise event 6,93,9
2004-02-17T03:08:25, Critical path event 23,7,6
2004-02-17T03:18:05, Critical path event 24,13,6
2004-02-17T03:24:56, Critical path event 25,42,8
2004-02-17T03:31:34, Critical path event 26,36,3
2004-02-17T03:40:14, Critical path event 27,67,3
2004-02-17T03:49:31, Critical path event 28,37,8
2004-02-17T03:58:51, Critical path event 29,90,9
2004-02-17T04:07:12, Critical path event 29,32,10
2004-02-17T04:21:00, Misc. noise event 7,75,0
2004-02-17T04:22:31, Critical path event 29,97,8
2004-02-17T04:29:50, Critical path event 29,62,10
2004-02-17T04:35:13, Misc. noise event 8,99,5
2004-02-17T04:37:22, Critical path event 33,90,5
2004-02-17T04:41:40, Critical path event 34,75,10
2004-02-17T04:49:17, Critical path event 35,62,8
2004-02-17T04:58:32, Critical path event 36,64,0
2004-02-17T05:08:12, Critical path event 37,47,10
2004-02-17T05:15:03, Critical path event 38,76,4
2004-02-17T05:19:35, Misc. noise event 9,20,1
2004-02-17T05:21:41, Critical path event 39,20,8
2004-02-17T05:30:21, Critical path event 19,45,7
2004-02-17T05:39:38, Critical path event 19,93,8
2004-02-17T05:48:58, Critical path event 19,62,3
2004-02-17T05:54:49, Misc. noise event 10,44,4
2004-02-17T05:57:19, Critical path event 19,76,3
2004-02-17T06:12:38, Critical path event 44,42,10
