--------------------------------------------------
datetime,message,random_int_1,random_int_2
--------------------------------------------------
2004-03-30T00:00, Critical path event 1,84,8
2004-03-30T00:09:23, Critical path event 2,51,0
2004-03-30T00:17:48, Critical path event 3,88,9
2004-03-30T00:26:13, Critical path event 4,48,10
2004-03-30T00:41:29, Critical path event 5,86,8
2004-03-30T00:49:05, Critical path event 6,7,9
2004-03-30T01:12:54, Critical path event 7,57,2
2004-03-30T01:15:44, Misc. noise event 0,19,3
2004-03-30T01:17:02, Critical path event 8,68,5
2004-03-30T01:24:46, Critical path event 9,100,9
2004-03-30T01:32:38, Critical path event 9,79,3
2004-03-30T01:43:14, Misc. noise event 1,25,7
2004-03-30T01:43:45, Critical path event 9,90,2
2004-03-30T01:49:58, Critical path event 9,87,2
2004-03-30T01:56:52, Critical path event 13,67,10
2004-03-30T02:04:05, Critical path event 14,1,3
2004-03-30T02:09:39, Misc. noise event 2,99,8
2004-03-30T02:13:28, Critical path event 15,67,0
2004-03-30T02:21:53, Critical path event 16,19,6
2004-03-30T02:30:18, Critical path event 17,29,7
2004-03-30T02:45:34, Critical path event 18,19,8
2004-03-30T02:50:48, Misc. noise event 3,80,9
2004-03-30T02:53:10, Critical path event 19,72,7
2004-03-30T03:00:04, Misc. noise event 4,8,8
2004-03-30T03:01:52, Critical path event 19,97,9
2004-03-30T03:04:18, Misc. noise event 5,11,2
2004-03-30T03:06:00, Critical path event 19,89,1
2004-03-30T03:09:47, Misc. noise event 6,55,6
2004-03-30T03:13:44, Critical path event 19,79,6
2004-03-30T03:25:28, Critical path event 23,17,6
2004-03-30T03:36:35, Critical path event 24,13,9
2004-03-30T03:52:05, Critical path event 25,29,7
2004-03-30T03:59:54, Misc. noise event 7,70,3
2004-03-30T04:01:51, Critical path event 26,26,4
2004-03-30T04:09:04, Critical path event 27,98,6
2004-03-30T04:18:27, Critical path event 28,78,4
2004-03-30T04:24:17, Misc. noise event 8,93,4
2004-03-30T04:26:52, Critical path event 29,41,1
2004-03-30T04:35:17, Critical path event 29,83,8
2004-03-30T04:50:33, Critical path event 29,51,2
2004-03-30T04:58:09, Critical path event 29,58,2
2004-03-30T05:06:51, Critical path event 33,85,5
2004-03-30T05:05:59, Misc. noise event 9,25,9
2004-03-30T05:10:59, Critical path event 34,99,3
2004-03-30T05:18:43, Critical path event 35,22,8
2004-03-30T05:26:35, Critical path event 36,66,0
2004-03-30T05:37:42, Critical path event 37,67,3
2004-03-30T05:43:55, Critical path event 38,86,5
2004-03-30T05:47:49, Misc. noise event 10,37,6
2004-03-30T05:50:49, Critical path event 39,70,10
2004-03-30T05:58:02, Critical path event 19,17,3
2004-03-30T06:07:25, Critical path event 19,62,10
2004-03-30T06:15:50, Critical path event 19,38,0
2004-03-30T06:24:15, Critical path event 19,23,3
2004-03-30T06:39:31, Critical path event 44,100,7
