--------------------------------------------------
datetime,message,random_int_1,random_int_2
--------------------------------------------------
2005-03-29T00:00, Critical path event 1,31,4
2005-03-29T00:13:34, Misc. noise event 0,42,1
2005-03-29T00:16:58, Critical path event 2,9,8
2005-03-29T00:22:40, Misc. noise event 1,50,9
2005-03-29T00:24:33, Critical path event 3,21,5
2005-03-29T00:37:00, Critical path event 4,58,7
2005-03-29T00:51:16, Critical path event 5,1,4
2005-03-29T00:59:24, Critical path event 6,62,0
2005-03-29T01:18:53, Critical path event 7,45,0
2005-03-29T01:24:50, Critical path event 8,29,10
2005-03-29T01:32:30, Misc. noise event 2,76,4
2005-03-29T01:33:42, Critical path event 9,9,3
2005-03-29T01:43:02, Critical path event 9,62,8
2005-03-29T01:52:53, Critical path event 9,54,10
2005-03-29T01:56:54, Misc. noise event 3,37,7
2005-03-29T01:59:12, Critical path event 9,96,6
2005-03-29T02:15:04, Critical path event 13,35,5
2005-03-29T02:27:59, Misc. noise event 4,27,10
2005-03-29T02:31:27, Critical path event 14,39,5
2005-03-29T02:35:35, Misc. noise event 5,79,8
2005-03-29T02:40:29, Critical path event 15,12,10
2005-03-29T02:48:11, Critical path event 16,92,2
2005-03-29T02:57:04, Critical path event 17,5,3
2005-03-29T03:25:42, Critical path event 18,4,2
2005-03-29T03:33:50, Critical path event 19,77,9
2005-03-29T03:44:45, Critical path event 19,27,4
2005-03-29T03:46:37, Misc. noise event 6,94,4
2005-03-29T03:50:42, Critical path event 19,51,2
2005-03-29T04:13:20, Critical path event 19,27,1
2005-03-29T04:22:32, Misc. noise event 7,79,5
2005-03-29T04:22:40, Critical path event 23,55,6
2005-03-29T04:29:34, Misc. noise event 8,32,10
2005-03-29T04:32:31, Critical path event 24,94,9
2005-03-29T04:38:50, Critical path event 25,9,3
2005-03-29T04:59:14, Critical path event 26,8,4
2005-03-29T05:08:18, Critical path event 27,23,10
2005-03-29T05:17:20, Critical path event 28,23,5
2005-03-29T05:24:55, Critical path event 29,13,1
2005-03-29T05:33:48, Critical path event 29,68,10
2005-03-29T05:48:04, Critical path event 29,9,6
2005-03-29T05:56:12, Critical path event 29,54,5
2005-03-29T06:03:29, Critical path event 33,100,5
2005-03-29T06:09:26, Critical path event 34,67,0
2005-03-29T06:14:27, Misc. noise event 9,94,3
2005-03-29T06:18:18, Critical path event 35,74,10
2005-03-29T06:27:38, Critical path event 36,30,6
2005-03-29T06:37:29, Critical path event 37,100,8
2005-03-29T06:43:48, Critical path event 38,50,4
2005-03-29T06:51:20, Critical path event 39,96,4
2005-03-29T07:11:32, Misc. noise event 10,29,7
2005-03-29T07:12:56, Critical path event 19,97,0
2005-03-29T07:21:58, Critical path event 19,56,9
2005-03-29T07:29:33, Critical path event 19,69,3
2005-03-29T07:38:26, Critical path event 19,21,0
2005-03-29T07:52:42, Critical path event 44,84,3
