--------------------------------------------------
datetime,message,random_int_1,random_int_2
--------------------------------------------------
2005-08-19T00:00, Critical path event 1,99,6
2005-08-19T00:06:17, Misc. noise event 0,86,6
2005-08-19T00:07:29, Critical path event 2,15,0
2005-08-19T00:16:23, Critical path event 3,15,3
2005-08-19T00:31:44, Critical path event 4,19,3
2005-08-19T00:45:26, Critical path event 5,95,9
2005-08-19T00:54:44, Critical path event 6,10,8
2005-08-19T01:02:40, Misc. noise event 1,47,5
2005-08-19T01:03:36, Critical path event 7,63,8
2005-08-19T01:15:38, Critical path event 8,66,3
2005-08-19T01:30:06, Critical path event 9,9,7
2005-08-19T01:38:34, Critical path event 9,29,6
2005-08-19T01:49:30, Misc. noise event 2,33,3
2005-08-19T01:50:33, Critical path event 9,79,8
2005-08-19T01:58:07, Critical path event 9,20,10
2005-08-19T02:04:32, Critical path event 13,5,4
2005-08-19T02:12:45, Critical path event 14,47,1
2005-08-19T02:20:14, Critical path event 15,49,4
2005-08-19T02:29:08, Critical path event 16,60,4
2005-08-19T02:36:33, Misc. noise event 3,70,1
2005-08-19T02:41:21, Critical path event 17,73,1
2005-08-19T02:55:03, Critical path event 18,93,1
2005-08-19T03:03:26, Misc. noise event 4,8,2
2005-08-19T03:04:21, Critical path event 19,14,2
2005-08-19T03:08:54, Misc. noise event 5,56,0
2005-08-19T03:13:13, Critical path event 19,11,10
2005-08-19T03:19:11, Critical path event 19,39,8
2005-08-19T03:26:21, Misc. noise event 6,37,8
2005-08-19T03:26:23, Critical path event 19,68,10
2005-08-19T03:34:51, Critical path event 23,48,2
2005-08-19T04:06:39, Critical path event 24,56,3
2005-08-19T04:10:34, Misc. noise event 7,64,1
2005-08-19T04:14:13, Critical path event 25,82,9
2005-08-19T04:20:38, Critical path event 26,20,9
2005-08-19T04:28:51, Critical path event 27,31,9
2005-08-19T04:44:44, Critical path event 28,21,4
2005-08-19T04:53:38, Critical path event 29,53,3
2005-08-19T04:56:18, Misc. noise event 8,15,1
2005-08-19T05:01:09, Critical path event 29,4,6
2005-08-19T05:23:59, Critical path event 29,2,4
2005-08-19T05:33:17, Critical path event 29,33,3
2005-08-19T05:42:09, Critical path event 33,39,8
2005-08-19T05:48:07, Critical path event 34,23,2
2005-08-19T05:55:19, Critical path event 35,61,6
2005-08-19T06:03:47, Critical path event 36,86,4
2005-08-19T06:15:46, Critical path event 37,0,0
2005-08-19T06:23:20, Critical path event 38,53,0
2005-08-19T06:29:45, Critical path event 39,42,10
2005-08-19T06:37:58, Critical path event 19,33,10
2005-08-19T06:45:27, Critical path event 19,71,8
2005-08-19T07:02:37, Misc. noise event 9,84,9
2005-08-19T07:05:31, Critical path event 19,89,0
2005-08-19T07:12:03, Misc. noise event 10,58,8
2005-08-19T07:13:02, Critical path event 19,94,1
2005-08-19T07:26:44, Critical path event 44,77,3
