--------------------------------------------------
datetime,message,random_int_1,random_int_2
--------------------------------------------------
2004-07-10T00:00, Critical path event 1,13,7
2004-07-10T00:04:21, Misc. noise event 0,39,1
2004-07-10T00:07:02, Critical path event 2,79,3
2004-07-10T00:13:08, Critical path event 3,52,8
2004-07-10T00:20:48, Critical path event 4,3,10
2004-07-10T00:32:49, Critical path event 5,62,8
2004-07-10T00:35:29, Misc. noise event 1,86,3
2004-07-10T00:38:53, Critical path event 6,54,5
2004-07-10T00:46:51, Critical path event 7,52,8
2004-07-10T00:50:50, Critical path event 8,80,10
2004-07-10T00:57:23, Critical path event 9,87,8
2004-07-10T01:03:42, Critical path event 9,59,9
2004-07-10T01:12:32, Critical path event 9,32,9
2004-07-10T01:19:19, Critical path event 9,51,1
2004-07-10T01:25:30, Critical path event 13,43,5
2004-07-10T01:30:31, Misc. noise event 2,97,1
2004-07-10T01:31:31, Critical path event 14,10,9
2004-07-10T01:38:33, Critical path event 15,85,7
2004-07-10T01:44:39, Critical path event 16,1,4
2004-07-10T01:52:19, Critical path event 17,69,0
2004-07-10T02:04:20, Critical path event 18,98,1
2004-07-10T02:10:24, Critical path event 19,67,0
2004-07-10T02:15:52, Misc. noise event 3,25,9
2004-07-10T02:18:22, Critical path event 19,70,1
2004-07-10T02:22:21, Critical path event 19,100,9
2004-07-10T02:27:07, Misc. noise event 4,48,0
2004-07-10T02:28:54, Critical path event 19,6,2
2004-07-10T02:35:13, Critical path event 23,42,5
2004-07-10T02:44:03, Critical path event 24,44,7
2004-07-10T02:50:50, Critical path event 25,93,0
2004-07-10T02:57:01, Critical path event 26,1,2
2004-07-10T03:03:02, Critical path event 27,100,1
2004-07-10T03:06:34, Misc. noise event 5,75,4
2004-07-10T03:10:04, Critical path event 28,0,10
2004-07-10T03:13:26, Misc. noise event 6,11,8
2004-07-10T03:16:10, Critical path event 29,21,6
2004-07-10T03:23:06, Misc. noise event 7,13,6
2004-07-10T03:23:50, Critical path event 29,73,10
2004-07-10T03:35:51, Critical path event 29,19,6
2004-07-10T03:41:55, Critical path event 29,10,9
2004-07-10T03:49:53, Critical path event 33,70,4
2004-07-10T03:53:52, Critical path event 34,94,0
2004-07-10T03:59:02, Misc. noise event 8,12,8
2004-07-10T04:00:25, Critical path event 35,87,0
2004-07-10T04:02:10, Misc. noise event 9,10,7
2004-07-10T04:06:44, Critical path event 36,74,9
2004-07-10T04:15:34, Critical path event 37,66,4
2004-07-10T04:22:21, Critical path event 38,22,5
2004-07-10T04:28:32, Critical path event 39,54,0
2004-07-10T04:34:33, Critical path event 19,48,9
2004-07-10T04:41:35, Critical path event 19,20,4
2004-07-10T04:47:41, Critical path event 19,70,3
2004-07-10T04:54:32, Misc. noise event 10,52,2
2004-07-10T04:55:21, Critical path event 19,17,5
2004-07-10T05:07:22, Critical path event 44,93,8
